object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING XII INC,5100 TICE STREET,FORT MYERS,FL,33905,134351873,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING XIII INC,5100 TICE STREET,FORT MYERS,FL,33905,261548130,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING XIV INC,5100 TICE STREET,FORT MYERS,FL,33905,264310189,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING XV INC,5100 TICE STREET,FORT MYERS,FL,33905,454199386,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201632529349301013,596196141,SOUTHWEST FLORIDA GWI HOUSING XVI INC,5100 TICE STREET,FORT MYERS,FL,33905,454199244,HOUSING FOR DISABLED INDIVIDUALS,FL,501(C)(3),LINE 9,0
201612399349300516,043166388,MASSACHUSETTS TEACHERS ASSOCIATIONINC,20 ASHBURTON PLACE,BOSTON,MA,02108,042652049,LABOR ORGANIZATION,MA,501(C)(5),501(C)(5),0
201612419349300051,530200270,SENIOR LIVING FOUNDATION OF THE AFS,1620 L STREET NW STE 800,WASHINGTON,DC,20036,521699708,PROVIDE SUPPORT TO RETIRED FOREIGN SERVICE PERSONNEL,DC,501(C)3,7,AMERICAN FOREIGN SERVICE PROTECTIVE ASSOC,0
201612419349300051,530200270,UNITED STATES FEDERAL GOVERNMENT VEBA CONTRIBUTING EMPLOYER
201612429349300591,352050338,CDC RESOURCES INC,5053 NORTH NORWAY ROAD,MONTICELLO,IN,47960,351138156,SPONSOR ORGANIZATION,IN,501(C)(3),LINE 7,NONE,0
201612429349300591,352050338,ACCESS HOUSING OF JASPER COUNTY INC,5053 NORTH NORWAY ROAD,MONTICELLO,IN,47960,260046163,AFFORDABLE HOUSING,IN,501(C)(3),LINE 7,NONE,0
201612429349300591,352050338,ACCESS HOUSING OF NEWTON COUNTY INC,5053 NORTH NORWAY ROAD,MONTICELLO,IN,47960,203164194,AFFORDABLE HOUSING,IN,501(C)(3),LINE 7,NONE,0
201612429349300591,352050338,ACCESS HOUSING OF CARROLL COUNTY INC,5053 NORTH NORWAY ROAD,MONTICELLO,IN,47960,352050344,AFFORDABLE HOUSING,IN,501(C)(3),LINE 7,NONE,0
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK INC,PO BOX 6922,CLEARWATER,FL,33758,113774691,TV MINISTR,IL,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK OF SOU,PO BOX 6922,CLEARWATER,FL,33758,383857169,TV MINISTR,SC,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION CORPORATION IN,PO BOX 6922,CLEARWATER,FL,33758,591739036,TV MINISTR,FL,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK INC,PO BOX 6922,CLEARWATER,FL,33758,371541933,TV MINISTR,MO,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION CORPORATION OF,PO BOX 6922,CLEARWATER,FL,33758,592479249,TV MINISTR,FL,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK INC,PO BOX 6922,CLEARWATER,FL,33758,592739480,TV MINISTR,TN,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK OF IOW,PO BOX 6922,CLEARWATER,FL,33758,270105951,TV MINISTR,IA,501C3,7,CHRISTIAN,false
201612429349300721,562480722,VOLUNTEER CHRISTIAN TELEVISION INC,PO BOX 6922,CLEARWATER,FL,33758,010629345,TV MINISTR,TN,501C3,7,CHRISTIAN,false
201612429349300721,562480722,WEST COAST CHRISTIAN TELEVISION INC,PO BOX 6922,CLEARWATER,FL,33758,593093838,TV MINISTR,FL,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK OF MIS,PO BOX 6922,CLEARWATER,FL,33758,800616873,TV MINISTR,MS,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION OF PALM BEACH,PO BOX 6922,CLEARWATER,FL,33758,593111862,TV MINISTR,FL,501C3,7,CHRISTIAN,false
201612429349300721,562480722,CHRISTIAN TELEVISION NETWORK INC,PO BOX 6922,CLEARWATER,FL,33758,770607823,TV MINISTR,GA,501C3,7,CHRISTIAN,false
201612429349300966,208098771,CACHE VALLEY CIVIC BALLET ASSOCIATI,721 EAST 350 SOUTH,RIVER HEIGHTS,UT,84321,870387940,PROVIDE CL,UT,501C,7,N/A,false
201612429349301161,916018658,HOLDEN VILLAGE FOUNDATION,HC 0 BOX 2,CHELAN,WA,98816,911728134,ASSIST HOLDEN VILLAGE IN MISSION,WA,501(C)(3),509(A)(3),0
