object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
202101359349301585,042103637,Turner Construction Company,2 Seaport Lane - 2nd Floor,Boston,MA,02210,Construction,39892172
202101359349301585,042103637,Elaine Construction Company,1037 Chestnut Street,Newton Upper Falls,MA,02464,Construction,3727506
202101359349301585,042103637,Suffolk Construction Company Inc,65 Allerton Street,Boston,MA,02119,Construction,3139348
202101359349301585,042103637,David W White and Son Inc,635 River Road,Bow,NH,03304,Construction,2450761
202101359349301585,042103637,Stanley Elevator Company Inc,PO Box 842,Nashua,NH,03061,Construction&Elv. M.,2287157
202101059349301415,030179424,NCS PEARSON INC,5601 GREEN VALLEY DRIVE STE 220,BLOOMINGTON,MN,55437,OUTSOURCED ADMISSIONS,3370755
202101059349301415,030179424,EAB GLOBAL,PO BOX 603519,CHARLOTTE,NC,28260,ADMISSIONS CONSULTING,608881
202101059349301415,030179424,CENTRAL VERMONT MEDICAL CENTER,PO BOX 547,BARRE,VT,05641,MEDICAL CARE,497807
202101059349301415,030179424,NRCCUA,745 ATLANTIC AVENUE,BOSTON,MA,02111,DATA SCIENCE & RESEARCH,379700
202101059349301415,030179424,ELLUCIAN COMPANY LP,62578 COLLECTIONS CTR DR,CHICAGO,IL,60693,ERP SOFTWARE,372127
202131379349301683,710246213,CREATIVE DINING SERVICES,1 ROYAL PARK DR STE 3,ZEELAND,MI,49464,FOOD SERVICES,2299783
202131379349301683,710246213,SODEXO & AFFILIATES,PO BOX 360170,PITTSBURGH,PA,15251,FOOD SERVICES & MANAGEMENT,909243
202131379349301683,710246213,OZARK INFORMATION SERVICES,199 GENERAL STREET,BATESVILLE,AR,72501,INFORMATION TECHNOLOGY,333790
202131379349301683,710246213,MOUNTAIN HOME CHARTER,3933 HWY 62 WEST,MOUNTAIN HOME,AR,72653,CHARTER SERVICES,200840
202131379349301683,710246213,ROSE LAW FIRM,120 EAST 4TH ST,LITTLE ROCK,AR,72201,LEGAL SERVICES,181050
202101349349301410,314379560,SODEXO INC,4880 PAYSPHERE CIRCLE,CHICAGO,IL,60674,DINING & FACILITIES MANAGEMENT,7391102
202101349349301410,314379560,AEC GROUP LLC,300 Montour Church Road,Oakdale,PA,15071,DATA-COMPUTER SERVICES,565692
202101349349301410,314379560,CAPTURE LLC,2303 RIVER RD SUITE 201,LOUISVILLE,KY,40206,RECRUITMENT SERVICE,309330
202101349349301410,314379560,WBNS-FM,DEPT L-1133,COLUMBUS,OH,432601133,ADVERTISING,215974
202101349349301410,314379560,ELLUCIAN INC,62578 COLLECTIONS CENTER DR,CHICAGO,IL,606930625,DATA-COMPUTER SERVICES,213184
202121319349302957,626001104,BLAINE CONSTRUCTION CORPORATION,6510 DEANE HILL DRIVE,KNOXVILLE,TN,37919,CAMPUS CONSTRUCTION PROJECT,1955209
202121319349302957,626001104,KNOX CHAPMAN UTILITIES,PO BOX 9569,KNOXVILLE,TN,37940,CAMPUS CONSTRUCTION PROJECT,1139206
202121319349302957,626001104,PIONEER COLLEGE CATERERS,JOHNSON UNIVERSITY BOX 175,KNOXVILLE,TN,37998,FOOD SERVICE,1073734
202121319349302957,626001104,REA INC,620 RELIABILITY CIRCLE,KNOXVILLE,TN,37932,HVAC VENDOR,255010
202121319349302957,626001104,JOHNSON CONTROLS FIRE PROTECTION LP,DEPT CH 10320,PALATINE,IL,60055,FIRE PROTECTION,201510
202121339349304877,840404231,TRIBAL LAW POLICY INSTITUTE,8235 SANTA MONICA BLVD SUITE 211,WEST HOLLYWOOD,CA,90046,RESEARCH GRANT SUBCONTRACTOR,1681099
202121339349304877,840404231,THE WEITZ COMPANY,4725 SOUTH MONACO STREET,DENVER,CO,80237,CONSTRUCTION SERVICES,987660
202121339349304877,840404231,ELLUCIAN COMPANY LP,62578 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,SOFTWARE MAINTENANCE,949138
202121339349304877,840404231,ZCP VISTA LLC,1700 HILLSBOROUGH STREET,RALEIGH,NC,27605,PROPERTY MANAGEMENT,641394
202121339349304877,840404231,MASTAYS PAINTING,1154 WEST 124TH COURT,WESTMINSTER,CO,80234,PAINTING SERVICES,422635
202100969349301025,560686603,SODEXO INC & AFFILIATES,3400 N WESLEYAN BLVD,ROCKY MOUNT,NC,27804,FOOD SERVICE AND MAINTENANCE,2161635
202100969349301025,560686603,SMITHSON INC,PO BOX 1731,ROCKY MOUNT,NC,27802,CONSTRUCTION SERVICES,1406124
202100969349301025,560686603,US SECURITY ASSOCIATES,200 MANSELL COURT 5TH FLOOR,ROSWELL,GA,30076,CONTRACTED CAMPUS SECURITY,354417
202100969349301025,560686603,JENZABAR,PO BOX 55018,BOSTON,MA,02205,SOFTWARE PROVIDER,266661
202100969349301025,560686603,PIEDMONT SERVICE GROUP,1031 NOWELL RD,RALEIGN,NC,27607,HVAC MAINTENANCE,254664
202013179349309416,472237488,Validated Insights Inc,961 Cumberland Ln,Buffalo Grove,IL,60089,Marketing Professional Services,2930489
202013179349309416,472237488,Ed Taylor Construction Inc,2713 N Falkenburg Rd,Tampa,FL,33619,Facility Services,1348467
202013179349309416,472237488,Ambassador Education Solutions,445 Broad Hollow Rd,Ste 206,Melville,NY,11747,Textbooks,977791
202013179349309416,472237488,Vision Development & Construction Services,120 Interstate N Pkwy SE,Ste 130,Atlanta,GA,30339,Facility Services,840931
202013179349309416,472237488,Encotech Services Inc,8810 Commodity Cir,Ste 18,Orlando,FL,32819,Facility Services,806187
202031349349300928,480543734,CROSSLAND CONSTRUCTION,PO BOX 45,COLUMBUS,KS,66725,BUILDING RENOVATION,2051788
202031349349300928,480543734,SODEXO INC & AFFILIATES,1210 HILLCREST RD,MOBILE,AL,36695,FOOD SERVICES,1358721
202031349349300928,480543734,NATIONAL MANAGEMENT RESOURCES CO,PO BOX 1224,LAGRANGE,GA,30241,FACILITIES MANAGEMENT,577120
202031349349300928,480543734,A BOOK COMPANY LLC (DBA ECAMPUSCOM),28312 NETWORK PLACE,LEXINGTON,KY,40509,TEXTBOOK PROVIDER,555537
202031349349300928,480543734,ROOFING SERVICES UNLIMITED,2020 E 4TH,NEWTON,KS,67114,ROOF REPLACEMENT,217532
202111059349300716,750827421,Hill Wilkenson,2703 Telecom Pkwy Ste 120,Richardson,TX,750823555,Construction,1291168
202111059349300716,750827421,GFF Inc,2808 Fairmount St Ste 300,Dallas,TX,75201,Construction,649114
202111059349300716,750827421,Todd Dexter Assoc,1800 Preston Pk,Plano,TX,75093,Fundraising,434257
202111059349300716,750827421,K Post Company,PO BOX 540667,Dallas,TX,753540667,Roof repair,375568
202111059349300716,750827421,Westfall Group,75 14th St NE,Atlanta,GA,30309,Fundraising,233382
202111059349300901,620476666,ARAMARK CORPORATION - FOOD SERVICES,650 EAST PARKWAY SOUTH,MEMPHIS,TN,38104,CAFETERIA SERVICES,2035515
202111059349300901,620476666,ARAMARK CORPORATION - FACILITY SERVICES,650 EAST PARKWAY SOUTH,MEMPHIS,TN,38104,GROUNDS/LANDSCAPING SERVICES,925841
202111059349300901,620476666,JOHNSON CONTROLS,PO BOX 730068,DALLAS,TX,75373,MECHANICAL MAINTENANCE,437170
202111059349300901,620476666,LAUNCH YOUR CITY INC,88 UNION AVE 2ND AVE,MEMPHIS,TN,38103,PROJECT MANAGEMENT,437082
202111059349300901,620476666,SIMON ROOFING & SHEET METAL CORP,7113 LOBLOLLY PINE BLVD,FAIRVIEW,TN,37062,ROOFING SERVICES,287652
202111059349301836,710236897,Nabholz Construction Corp,612 Garland St,Conway,AR,72032,Construction Services,8757755
202111059349301836,710236897,Conway Corporation,1307 Prairie Street,Conway,AR,72034,Electrical Services,1807925
202111059349301836,710236897,HealthSmart Benefit Solutions,PO Box 207463,Dallas,TX,753207463,Third Party Administrator,799393
202111059349301836,710236897,US Foodservice,9399 W Higgins Road,Rosemont,IL,60018,Food Supplier,576454
202111059349301836,710236897,USABLE Mutual Insurance,320 W Capitol Avenue,Little Rock,AR,72201,Health and Dental Premiums,551355
202111059349300826,370661211,CHARTWELLS,91337 COLLECTIONS DRIVE,CHICAGO,IL,606931337,FOOD SERVICE,1884235
202111059349300826,370661211,HAROLD O'SHEA,3401 CONSTITUTION DRIVE,SPRINGFIELD,IL,62711,CONSTRUCTION,1349630
202111059349300826,370661211,DOYLE PLUMBING & HEATING CO,225 NORTH WEST ST,JACKSONVILLE,IL,62650,CONSTRUCTION,517833
202111059349300826,370661211,HYMES CONSTRUCTION,108 EDLEN LANE,JACKSONVILLE,IL,62650,CONSTRUCTION,511408
202111059349300826,370661211,EAB GLOBAL INC,2445 M STREET NW,WASHINGTON,DC,20037,STUDENT SEARCH SERVICES,370355
202111259349302976,610461768,PIONEER COLLEGE CATERERS,303 GLENROSE AVE,NASHVILLE,TN,37210,FOOD SERVICE,1018410
202111259349302976,610461768,NATIONAL MANAGEMENT RESOURCES CORP,PO BOX 1224,LA GRANGE,GA,30241,PHYSICAL PLANT,897670
202111259349302976,610461768,SYNERGY CAMPUS SECURITY SYSTEMS,PO BOX 1224,LA GRANGE,GA,30241,SECURITY SERVICE,206707
202111259349302976,610461768,THERMAL EQUIPMENT SERVICES,680 BIZZELL DR,LEXINGTON,KY,40510,"HVAC SERVICING, REPAIR AND INSTALLATION",121680
202033539349300603,596155069,HAVANA DREAMERS,3104 TOWN AVENUE UNIT 107,TRINITY,FL,34655,FOOD SERVICE,176901
202001369349304935,941156599,SODEXO INC,FOOD SERVICE MANAGEMENT NO 43283,LOS ANGELES,CA,90088,CATERING/FOOD SERVICE,6312270
202001369349304935,941156599,ABLE BUILDING MAINTENANCE CO,DEPT 34651 PO BOX 39000,SAN FRANCISCO,CA,94139,JANITORIAL,2866608
202001369349304935,941156599,LABOR UNLIMITED INC,4505 DISCOVERY POINT,DISCOVERY BAY,CA,94505,ELECTRICAL WORK,2211470
202001369349304935,941156599,CAHILL CONTRACTORS,425 CALIFORNIA ST STE 220,SAN FRANCISCO,CA,94104,CONSTRUCTION,1711799
202001369349304935,941156599,KRT MARKETING INC,200 PARR BLVD,RICHMOND,CA,94801,MARKETING,944944
202011979349302271,042104700,CHARTWELLS DINING SERVICES,2400 YORKMONT ROAD,CHARLOTTE,NC,28217,FOOD & CATERING SERVICES,2091180
202011979349302271,042104700,HARVARD MAINTENANCE,800 WEST CUMMINGS PARK SUITE 1850,WOBURN,MA,01801,MAINTENANCE SERVICES,1698664
202011979349302271,042104700,SECURITAS SECURITY SERVICES,2 CAMPUS DRIVE,PARSIPPANY,NJ,07054,SECURITY SERVICES,633671
202011979349302271,042104700,CANON BUSINESS PROCESS SERVICES,460 WEST 34TH STREET 6TH FLOOR,NEW YORK,NY,10001,DOCUMENT MANAGEMENT SERVICES,537634
202011979349302271,042104700,PROFESSIONAL STAFFING GROUP,155 FEDERAL STREET,BOSTON,MA,02110,STAFFING SERVICES,368378
202101129349300325,560623936,SODEXO INC & AFFILIATES,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,20878,FOOD SERVICES,1892928
202101129349300325,560623936,INFOCUS ADVERTISING,5137 CLARETON DR SUITE 200,AGOURA HILLS,CA,91301,MARKETING/ADVERTISING,681306
202101129349300325,560623936,CAPITAL EDUCATION LLC,200 SOUTH WACKER DRIVE SUITE 1600,CHICAGO,IL,60606,ONLINE PROGRAM SERVICE PROVIDER,512086
202101129349300325,560623936,HIGH STANDARD CLEANING,PO BOX 1024,GOLDSBORO,NC,27533,CLEANING SERVICES,409660
202101129349300325,560623936,VALUE ACCELERATOR LLC,600 W BROADWAY SUITE 450,SAN DIEGO,CA,92101,MARKETING/ADVERTISING,330621
202111329349304956,660561027,CARDINAL HEALTH PR 220 INC,PO BOX 70220,SAN JUAN,PR,00936,HOSPITAL & MEDI,1185104
202111329349304956,660561027,NORTH JANITORIAL,PO BOX 362617,SAN JUAN,PR,00936,MAINTENANCE,782147
202111329349304956,660561027,RANGER AMERICAN,PO BOX 29105,SAN JUAN,PR,009290105,SECURITY SERVIC,723657
202111329349304956,660561027,PEOPLE TEMPORARY SERVICE CORP,PMB 536 PO BOX 6017,CAROLINA,PR,009836017,EMPLOYMENT OUTS,675380
202111329349304956,660561027,MEDHOST PR INC,2739 MOMENTUM PLACE,CHICAGO,IL,606895327,SOFTWARE,652996
202111329349304976,951643389,BON APPETIT MANAGEMENT,2730 SAN HILL ROAD STE 100,MENLO PARK,CA,94025,FOOD SERVICE (FORMER),6861348
202111329349304976,951643389,HARVEST TABLE CULINARY GROUP,2400 MARKET STREET,PHILADELPHIA,PA,19103,FOOD SERVICE (CURRENT),2430882
202111329349304976,951643389,INSTITUTE FOR THE INTERNATIONAL EDUCATIO,PO BOX 98647,CHICAGO,IL,60693,STUDY ABROAD,1493046
202111329349304976,951643389,EDUVANTIS LLC,120 S LASALLE STREET STE 1515,CHICAGO,IL,60603,MARKETING,1343700
202111329349304976,951643389,KEYPATH EDUCATION LLC,220 N SMITH STREET STE 210,PALATINE,IL,60067,ONLINE SERVICE,1176238
202111349349303431,310537516,Messer Construction,5158 Fishwick Drive,Cincinnati,OH,452162216,Construction Services,22245697
202111349349303431,310537516,Chartwells Dining Services,1624 Herald Ave Ste 200,Cincinnati,OH,452071099,Provider of Food Service,7913853
202111349349303431,310537516,Orbis Educational Services LLC,301 Pennsylvania Parkway,Indianapolis,IN,462801397,Education Services,5111341
202111349349303431,310537516,Universal Contracting Corporation,5151 Fishwick Drive,Cincinnati,OH,452162215,Construction Services,3911570
202111349349303431,310537516,Integrity Specialty Contractors,7324 Kirkridge Drive,Cincinnati,OH,452334233,Construction Services,1999054
202101009349301000,520591608,WHITING-TURNER CONTRACTING COMPANY,PO BOX 17596,BALITMORE,MD,21297,CONTRACTOR,12953988
202101009349301000,520591608,ARAMARK CORPORATION,27310 NETWORK PLACE,CHICAGO,IL,60673,FACILITIES MANAGEMENT,3028113
202101009349301000,520591608,ARAMARK DINING SERVICES,5271 ELLIOT ROAD,BUTLER,PA,16001,FOOD SERVICE,2486602
202101009349301000,520591608,GILBANE BUILDING COMPANY,7 JACKSON WALKWAY,PROVIDENCE,RI,02903,CONTRACTOR,2086873
202101009349301000,520591608,SCHWARTZ SILVER ARCHITECTS,75 KNEELAND STREET,BOSTON,MA,02111,ARCHITECTS,536407
202101029349300605,440552049,FRESH IDEAS MANAGEMENT LLC,1000 W NIFONG BLVD BLDG 3-SUITE 2,COLUMBIA,MO,65203,FOOD SERVICE,1723385
202101029349300605,440552049,CDW GOVERNMENT LLC,75 REMITTANCE DRIVE STE 1515,CHICAGO,IL,606751515,DATA STORAGE AND NETWORKING EQUIPMENT SE,544415
202101029349300605,440552049,MAGERS W BRYAN DBA JEFFERSON INVESTMEN,840 SOUTH ROANOKE,SPRINGFIELD,MO,65806,INVESTMENT SERVICES,334103
202101029349300605,440552049,COLORGRAPHIC PRINTING INC,PO BOX 7026,SPRINGFIELD,MO,658017026,PRINTING SERVICES,266723
202101029349300605,440552049,COOPER ROBERTSON & PARTNERS ARCHITECTS,123 WILLIAM STREET FLOOR 27,NEW YORK,NY,10038,MASTER PLAN CONSULTANT,257683
202101029349300640,370661494,MILLER HALL & TRIGGS,416 MAIN STREET,PEORIA,IL,61602,LEGAL SERVICES,388238
202101029349300640,370661494,NEPC LLC,PO BOX 4110,WOBURN,MA,01888,INVESTMENT SERVICES,332849
202101029349300640,370661494,BB FLOORING LLC,PO BOX 8118,EAST PEORIA,IL,61611,CONSTRUCTION,205044
202101029349300640,370661494,CLIFTONLARSONALLEN LLP,301 SW ADAMS ST STE 1000,PEORIA,IL,61602,AUDIT SERVICES,138360
202101029349300640,370661494,BRANDES INVESTMENT PARTNERS LP,PO BOX 919048,SAN DIEGO,CA,921919048,INVESTMENT SERVICES,122539
202001019349301700,931022351,JOCELYN HANSON BUTTERMILK HOUSE CATERIN,PO BOX 584,PASADENA,CA,91102,CAFETERIA VENDOR TO PROVIDE MEALS FOR ST,219643
202001019349301700,931022351,GANG XU ARGOS CONSTRUCTION,1424 3 RANCH ROAD,DUARTE,CA,91010,BUILDING/ UPGRADE/ RENOVATION/ MAINTENAN,114214
202100729349300425,420707114,EXCEL CONSTRUCTORS INC,8041 W 47TH STREET,OVERLAND PARK,KS,66203,CONSTRUCTION,5158277
202100729349300425,420707114,SODEXO FOOD SERVICES,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,208785355,FOOD SERVICES,2162857
202100729349300425,420707114,EAB,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,MARKETING /STUDENT SEARCH,650258
202100729349300425,420707114,TRIMARK MARLINN LCC,6100 W 73RD STREET SUITE 1,BEDFORD PARK,IL,60638,CONSTRUCTION,340775
202100729349300425,420707114,CATALYST COMMUNICATIONS,8358 MAIN STREET,ELLICOTT CITY,MD,21043,MARKETING,276410
202111179349300541,135562314,Chartwells Dining Service,303 Crossways Park Drive,WOODBURY,NY,11797,Food Services,14793517
202111179349300541,135562314,Sciame Construction LLC,14 Wall Street 2nd Floor,NEW YORK,NY,10025,Construction,5942639
202111179349300541,135562314,WINFIELD SECURITY CORP,57 WEST 38TH STREET 5TH FLOOR,NEW YORK,NY,10018,SECURITY,5010087
202111179349300541,135562314,Collins Building Services,24-01 44th Road 15th Floor,LONG ISLAND CITY,NY,11101,Cleaning,4905255
202111179349300541,135562314,ABM Janitorial Services Northeast I,551 Fifth Avenue Suite 300,NEW YORK,NY,10176,Cleaning,4519743
202111379349305466,310537514,SODEXO INC AND AFFILIATES,PO BOX 360170,PITTSBURH,PA,152516170,CAFETERIA,1240125
202111379349305466,310537514,ALPHA OMEGA,2843 CULVER AVE,KETTERING,OH,45249,CLEANING,713340
202111379349305466,310537514,RUFFALO CODY HOLDING INC,1025 KIRKWOOD PARKWAY,CEDAR RAPIDS,IA,52404,ADMISSION CONSULTING,385143
202111379349305466,310537514,JENZABAR,PO BOX 55018,BOSTON,MA,02205,IT SUPPORT,352927
202111379349305466,310537514,THE MOTZ GROUP,3607 CHURCH STREET,CINCINNATI,OH,45244,MAINTENANCE,286428
202101119349301235,710239576,Creative Dining Services,One Royal Park Dr,Zeeland,MI,49464,Food Service,2233094
202101119349301235,710239576,Complete Roofing Restoration Solutions N,2107 E Kenwood St,Siloam Springs,AR,72761,Roofing Contractor,244906
202101119349301235,710239576,Google LLC,1600 Ampitheatre Pkwy,Mountain View,CA,94043,Advertising,233853
202101119349301235,710239576,Ellucian,62578 Collections Center Dr,Chicago,IL,60693,Software Support,225019
202121199349301297,850325587,LAD WELLNESS CENTER LLC,1231 SETTER DR NE,ALBUQUERQUE,NM,87112,TEACHING,210764
202121269349302567,440562048,MBS DIRECT LLC,211 W Ash St,COLUMBIA,MO,65203,ONLINE BOOK PROVIDER,1094367
202121269349302567,440562048,LOCKTON COMPANIES,444 W 47TH ST STE 900,KANSAS CITY,MO,641121906,INSURANCE BROKER,1188965
202121269349302567,440562048,VISA CARD CENTER,PO BOX 875852,KANSAS CITY,MO,64187,CORP VISA AND VPA,2435397
202121269349302567,440562048,UMB BANK PBC CARD,PO BOX 875852,KANSAS CITY,MO,64187,PURCHASE CARDS VISA,1822570
202121269349302567,440562048,FRESH IDEAS MANAGEMENT LLC,3220 VANDIVER DR,COLUMBIA,MO,65202,FOOD SERVICE,1026063
202111349349301751,381374230,BON APPETIT,2400 YORKMONT RD,CHARLOTTE,NC,28217,FOOD SERVICE,5556331
202111349349301751,381374230,RR DONNELLEY,30 HAZELWOOD DR,WEST AMHERST,NY,14228,PRINTING/MAILING,4550687
202111349349301751,381374230,AMERICAN TARGET ADVTG,9625 SURVEYOR CT STE 400,MANASSAS,VA,20110,DONOR SERVICES,4372487
202111349349301751,381374230,WEIGAND CONSTRUCTION INC,7808 HONEYWELL DR,FT WAYNE,IN,46825,CONSTRUCTION,3745855
202111349349301751,381374230,NEXT AFTER LLC,5810 TENNYSON PKWY,PLANO,TX,75024,CONSULTING/MARKETING,3715603
202111349349301766,250965557,PJ DICK INCORPORATED,225 NORTH SHORE DRIVE,PITTSBURGH,PA,15212,CONSTRUCTION,7657443
202111349349301766,250965557,ARAMARK INC,PO BOX 978839,DALLAS,TX,75397,FOOD & CUSTODIAL SERVICES,4858472
202111349349301766,250965557,MLAKER TRANSPORTATION,1976 VALLEY VIEW DRIVE,DAVIDSON,PA,15928,TRANSPORTATION SERVICE,291055
202111349349301766,250965557,DANMAR CONTRACTING INC,6412 OLD WILLIAM PENN HIGHWAY,DELMONT,PA,15626,CONSTRUCTION,253951
202111349349301766,250965557,FIRST STUDENT INC,24179 NETWORK PLACE,CHICAGO,IL,60673,TRANSPORTATION SERVICE,243813
202021059349301102,620475691,Metz Culinary Mgmt Inc,Two Woodland Drive,Dallas,PA,18612,Food Services,2103015
202021059349301102,620475691,Interstate Mechanical Contractors,3200 Henson Road,Knoxville,TN,37921,General Contractor,356597
202021059349301102,620475691,Joseph Construction Inc,203 Letterman Rd,Knoxville,TN,37919,General Contractor,1723489
202021059349301102,620475691,SimpsonScarborough LLC,1737 King St 110,Alexandria,VA,22314,Consulting,232203
202021059349301102,620475691,Morristown Roofing Company In,7840 E Andrew Johnson Hwy,Whitesburg,TN,37891,Contractor,144513
202021789349301507,112590096,NONE
202110599349300601,150533545,SODEXO OPERATIONS LLC,PO BOX 360170,PITTSBURGH,PA,152516170,FOOD/FACILITIES,3752115
202110599349300601,150533545,HOMEENERGY SERVICES,33 DEPOT ST,SARANAC,NY,12983,HEATING,542533
202110599349300601,150533545,ORR GROUP INC,3000 K STREET NW SUITE E280,WASHINGTON,DC,20007,PROFESSIONAL,367915
202110599349300601,150533545,CORNERSTONE SERVICES,32 SOUTH MAIN STREET SUITE 1,NORWOOD,NY,13668,HVAC,246323
202110599349300601,150533545,REGISTRY FOR COLLEGE UNIV PRESID,3 CENTENNIAL DRIVE,PEABODY,MA,01960,PROF FEES,214342
202120549349301447,131662715,CREATIVE COMMUNICATION ASSOCIATES,2 THIRD STREET SUITE 250,TROY,NY,12180,ADVERTISING,525500
202120549349301447,131662715,WILKINSON GLOBAL ASSET MANAGEMENT LLC,880 3RD AVE,NY,NY,10022,INVESTMENT MGMT FEES,203902
202110789349301136,640303069,RICHARD WHITE,198 SHENANDOAH DRIVE,FLORENCE,MS,39073,PAINTING/SHEETROCK,124340
202110789349301136,640303069,MMI DINING SYSTEMS,1000 RED FERN PLACE,FLOWOOD,MS,39232,DINING SEREVICES,1226794
202141029349300614,540506306,G&H CONTRACTING,1320 SOUTHSIDE DR,SALEM,VA,24153,BUILDING CONTRACTOR,3301252
202141029349300614,540506306,LIPMAN HEARNE,PO BOX 88634,CHICAGO,IL,60680,INSTITUTIONAL CONSULTANT,467815
202141029349300614,540506306,WHITEBOARD COMMUNICATIONS,37 WEST AVE STE 204,WAYNE,PA,14604,ENROLLMENT CONSULTANT,421601
202141029349300614,540506306,CLARK PATTERSON LEE,205 ST PAUL ST STE 500,ROCHESTER,NY,14604,ARCHITECTURE AND ENGINEERING,390424
202141029349300614,540506306,LANTZ CONSTRUCTION,539 MAIN ST,BROADWAY,VA,22815,BUILDING CONTRACTOR,276139
202111349349306156,610444780,Schafer General Contracting,4716 Pinewood Road,Louisville,KY,40218,Construction,2108217
202111349349306156,610444780,The Motz Group,3607 Church St,Cincinnati,OH,45244,Construction Services,1006858
202111349349306156,610444780,JONES LANG & LASALLE,PO BOX 2847,LOUISVILLE,KY,40201,MAINTENANCE AND CUSTODIAL,792699
202111349349306156,610444780,Bandy Carroll Hellige Advertising,PO Box 950207,Louisville,KY,402950207,Marketing Services,476235
202111349349306156,610444780,Ellucian Inc,62578 Collection Center Dr,Chicago,IL,606930625,Computer Hosting and Maintenance,445168
202111349349304676,590624416,Chartwells,PO Box 91337,Chicago,IL,606931337,Food Service,5501217
202111349349304676,590624416,Williams Company Building,2301 Silver Star Road,Orlando,FL,32804,Construction,1949421
202111349349304676,590624416,Tech Strategies International LLC,1553 Stargazer Terrace,Sanford,FL,32771,Consultants/Training,1304510
202111349349304676,590624416,Charles Perry Partners Inc,200 E Palm Valley Drive,Suite 1040,Oviedo,FL,32765,Construction,955662
202111349349304676,590624416,Bace Construction Inc,1623 Alligator Road,Deland,FL,32724,Construction,720291
