object_id,ein,RgnTxt,PrpsOfGrntTxt,CshGrntAmt,MnnrOfCshDsbrsmntTxt
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,683940,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,660807,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,604077,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,474307,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,473164,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,439802,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,418894,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,397972,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,394887,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,354155,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,353897,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,349631,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,345029,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,338833,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,330586,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,312155,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,301377,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,300971,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,300764,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,287693,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,283238,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,276989,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,243931,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,242840,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,236655,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,229593,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,227844,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,218033,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,217948,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,211110,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,196195,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,187537,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,185667,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,174453,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,152381,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,147304,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,146149,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,145359,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,145092,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,143147,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,140218,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,140026,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,140000,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,138608,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,138332,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,138313,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,132815,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,126609,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,125952,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,123128,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,121922,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,121808,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,120947,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,120209,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,118257,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,118109,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,117135,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,114604,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,108500,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,106099,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,104669,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,102442,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,100429,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,99462,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,98286,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,95962,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,94806,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,94750,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,91830,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,91640,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,90102,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,88225,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,86994,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,85381,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,83393,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,82601,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,81717,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,81496,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,80881,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,80692,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,80000,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,78020,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,77616,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,77230,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,76203,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,75198,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,75170,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,72700,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,72530,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,71184,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,68113,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,67791,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,67150,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,66797,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,66284,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,63272,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,61887,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,61078,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,60538,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,58573,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,58234,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,57791,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,56074,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,55423,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,54360,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,53997,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,53956,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,52291,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,50772,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,50488,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,49097,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,48545,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,47955,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,47525,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,46886,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,46100,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,45893,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,44357,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,44263,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,44177,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,43722,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,43309,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,43087,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,42824,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,42636,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,41679,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,40797,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,40237,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,38847,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,38829,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,37690,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,37255,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,36539,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,35577,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,35251,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,33639,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,33316,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,33258,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,31600,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,31097,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,30180,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,29178,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,29102,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,28979,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,26535,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,26377,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,25309,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,25002,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,25000,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,24200,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,24168,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,22739,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,21825,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,21560,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,21127,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,20914,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,20733,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,20007,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,18421,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,18152,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,18089,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,18000,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,17673,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,17409,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,17404,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,17013,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,16742,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,16485,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,15120,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,14513,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,13094,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,12854,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,12837,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,12600,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,12589,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,11839,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,11095,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,10000,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,9776,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,8866,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,8607,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,8592,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,8561,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,SUB-SAHARAN AFRICA,SPONSORED RESEARCH - SUB AWARD,7481,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,NORTH AMERICA (EX. US),SPONSORED RESEARCH - SUB AWARD,81000,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,191100,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,65586,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,542862,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,980062,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EAST ASIA & PACIFIC,SPONSORED RESEARCH - SUB AWARD,9580,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,47955,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,53233,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,6253,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,120636,WIRE TRANSFER,N/A,N/A
201711329349302626,520595110,EUROPE (INC. ICELAND & GREENLAND),SPONSORED RESEARCH - SUB AWARD,27679,WIRE TRANSFER,N/A,N/A
201721329349306287,381359081,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",DIRECT ENROLLMENT IN OFF-CAMPUS PROGRAM,12515,WIRE TRANSFER,N/A,N/A
201721329349306287,381359081,"EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM",DIRECT ENROLLMENT IN OFF-CAMPUS PROGRAM,6786,WIRE TRANSFER,N/A,N/A
