object_id,ein,FrmAndLnRfrncDsc
202041419349301764,941156566,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",THE COLLEGE RECEIVES FINANCIAL AID FROM THE U.S. DEPARTMENT OF EDUCATION AND THE NATIONAL SCIENCE FOUNDATION.
202031369349300313,560623936,"SCHEDULE E, PART I, LINE 3","THE POLICY IS INCLUDED ON THE APPLICATION (PAPER AND WEB VERSION), THE CATALOG, AND ON THE WEBSITE - ADMISSIONS AND FUTURE STUDENTS LANDING PAGES AND EMPLOYMENT PAGE."
202031369349300313,560623936,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY OF MOUNT OLIVE STUDENTS RECEIVE A VARIETY OF FEDERAL AND STATE GRANTS AND LOANS, INCLUDING FEDERAL WORK-STUDY, FEDERAL PELL GRANTS, NC NEED-BASED SHOLARSHIPS, AND NC GOLDEN LEAF FOUNDATION SCHOLARSHIPS."
202031369349303828,020274509,"SCHEDULE E, PART I, LINE 2:","EXPLANATION OF STATEMENT OF NONDISCRIMINATION POLICY: SOUTHERN NEW HAMPSHIRE UNIVERSITY (""THE UNIVERSITY"") INCLUDES A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY TOWARDS STUDENTS IN THE UNIVERSITY CATALOG AND ON THE UNIVERSITY'S WEBSITE ON ALL FINANCIAL AID AND SCHOLARSHIP RELATED PAGES. SCHEDULE E, PART I, LINE 3: THE UNIVERSITY CUSTOMARILY DRAWS ITS STUDENTS NATIONWIDE AND FOLLOWS A RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS. THE UNIVERSITY ADMITS STUDENTS OF ANY RACE, COLOR, AND NATIONAL OR ETHNIC ORIGIN. THIS POLICY IS DISCLOSED ON THE UNIVERSITY'S WEBSITE."
202031369349303828,020274509,"SCHEDULE E, PART I, LINE 6:",EXPLANATION OF GOVERNMENT FINANCIAL AID: THE UNIVERSITY receives Title IV funding from the U.S. Department of Education (including FSEOG and Pell Grants).
202040839349300359,410694747,"SCHEDULE E, PART I, LINE 3","THE COLLEGE USES PAPER AND BROADCAST MEDIA IN SOLICITATION OF STUDENTS. WE PUBLICIZE OUR NONDISCRIMINATORY POLICY IN ALL PRINTED BROCHURES, MAGAZINES, APPLICATION MATERIAL AND WEBSITE INFORMATION."
202040839349300359,410694747,"SCHEDULE E, PART I, LINE 6","CARLETON COLLEGE PARTICIPATES IN THE FEDERAL STUDENT FINANCIAL AID PROGRAM ADMINISTERED THROUGH THE U.S. DEPARTMENT OF EDUCATION. CARLETON STUDENTS RECEIVE FUNDING FROM CAMPUS-BASED PROGRAMS (PERKINS, SEOG, AND FEDERAL WORK STUDY) AS WELL AS FEDERAL PELL GRANTS AND FEDERAL STUDENT LOANS. IN ADDITION, CARLETON STUDENTS RECEIVE FUNDING FROM THE MINNESOTA STATE GRANT, WORK-STUDY AND SELF LOAN PROGRAMS ADMINISTERED THROUGH THE MINNESOTA OFFICE OF HIGHER EDUCATION."
202041359349301949,591023117,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","Lynn University does not discriminate on the basis of race, color, gender, religion, sexual orientation, national origin, disability, genetic information, age, pregnancy or parenting status, veteran status or retirement status in its activities and programs. In accordance with Title IX of the Education Amendments of 1972, Lynn University does not discriminate on the basis of sex. The University's non-discrimination and anti-harassment policy can be found on the University's website at: https://www.lynn.edu/university-policies/volume-i-governance-and-administration/non-discrimination-and-anti-harassment-policy Inquiries concerning the application of the non-discrimination policy may be directed to the University Compliance Officer/Title IX Coordinator."
202041359349301949,591023117,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","Department of education: federal supplemental educational opportunity grant, federal work-study, federal Perkins loan, federal Pell grant, federal direct student loans, and academic competitiveness grant. Florida department of education: Florida minority teacher's fund, Florida resident access grant, Florida work experience program, Florida private student assistance grant and Florida Bright Futures scholarship project."
201933129349301853,042104451,"SCHEDULE E, PART I, LINE 3","THROUGH ADVERTISEMENT IN GENERAL CIRCULATION NEWSPAPERS, JOURNALS, CATALOG OFFERS, NATIONAL COLLEGE & UNIVERSITY PUBLICATIONS AND OTHER MEANS. ALSO, PROGRAMS INCLUDE IN THEIR SOLICITATION MATERIAL, A SUMMARY STATEMENT OF THE NON-DISCRIMINATION POLICY."
201933129349301853,042104451,"SCHEDULE E, PART I, LINE 6","REGIS COLLEGE RECEIVES AND PARTICIPATES IN VARIOUS GOVERNMENTAL FINANCIAL ASSISTANCE PROGRAMS COMMON TO COLLEGES AND UNIVERSITIES SUCH AS; NATIONAL DIRECT STUDY LOAN PROGRAM, BASIC EDUCATIONAL OPPORTUNITY GRANTS, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS, AND WORK STUDY PROGRAMS. NO FUNDS HAVE BEEN REVOKED OR SUSPENDED AT ANY TIME."
202011919349301236,131624067,"SCHEDULE E, PART I, LINE 3","UNDER REV PROC 75-50, 4.03(2)(B), THE SCHOOL WOULD SEEM TO BE EXEMPT IN THAT IT ""CUSTOMARILY DRAWS A SUBSTANTIAL PERCENTAGE OF ITS STUDENTS NATIONWIDE OR WORLDWIDE FROM A LARGE GEOGRAPHIC SECTION OF THE U.S. AND FOLLOWS A RACIALLY NON-DISCRIMINATORY POLICY."" HOWEVER, THE SCHOOL'S POLICY OF NON-DISCRIMINATION FOR ADMISSIONS AND FINANCIAL AID AWARDS IS CLEARLY STATED IN ADMISSIONS MATERIALS SENT TO ALL PROSPECTIVE STUDENTS."
202011919349301236,131624067,"SCHEDULE E, PART I, LINE 6","THE SCHOOL PARTICIPATES IN THE FOLLOWING FEDERAL PROGRAMS: FWS, PELL GRANT, SEOG, FEDERAL DIRECT STUDENT LOANS, AND PERKINS LOANS. AT THE STATE LEVEL, IT HAS BEEN THE RECIPIENT OF NEW YORK AID TO NON-PUBLIC COLLEGES (""BUNDY FUNDS"") AND LIBRARY GRANTS."
202041979349301854,210634501,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","PRINCETON UNIVERSITY DOES NOT HAVE A STUDENT SOLICITATION PROGRAM. INDIVIDUALS WHO REQUEST INFORMATION ABOUT UNDERGRADUATE ADMISSION RECEIVE A COPY OF THE ADMISSION ""VIEWBOOK"" OR CAN DOWNLOAD THE MATERIALS ONLINE. GRADUATE ADMISSION INFORMATION CAN BE VIEWED ON THE GRADUATE SCHOOL WEBSITE. ALL INCOMING FRESHMEN RECEIVE A COPY OF ""RIGHTS, RULES, RESPONSIBILITES"" IN THE MAIL DURING THE SUMMER BEFORE THEY MATRICULATE. ALL OTHER STUDENTS RECEIVE THIS PUBLICATION AT FALL REGISTRATION. THE CURRENT EDITIONS OF THESE PUBLICATIONS, ALONG WITH THE UNDERGRADUATE AND GRADUATE SCHOOL WEBSITES, CONTAIN THE UNIVERSITY'S POLICY REGARDING EQUAL OPPORTUNITY UNDER THE HEADING ""NONDISCRIMINATION STATEMENT""."
202041979349301854,210634501,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","THE UNIVERSITY RECEIVES SIGNIFICANT RESEARCH GRANT FUNDS FROM THE FEDERAL GOVERNMENT. THIS AMOUNT IS INCLUDED IN FORM 990, PART 1, LINE 8."
202041979349307089,370661219,"Schedule E, Part I, Line 3","The following statement is periodically published in the newspaper media: LEGAL NOTICE: Non-Discriminatory policy - In compliance with Title IX of the Education Act Amendment of 1972, Title VII of the 1964 Civil Rights Act, Section 504 of the Rehabilitation Act of 1973, the Americans with Disabilities Act and other federal, state and local equal opportunity laws, and in accordance with our values, McKendree University will not discriminate. The University participates in all applicable Federal and State financial aid programs."
202041979349307089,370661219,"Schedule E, Part I, Line 6","Schedule E, Part I, Line 6 - The University participates in all applicable Federal and State financial aid programs."
202041979349307089,370661219,"Schedule E, Part I, Line 6a","Schedule E, Part I, Line 6a - The University participates in all applicable Federal and State financial aid programs."
202010499349300046,381359083,"SCHEDULE E, LINE 3","THE RACIALLY NONDISCRIMINATION POLICY FOR ALMA COLLEGE IS INCLUDED IN INFORMATION PROVIDED TO STUDENTS, PROSPECTIVE STUDENTS, PARENTS, AND THE COMMUNITY."
202010499349300046,381359083,"SCHEDULE E, LINE 6","ALMA COLLEGE RECEIVES FEDERAL AID FOR STUDENTS, SUCH AS PELL GRANTS, SEOG GRANTS, AND PERKINS LOANS."
201913199349319751,541954969,"SCHEDULE E, PART I, LINE 3",THE UNIVERSITY PUBLICIZES ITS NON-DISCRIMINATORY POLICY IN ALL ITS BROCHURES AND ON ITS WEBSITE.
201913199349319751,541954969,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY PARTICIPATES IN THE FEDERAL STUDENT FINANCIAL AID PROGRAM. STUDENTS OF THE UNIVERSITY MAY APPLY FOR FEDERAL STUDENT FINANCIAL AID. THE FUNDS GO DIRECTLY TO THE UNIVERSITY.
202001369349301620,330413730,PART I LINE 3,SUCH EXPLANATION IS INCLUDED IN POLICY FOR THE UNIVERSITY AND CAN BE FOUND ON THE UNIVERSITY'S WEBSITE.
202001369349301620,330413730,PART I LINE 6,"EXPLANATION OF GOVERNMENT FINANCIAL AID: US DEPARTMENT OF EDUCATION: TITLE IV FEDERAL PELL GRANT (CFDA 84.063) $4,232,359 TITLE IV FED SUPP EDU OPP GRANT (CFDA 84.007) $262,141 TITLE IV FEDERAL WORKSTUDY PROG (CFDA 84.033) $270,575 TITLE IV FEDERAL DIRECT STUDENT LOANS PROGRAM UNSUBSIDIZED LOANS (CFDA 84.268) $18,209,724 TITLE IV FEDERAL PERKINS LOAN PROGRAM (CFDA 84.038) $5,585,174 TITLE IV FEDERAL TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION GRANT (CFDA 84.379) $55,448 RVI: EVALUATING FORM-FUNCTION-FITNESS RELATIONSHIPS INPOLYPHONIC BLUEGILL (CFDA 47.074) $16,459 VT: VIRUS-HOST INTERACTIONS IN THE ASSEMBLY OF POSITIVE STRAND RNA VIRUS REPLICATION COMPLEXES (CFDA 47.074) $13,910 CLOSING THE GAP: A Holistic Approach to a Degree Completion Pathway for Hispanics (CFDA 84.031) $596,385"
202021409349300347,362181973,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","Announcements indicate that the University is open to everyone regardless of race, gender, color, or creed."
202021409349300347,362181973,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT","Rosalind Franklin University of Medicine & Science applies for and receives research grants, as approved on a case by case basis, from various Federal agencies. The University also participates in Federal student aid programs for qualified students, specifically Perkins, Federal Direct Loan, Federal Work Study, and Health Profession Student Loans. The Federal grants and loans are reported in the University's A-133 Single Audit."
202030479349300708,381284777,"SCHEDULE E, PART I, LINE 3","THE POLICY IS PUBLISHED ON THE WEBSITE, IN ALL BROCHURES AND CATALOGUES AND IN ANY LOCAL ADVERTISING."
202030479349300708,381284777,"SCHEDULE E, PART I, LINE 6",THE SCHOOL PARTICIPATES IN THE FEDERAL STUDENT LOAN GUARANTEE PROGRAM.
202030159349300018,420698196,"Schedule E, Part I, Line 3","Northwestern College publicizes its nondiscriminatory policy in local radio ads and in local employment ads in newspapers. The policy is also on Northwestern College's website, in the student handbook, faculty and staff handbook, college catalog, as well as in admissions pamphlets and applications. Northwestern College also publicizes its Vision for Diversity on its website."
202030159349300018,420698196,"Schedule E, Part I, Line 6","Northwestern College receives Title IV funds for both undergraduate and graduate programs. Northwestern College has received Federal Health Care appropriation funds, Iowa Curriculum Grant and Iowa Teacher Quality Enhancement Grants. Northwestern College students also receive state funds, through the Iowa Tuition Grant."
201923199349305957,231352008,"Schedule E, Part I, Line 4",The American College neither requests nor requires ethnic or gender information from students who are matriculating or enrolling for courses at the graduate or designation level. The American College neither requests nor requires ethnic or gender information from students who are applying for scholarships to its graduate or designation programs.
202020179349301217,650621012,"SCHEDULE E, LINE 3","THE NONDISCRIMINATION POLICIES ARE DISCLOSED ON THE SCHOOL'S WEBSITE, SCHOOL'S CATALOGUE, STUDENT HANDBOOK, AND PUBLISHED IN THE LOCAL NEWSPAPER ANNUALLY."
202020179349301217,650621012,"SCHEDULE E, LINE 6","THE ORGANIZATION CERTIFIES THAT IT HAS COMPLIED WITH THE APPLICABLE REQUIREMENTS OF SECTIONS 4.01 THROUGH 4.05 OF REV. PROC. 75-50, 1975-2 C.B. 587, COVERING RACIAL NONDISCRIMINATION."
202021959349303612,050258810,SCHEDULE E QUESTION 3,"BRYANT UNIVERSITY DOES NOT CURRENTLY PUBLICIZE ITS NONDISCRIMINATORY POLICY THROUGH NEWSPAPER AND BROADCAST MEDIA. HOWEVER, WITHIN THE ""CAMPUS AND COMMUNITY"" SECTION OF BRYANT UNIVERSITY'S WEBPAGE THERE IS AN ENTIRE PAGE TITLED ""CULTURE OF RESPECT AND INCLUSION"" THAT IS DEVOTED TO BRYANT'S COMMITMENT OF ""PROVIDING AN INCLUSIVE AND WELCOMING EDUCATIONAL AND WORKING ENVIRONMENT FOR ALL MEMBERS OF ITS CAMPUS COMMUNITY."" THIS PAGE IS ACCESSIBLE TO ALL WHO VISIT BRYANT'S WEBSITE INCLUDING PROSPECTIVE STUDENTS AND THEIR PARENTS. IN ADDITION, AT THE BOTTOM OF THE UNIVERSITY'S HOMEPAGE THE NONDISCRIMINATION POLICY IS CLEARLY DESCRIBED."
202021959349303612,050258810,SCHEDULE E QUESTION 6A,"Bryant University has received student financial assistance funds through the following U.S. Department of Education Programs: 1. Federal Pell Grant, 2. Federal Supplemental Education Opportunity Grant, 3. Federal Work-Study, 4. Federal Perkins Loan, 5. Federal Direct Loan. In addition, Bryant received funds from the Veterans Administration and various state government agencies including: the Rhode Island Higher Education Assistance Authority, the Massachusetts Office of Student Financial Assistance, and others."
202001919349303150,951644048,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
202001919349303150,951644048,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
202001919349303150,951644048,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
202001949349300600,610444763,"SCHEDULE E, PART I, LINE 3",THE NON-DISCRIMINATION POLICY IS REFERENCED IN PRINT MATERIALS FROM ADMISSIONS AND IN THE COLLEGE CATALOG WHICH IS AVAILABLE ON THE COLLEGE WEBSITE.
202001949349300600,610444763,"SCHEDULE E, PART I, LINE 6","LINDSEY WILSON COLLEGE RECEIVES FEDERAL STUDENT AID FUNDS FROM THE TITLE IV PROGRAM (PELL GRANTS, SEOG, DIRECT LOANS AND FEDERAL WORK STUDY), THE DEPARTMENT OF VETERAN AFFAIRS (VOC REHAB, POST 9/11), AMERICORPS, DEPARTMENT OF LABOR (WIA DISLOCATED WORKERS), AND STATE VOC REHAB."
202020289349301607,596046500,"SCHEDULE E, LINE 3",ALL ADVERTISEMENTS FOR FLORIDA INSTITUTE OF TECHNOLOGY INCLUDE THE NECESSARY INFORMATION REGARDING THE UNIVERSITY'S NON-DISCRIMINATION POLICY.
202020289349301607,596046500,"SCHEDULE E, LINE 6","THE UNIVERSITY PARTICIPATES IN NUMEROUS FEDERAL AND STATE PROGRAMS AS LISTED BELOW: FEDERAL PROGRAMS: US DEPARTMENT OF COMMERCE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION US DEPARTMENT OF DEFENSE US DEPARTMENT OF ENERGY US DEPARTMENT OF HEALTH AND HUMAN SERVICES US DEPARTMENT OF HOMELAND SECURITY US DEPARTMENT OF THE INTERIOR US INTELLIGENCE COMMUNITY US SMALL BUSINESS ADMINISTRATION NATIONAL SCIENCE FOUNDATION NATIONAL AERONAUTICS AND SPACE ADMINISTRATION US ARMY US NAVY US DEPARTMENT OF TRANSPORTATION US DEPARTMENT OF JUSTICE UNITED NATIONS, COMPREHENSIVE NUCLEAR-TEST BAN TREATY ORGANIZATION ENVIRONMENTAL PROTECTION AGENCY US DEPARTMENT OF STATE OTHER FEDERAL PROGRAMS CORPORATION FOR PUBLIC BROADCASTING US DEPARTMENT OF VETERAN AFFAIRS US DEPARTMENT OF EDUCATION STATE PROGRAMS: FLORIDA OFFICE OF INSURANCE REGULATIONS FLORIDA DIVISION OF EMERGENCY MANAGEMENT FLORIDA DEPARTMENT OF AGRICULTURE AND CONSUMER SERVICES FLORIDA DEPARTMENT OF HEALTH FLORIDA DEPARTMENT OF EDUCATION FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION FLORIDA DEPARTMENT OF HIGHWAY SAFETY AND MOTOR VEHICLES FLORIDA STUDENT FINANCIAL ASSISTANCE OTHER STATE STUDENT FINANCIAL ASSISTANCE FLORIDA BRIGHT FUTURES SCHOLARSHIPS"
202000079349302115,131916574,"SCHEDULE E, PART I, LINE 3",RACIALLY NON-DISCRIMINATORY POLICY - INCLUDED WITH ALL PUBLICITY AND ADVERTISEMENTS.
202000079349302115,131916574,"SCHEDULE E, PART I, LINE 6",STUDENT FINANCIAL AID IS RECEIVED BY THE COLLEGE.
202020599349301402,956001907,"Schedule E, Part I, Line 6",Federal financial aid funds are received from the U.S. Department of Education under Title IV of the Higher Education Act. The grants are provided to the institution to award student assistance under the following programs: Federal Work Study (FWS) and Supplemental Educational Opportunity Grant (SEOG).
202001089349301300,741109631,"SCHEDULE E, PART I, LINE 3 - NON-DISCRIMINATORY POLICY DISCLOSURE",POLICY IS PUBLISHED ON THE UNIVERSITY WEBSITE AND EMPLOYEES WHO HAVE DIRECT CONTACT WITH STUDENTS RECEIVE TRAINING.
202001089349301300,741109631,"SCHEDULE E, PART I, LINE 6A - FINANCIAL AID FROM GOVERNMENTAL AGENCIES",STUDENT FINANCIAL AID IS RECEIVED FROM THE FEDERAL GOVERNMENT. A COMPLETE LISTING OF FEDERAL GRANTS IS ON FILE AT OLLU AND IS AVAILABLE UPON REQUEST.
202001749349301100,112357063,"SCHEDULE E, PART I, LINE 3",THE NONDISCRIMINATORY POLICY IS PUBLISHED THROUGH NEWSPAPER OR BROADCAST MEDIA YEAR ROUND AS WELL AS DURING SOLICIATION OR REGISTRATION PERIODS
201943169349304959,042702102,"SCHEDULE E, PART I, LINE 3","OUR STUDENTS COME FROM ALL PARTS OF THE UNITED STATES, AND THEREFORE, WE ARE NOT ABLE TO REACH ALL PARTS OF THE GENERAL COMMUNITY WHICH WE SERVE BY PUBLICIZING OUR RACIALLY NONDISCRIMINATORY POLICY THROUGH NEWSPAPERS OR BROADCAST MEDIA. INSTEAD, IN ADDITION TO PUBLICIZING OUR RACIALLY NONDISCRIMINATORY POLICY IN ALL OF OUR BROCHURES AND CATALOGUES DEALING WITH STUDENT ADMISSIONS, PROGRAMS AND SCHOLARSHIPS, WE ALSO PUBLICIZE OUR POLICY ON OUR WEBSITE IN ORDER TO REACH ALL PARTS OF THE GENERAL COMMUNITY WHICH WE SERVE. GIVEN THESE FACTS AND CIRCUMSTANCES, THE ASSOCIATION HAS SATISFIED THE PUBLICITY REQUIREMENT OF REV. PROC. 75-50, 1975-2 C.B. 587, SECTION 4.03, AS IT HAS DEMONSTRATED THAT ITS PROMOTIONAL ACTIVITIES AND RECRUITING EFFORTS IN ALL GEOGRAPHIC AREAS ARE REASONABLY DESIGNED TO INFORM STUDENTS OF ALL RACIAL SEGMENTS IN ALL OF THE GENERAL COMMUNITIES WHICH WE SERVE."
201943169349304959,042702102,"SCHEDULE E, PART I, LINE 6","DURING THE CURRENT YEAR, THE ORGANIZATION RECEIVED FINANCIAL ASSISTANCE FROM THE NATIONAL OCEANANIC AND ATMOSPHERIC ADMINISTRATION (NOAA). THE ORGANIZATION RECEIVED GRANT FUNDS TO SUPPORT STUDENTS PARTICIPATING IN THE WOODS HOLE PARTNERSHIP EDUCATION PROGRAM ($172,911). THE ORGANIZATION RECEIVED GRANT FUNDS FROM THE NOAA TO SUPPORT PLASTICS RESEARCH (15,898). ADDITIONALLY, THE ORGANIZATION RECEIVED GRANT FUNDS FROM THE NOAA TO SUPPORT DIVERSITY ($8,325). DURING THE CURRENT YEAR, THE ORGANIZATION RECEIVED FINANCIAL ASSISTANCE FROM THE NATIONAL SCIENCE FOUNDATION (NSF). THE ORGANIZATION ALSO RECEIVED GRANT FUNDS TO SUPPORT PLASTICS RESEARCH ($2,469)."
202001429349300900,440545813,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY PUBLISHES THE FOLLOWING NONDISCRIMINATION STATEMENT ON THE UNIVERSITY WEBSITE, IN THE UNIVERSITY CATALOG, AND IN OTHER BROCHURES AND SOLICITATIONS - ""ROCKHURST UNIVERSITY IS COMMITTED TO PROVIDING EQUAL OPPORTUNITIES FOR ALL PERSONS REGARDLESS OF RACE, COLOR, CREED, RELIGION, SEX, PREGNANCY STATUS, SEXUAL ORIENTATION, MARITAL STATUS, NATIONAL ORIGIN OR ANCESTRY, AGE, GENDER, DISABILITY, CITIZENSHIP OR INTENDING CITIZENSHIP STATUS, GENDER IDENTITY, VETERAN STATUS OR ANY OTHER STATUS PROTECTED BY LAW (""PROTECTED STATUS""). THIS IS REFLECTED IN ALL POLICIES, PROGRAMS AND PROCEDURES OF THE UNIVERSITY."""
202001429349300900,440545813,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY PARTICIPATES IN THE FEDERAL PELL GRANT, FEDERAL WORK STUDY, FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT, FEDERAL PERKINS LOAN, AND FEDERAL DIRECT LOAN PROGRAMS."
202041719349300524,381368367,"Schedule E, Part I, Line 3","Broadcast media announcement, Press release, Website, Viewbook, Fact Sheet, College Catalog, Employment Advertising"
202041719349300524,381368367,"Schedule E, Part I, Line 6",Governmental Financial aid or assistance is derived from the Federal Title IV programs.
202040599349301229,231501197,"SCHEDULE E, LINE 3",A STATEMENT ON THE UNIVERSITY'S NONDISCRIMINATION POLICY IS INCLUDED IN THE UNIVERSITY'S PERIODIC NEWSPAPER ADVERTISEMENTS WHICH ARE PUBLISHED MORE THAN ONCE A YEAR. THEY ARE ALSO POSTED ON THE UNIVERSITY'S WEBSITE AND THE ELECTRONIC BULLETIN BOARDS THROUGHOUT THE CAMPUS.
202040599349301229,231501197,"SCHEDULE E, LINE 6",THE ORGANIZATION'S RIGHT TO FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENTAL AGENCY HAS NEVER BEEN REVOKED OR SUSPENDED.
202031689349300528,362593545,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","The policy is made available in both employee and student handbooks, as well as on the organization's website and in promotional materials used at recruiting events."
202031689349300528,362593545,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",We receive U.S. Department of Education Federal Direct Student Loans and other governmental assistance.
202010419349301021,581126894,6a,THE SCHOOL RECEIVES TITLE IV FUNDING FROM THE DEPARTMENT OF EDUCATION. THE SCHOOL RECEIVES FEDERAL DIRECT LOANS AND PELL GRANTS FOR ITS STUDENTS.
202000769349300545,350867954,"Schedule E, Part I, Line 3","Anderson University does not discriminate on the basis of age, gender, ethnic or racial origin, physical or mental disability, marital or veteran status in administration of its education, admissions, scholarship, loan, athletic policies, other school programs, or as a condition for employment. The University includes its non-discrimination policy at various points throughout its website, which is the primary source of information for the public. The policy is also included on application forms and in catalogs for students."
