202041979349305114,951642394,LAZARD EMERGING MARKETS INST,20 TRAFALGAR SQ STE 449,NASHUA,NH,03063,208047848,INVESTMENTS,NH,USC,RELATED,1332682,41898295,0,false,0.88750
202041979349305114,951642394,WELLINGTON TRUST COMPANY NA CTF REAL TO,200 CONGRESS STREET,BOSTON,MA,02210,463970058,INVESTMENTS,MA,USC,RELATED,388284,0,0,false,1.00000
202041979349305584,231352630,3509 SPRING GARDEN LP,3201 ARCH ST STE 420,PHILADELPHIA,PA,19104,462116704,REAL ESTATE,PA,0,0
202041979349305584,231352630,3509 SPRING GARDEN MT LP,3201 ARCH ST STE 420,PHILADELPHIA,PA,19104,463273473,REAL ESTATE,PA,0,0
202041979349305584,231352630,DREXEL UNIVERSITY CITY DEVELOPMENT LLC,3201 ARCH ST STE 420,PHILADELPHIA,PA,19104,464883724,REAL ESTATE INVESTMENT,PA,0,0
202041979349305584,231352630,1200 CHESTNUT STREET I LP,3201 ARCH ST STE 420,PHILADELPHIA,PA,19104,814692503,REAL ESTATE,PA,0,0
202041979349305584,231352630,3205 LANCASTER AVE I LLC,3201 ARCH ST STE 420,PHILADELPHIA,PA,19104,824365047,REAL ESTATE,PA,0,0
202043109349302834,210662542,CRPT MGMT SVCS LLC,2 STONE HARBOR BLVD,CAPE MAY COURT HOUSE,NJ,08210,455462517,MANAGMENT SVCS.,NJ,NA
202043109349302834,210662542,CR MIRACLES,2 STONE HARBOR BLVD,CAPE MAY COURTHOUSE,NJ,08210,824059310,FITNESS CENTER,NJ,NA
202131329349302928,421511682,AMERICAN MERCY HOME CARE LLC,1700 EDISON DR,MILFORD,OH,45150,830486150,HOME HEALTH,OH,N/A,N/A,0,0
202131329349302928,421511682,ARIZONA CARE NETWORK - NEXT LLC,350 W THOMAS RD,PHOENIX,AZ,85018,474696671,CARE NETWORK,AZ,N/A,N/A,0,0
202131329349302928,421511682,ARIZONA CARE NETWORK LLC (ACN LLC),350 W THOMAS RD,PHOENIX,AZ,85013,454494682,CARE NETWORK,AZ,N/A,N/A,0,0
202131329349302928,421511682,AUDUBON LAND COMPANY LLC,630 SOUTHPOINTE COURT 200,COLORADO SPRINGS,CO,80906,841513085,REAL ESTATE,CO,N/A,N/A,0,0
202131329349302928,421511682,AVON EMERGENCY AND URGENT CARE CENTER LLC,9100 E MINERAL CIRCLE,CENTENNIAL,CO,80112,811727282,HEALTHCARE SRVC,CO,N/A,N/A,0,0
202131329349302928,421511682,BAYLOR CHI ST LUKES HEALTH SERVICES LLC,6624 FANNIN ST STE 1100,HOUSTON,TX,77030,472079184,HEALTHCARE SRVC,TX,N/A,N/A,0,0
202131329349302928,421511682,BERGAN MERCY SURGERY CENTER LLC,7710 MERCY RD STE 200,OMAHA,NE,68124,208671994,AMBUL SURG CTR,NE,N/A,N/A,0,0
202131329349302928,421511682,BERYWOOD OFFICE PROPERTIES LLC,2501 CITICO AVENUE,CHATTANOGA,TN,37404,621875199,PHYS OFFICE,TN,N/A,N/A,0,0
202131329349302928,421511682,BIOLIFE DIGNITY HEALTH INTERNATIONAL LTD,709 WING ON PLAZA 62 MODY ROAD TS,HONG KONG,CH,HEALTH SERVICES,CH,N/A,N/A,0,0
202131329349302928,421511682,BLUEGRASS REGIONAL IMAGING CENTER,1218 SOUTH BROADWAY STE 310,LEXINGTON,KY,40504,611386736,DIAGNOSTIC IMAGING,KY,N/A,N/A,0,0
202131329349302928,421511682,CBCC OUTSMARTING CANCER LLC,6501 TRUXTUN AVENUE,BAKERSFIELD,CA,93309,461602286,RADIATION / ONCOLOGY INCLUDING CYBERKNIFE,CA,N/A,N/A,0,0
202131329349302928,421511682,CENTRAL NEBRASKA REHABILITATION SERVICES LLC,3004 W FAIDLEY AVENUE,GRAND ISLAND,NE,68803,810653461,PHYSICAL THERAPY,NE,N/A,N/A,0,0
202131329349302928,421511682,CENTURA-SCA HOLDINGS LLC,569 BROOK VILLAGE STE 901,BIRMINGHAM,AL,35209,474823023,OP SURGERY CENTER,AL,N/A,N/A,0,0
202131329349302928,421511682,CHI OPERATING INVESTMENT PROGRAM LP,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,470727942,INVESTMENTS,CO,CSH,RELATED,320209,11495813,0,0,0.00210
202131329349302928,421511682,CHICAMSURG SURGERY CENTERS LLC,1A BURTON HILLS BLVD,NASHVILLE,TN,37215,465683027,SURGERY CENTER,CO,N/A,N/A,0,0
202131329349302928,421511682,COLORADO SPRINGS CK LEASING LLC,630 SOUTHPOINTE COURT 200,COLORADO SPRINGS,CO,80906,262982714,REAL ESTATE,CO,N/A,N/A,0,0
202131329349302928,421511682,COMMUNITY MERCY HOME CARE SERVICES OF SPRINGFIELD LLC,1700 EDISON DR,MILFORD,OH,45150,311746556,HOME HEALTH,OH,N/A,N/A,0,0
202131329349302928,421511682,DE JV LLC,8686 NEW TRAILS DRIVE,THE WOODLANDS,TX,77381,320496548,EMERGENCY CARE,NV,N/A,N/A,0,0
202131329349302928,421511682,DHHP SURGERY CENTERS LLC,1513 S GRAND AVENUE STE 350,LOS ANGELES,CA,90015,831847466,SURGERY,CA,N/A,N/A,0,0
202131329349302928,421511682,DHRT HOLDINGS LLC,185 BERRY STREET SUITE 300,SAN FRANCISCO,CA,94107,352484591,HOLDING COMPANY,DE,N/A,N/A,0,0
202131329349302928,421511682,DIGNITY- GOHEALTHURGENT CARE MANAGEMENT LLC,5555 GLENRIDGE CONNECTOR SUITE 700,ATLANTA,GA,30342,352548698,MANAGEMENT SERVICES,DE,N/A,N/A,0,0
202131329349302928,421511682,DIGNITY HEALTH AT HOME LLC,1700 EDISON DR,MILFORD,OH,45150,824674115,HEALTHCARE SRVC,DE,N/A,N/A,0,0
202131329349302928,421511682,DIGNITY HEALTH SPECIALTY PHARMACY LLC,185 BERRY STREET SUITE 300,SAN FRANCISCO,CA,94107,320589462,SPECIALTY PHARMACY SERVICES,DE,N/A,N/A,0,0
202131329349302928,421511682,DIGNITY HOME RECOVERY CARE LLC,49 MUSIC SQUARE WEST SUITE 401,NASHVILLE,TN,37203,832832522,HOME RECOVERY PROGRAM,DE,N/A,N/A,0,0
202131329349302928,421511682,DIGNITYUSP LAS VEGAS SURGERY CENTERS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,202999237,SURGERY,TX,N/A,N/A,0,0
202131329349302928,421511682,DIGNITYUSP NORCAL SURGERY CENTERS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,202468509,SURGERY,TX,N/A,N/A,0,0
202131329349302928,421511682,DIGNITYUSP PHOENIX SURGERY CENTERS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,134248908,SURGERY,TX,N/A,N/A,0,0
202131329349302928,421511682,DIGNITYUSPJOHN MUIR EAST BAY SURG CTRS LLC,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,352584991,SURGERY,TX,N/A,N/A,0,0
202131329349302928,421511682,DIGNITY-ABRAZO HEALTH NETWORK LLC,3030 N CENTRAL AVENUE SUITE 1402,PHOENIX,AZ,85012,465477985,MANAGEMENT SERVICES,AZ,N/A,N/A,0,0
202131329349302928,421511682,DOMINICAN MAGNETIC RESONANCE IMAGING CENTER,1545 SOQUEL DRIVE,SANTA CRUZ,CA,94065,770095477,IMAGING CENTER,CA,N/A,N/A,0,0
202131329349302928,421511682,ECCS ACQUISITION COMPANY LLC,2940 NORTH CIRCLE DRIVE,COLORADO SPRINGS,CO,80909,352656413,AMBUL SURG CTR,CO,N/A,N/A,0,0
202131329349302928,421511682,FOLSOM SIERRA ENDOSCOPY CENTER LP,1650 CREEKSIDE DRIVE 1600,FOLSOM,CA,95630,680482416,ENDOSCOPY,CA,N/A,N/A,0,0
202131329349302928,421511682,FRANCISCAN MEDICAL PAVILION BONNEY LAKE LLC,6622 WOLLOCHET DR NW,GIG HARBOR,WA,98335,463494108,REAL ESTATE,WA,N/A,N/A,0,0
202131329349302928,421511682,FRANCISCAN SPECIALTY CARE LLC,680 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,813725123,HEALTHCARE SRVC,WA,N/A,N/A,0,0
202131329349302928,421511682,GOOD SAMARITAN HOME CARE SERVICES OF VINCENNE IN LLC,1700 EDISON DR,MILFORD,OH,45150,201792869,HOME HEALTH,OH,N/A,N/A,0,0
202131329349302928,421511682,HC SL VINTAGE I LLC,18000 W SARAH LANE STE 250,BROOKFIELD,WI,53045,270453767,PROPERTY HOLDING,WI,N/A,N/A,0,0
202131329349302928,421511682,HEALTHCARE SUPPORT SERVICES LLC,PO BOX 9804,GRAND ISLAND,NE,68802,721546196,LAUNDRY,NE,N/A,N/A,0,0
202131329349302928,421511682,HEARTLAND ONCOLOGY LLC,2337 E CRAWFORD ST,SALINA,KS,67401,464265403,ONCOLOGY,KS,N/A,N/A,0,0
202131329349302928,421511682,LAKESIDE AMBULATORY SURGICAL CENTER LLC,17031 LAKESIDE HILLS DR,OMAHA,NE,68130,204267902,AMBUL SURG CTR,NE,N/A,N/A,0,0
202131329349302928,421511682,LAKESIDE ENDOSCOPY CENTER LLC,17001 LAKESIDE HILLS PLZ STE 201,OMAHA,NE,68130,205544496,ENDOSCOPY SRVC,NE,N/A,N/A,0,0
202131329349302928,421511682,LINCOLN CK LEASING LLC,555 SOUTH 70TH STREET,LINCOLN,NE,68510,262496856,REAL ESTATE,NE,N/A,N/A,0,0
202131329349302928,421511682,MEMORIAL MEDICAL PLAZA,3838 SAN DIMAS SUITE B 201,BAKERSFIELD,CA,93301,364510880,REAL ESTATE,CA,N/A,N/A,0,0
202131329349302928,421511682,MERCY DAVIS CANCER CENTER MANAGEMENT CO LLC,2740 M STREET,MERCED,CA,95340,943358445,MANAGEMENT OF CANCER CENTER,CA,N/A,N/A,0,0
202131329349302928,421511682,MERCY REHABILITATION HOSPITAL LLC,680 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,814437201,HEALTHCARE SRVC,TX,N/A,N/A,0,0
202131329349302928,421511682,MILITARY ROAD PROPERTIES LLC,181 S 333RD STREET STE 250,FEDERAL WAY,WA,98003,912067879,REAL ESTATE,WA,N/A,N/A,0,0
202131329349302928,421511682,NEBRASKA SPINE HOSPITAL LLC,6901 N 72ND ST STE 20300,OMAHA,NE,68122,270263191,SPINE HOSPITAL,NE,N/A,N/A,0,0
202131329349302928,421511682,NICU OPERATING CO OF SANTA CRUZ LLC,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,460502935,NEONATAL HEALTHCARE,CA,N/A,N/A,0,0
202131329349302928,421511682,NORTH RIVER SURGERY CENTER LLC,2209 WILDWOOD AVE,SHERWOOD,AR,72120,710799771,AMBUL SURG CTR,AR,N/A,N/A,0,0
202131329349302928,421511682,NORTHERN PLAINS LABORATORY LLC,401 N 9 STREET,BISMARK,ND,58501,841641341,DIAGNOSTIC SERVICES,ND,N/A,N/A,0,0
202131329349302928,421511682,NSC CHANNEL ISLANDS LLC,3000 RIVERCHASE GALLERIA SUITE 500,BIRMINGHAM,AL,35244,770418197,AMBULATORY SURGICAL CENTER,CA,N/A,N/A,0,0
202131329349302928,421511682,OMG ARIZONA LLC,130 SUTTER STREET 2ND FLR,SAN FRANCISCO,CA,94104,471708588,MEDICAL OFFICE,AZ,N/A,N/A,0,0
202131329349302928,421511682,ORTHOCOLORADO LLC,11650 WEST 2ND PLACE,LAKEWOOD,CO,80228,371577105,ORTHO HOSPITAL,CO,N/A,N/A,0,0
202131329349302928,421511682,PARK RAPIDS AREA HEALTH CARE,600 PLEASANT AVENUE S,PARK RAPIDS,MN,56470,204926259,HEALTHCARE SRVC,MN,N/A,N/A,0,0
202131329349302928,421511682,PASADENA URGENCY CENTER LLC,4600 E SAM HOUSTON PKWY SOUTH,PASADENA,TX,77505,812482854,URGENT CARE,TX,N/A,N/A,0,0
202131329349302928,421511682,PATIENT TRANSPORT SERVICES OF COLUMBUS INC,1700 EDISON DR,MILFORD,OH,45150,264601285,AMBULANCE,OH,N/A,N/A,0,0
202131329349302928,421511682,PENINSULA RADIATION ONCOLOGY LLC,314 MLK JR WAY STE 11,TACOMA,WA,98405,870808610,HEALTHCARE SRVC,WA,N/A,N/A,0,0
202131329349302928,421511682,PENRAD IMAGING LLC,1390 KELLY JOHNSON BLVD,COLORADO SPRINGS,CO,80920,841072619,MEDICAL IMAGING,CO,N/A,N/A,0,0
202131329349302928,421511682,PERFORMANCE MEDICAL EQUIPMENT & RESPIRATORY SVSC LLC,19625 62ND AVENUE SOUTH STE 101,KENT,WA,98032,452901632,HOLDING COMPANY,WA,N/A,N/A,0,0
202131329349302928,421511682,PLAZA SURGERY CENTER LP,525 E PLAZA DRIVE SUITE 100,SANTA MARIA,CA,93454,770573567,SURGERY,CA,N/A,N/A,0,0
202131329349302928,421511682,PMC HOSPITAL LLC,3100 MAIN ST STE 500,HOUSTON,TX,77002,273280598,HOSPITAL,TX,N/A,N/A,0,0
202131329349302928,421511682,PRECISION MEDICINE ALLIANCE LLC,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,352569159,DIAGNOSTIC SERVICES,CO,N/A,N/A,0,0
202131329349302928,421511682,PUEBLO AMBULATORY SURGERY CENTER LLC,25 MONTEBELLO RD,PUEBLO,CO,81003,621488737,SURGERY CENTER,CO,N/A,N/A,0,0
202131329349302928,421511682,RADIATION ONCOLOGY CENTERS OF VENTURA COUNTY,1700 N ROSE AVENUE SUITE 120,OXNARD,CA,93030,770191706,IMAGING,CA,N/A,N/A,0,0
202131329349302928,421511682,RBR MANAGEMENT LLC,91 CORPORATE PARK DRIVE SUITE 120,HENDERSON,NV,89074,271466450,AMBULANCE,NV,N/A,N/A,0,0
202131329349302928,421511682,REID-ANC HOME CARE SERVICES LLC,1700 EDISON DR,MILFORD,OH,45150,371454747,HOME HEALTH,IN,N/A,N/A,0,0
202131329349302928,421511682,SAINT JOSEPH - SCA HOLDINGS LLC,1451 HARRODSBURG RD,LEXINGTON,KY,40503,453801157,OP SURGERY,DE,N/A,N/A,0,0
202131329349302928,421511682,SAINT JOSEPH-ANC HOME CARE SERVICES,1700 EDISON DR,MILFORD,OH,45150,263330545,HOME HEALTH,KY,N/A,N/A,0,0
202131329349302928,421511682,SANTA CRUZ COMPREHENSIVE IMAGING LLC,1661 SOQUEL DRIVE SUITE G,SANTA CRUZ,CA,95065,010550623,IMAGING,CA,N/A,N/A,0,0
202131329349302928,421511682,SANTA CRUZ LAND & BUILDING LP,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,770285236,REAL ESTATE,CA,N/A,N/A,0,0
202131329349302928,421511682,SANTA CRUZ SURGERY CENTER LLC,3003 PAUL SWEET ROAD,SANTA CRUZ,CA,95065,770194916,SURGERY,CA,N/A,N/A,0,0
202131329349302928,421511682,SOUTHEASTERN HOME CARE LLC,1700 EDISON DR,MILFORD,OH,45150,271219638,HOME HEALTH,OH,N/A,N/A,0,0
202131329349302928,421511682,ST JOSEPH'S SURGERY CENTER LP,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,201019390,SURGERY,TX,N/A,N/A,0,0
202131329349302928,421511682,ST ELIZABETH HOME CARE SERVICES LLC,1700 EDISON DR,MILFORD,OH,45150,261236191,HOME HEALTH,KY,N/A,N/A,0,0
202131329349302928,421511682,ST FRANCIS LAND COMPANY,5390 N ACADEMY BLVD STE 300,COLORADO SPRINGS,CO,80918,263134100,REAL ESTATE,CO,N/A,N/A,0,0
202131329349302928,421511682,ST LUKE'S DIAGNOSTIC CATH LAB LLP,6624 FANNIN ST STE 800,HOUSTON,TX,77030,710959365,DIAGNOSTICS,TX,N/A,N/A,0,0
202131329349302928,421511682,ST LUKE'S LAKESIDE HOSPITAL LLC,6624 FANNIN STE 2505,HOUSTON,TX,77030,300427437,HOSPITAL,TX,N/A,N/A,0,0
202131329349302928,421511682,ST LUKE'S THE WOODLANDS SLEEP CENTER LLC,6624 FANNIN STE 800,HOUSTON,TX,77030,462795726,DIAGNOSTICS,TX,N/A,N/A,0,0
202131329349302928,421511682,TEMPLETON SURGERY CENTER LLC,1310 LAS TABLAS ROAD SUITE 104,TEMPLETON,CA,94365,202246616,SURGERY,CA,N/A,N/A,0,0
202131329349302928,421511682,THE MEDICAL PAVILION AT ST JOHN'S,1700 ROSE AVENUE,OXNARD,CA,93030,770332349,REAL ESTATE,CA,N/A,N/A,0,0
202131329349302928,421511682,THREE SPRING IMAGING LLC,1 MERCADO ST STE 200A,DURANGO,CO,81301,813571570,HEALTHCARE SRVC,CO,N/A,N/A,0,0
202131329349302928,421511682,VALLEY PHYSICIANS SURGERY CENTER AT NORTHRIDGE LLC,18330 ROSCOE BLVD,NORTHRIDGE,CA,91328,800864336,SURGERY,CA,N/A,N/A,0,0
202043159349300509,541744931,NWO Integrated Laboratories Mercy LLC,2200 Jefferson Avenue,Toledo,OH,43624,341898285,Laboratory services,OH,NA,N/A
202043159349300509,541744931,Tiffin Ambulatory Surgical Associates,45 St Lawrence Drive,Tiffin,OH,44833,371567866,Ambulatory Surgery Center,OH,NA,N/A
202043159349300509,541744931,New Vision Medical Lab LLC,750 W High Street,Lima,OH,45801,341913433,Lab Services,OH,NA,N/A
202043159349300509,541744931,West Central Ohio Group Ltd,801 Medical Drive,Lima,OH,45804,341848147,Orthopedic Hospital,OH,NA,N/A
202043159349300509,541744931,West Central Ohio Regional Healthcare Alliance Ltd,2615 Fort Amanda Road,Lima,OH,45805,341817078,Healthcare quality,OH,NA,N/A
202043159349300509,541744931,Urologic Oncology of Mahoning Valley LLC,1044 Belmont Ave,Youngstown,OH,44501,262989686,Radiation Therapy,OH,NA,N/A
202043159349300509,541744931,Lourdes Ambulatory Surgery Center,225 Medical Center Drive,Paducah,KY,42003,205588350,Surgery Center,KY,NA,N/A
202043159349300509,541744931,Marshall County MRI LLC,615 Old Symsonia Road,Benton,KY,42025,610601267,MRI facility,KY,NA,N/A
202043159349300509,541744931,PREMIUM SURGERY CENTER LLC,5217 Maryland Way,SUITE 200,Brentwood,TN,37027,200400753,Surgery Center,TN,NA,N/A
202043159349300509,541744931,MERCY HEALTH INNOVATIONS LLC,1701 MERCY HEALTH PLACE,CINCINNATI,OH,45237,820639499,BUSINESS DEVELOPMENT,OH,NA,N/A
202043159349300509,541744931,MERCY FRANCISCAN AT WINTON WOODS I LP,10290 Mill Road,Cincinnati,OH,45231,311624311,Rental Real Estate,OH,NA,N/A
202043159349300509,541744931,Bon Secours Place at St Petersburg LLP,10300 Fourth Street North,St Petersburg,FL,33716,593589729,Assisted Living/Senior Care,FL,NA,N/A
202043159349300509,541744931,Bon Secours Apartments LP,1800 West Baltimore St,Baltimore,MD,21223,521952505,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Apartments II LP,1800 West Baltimore St,Baltimore,MD,21223,522063512,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Liberty Senior Housing LP,1800 West Baltimore St,Baltimore,MD,21223,522134447,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Apartments III LP,1800 West Baltimore St,Baltimore,MD,21223,522134444,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Smallwood Summit LP,26 North Fulton Ave,Baltimore,MD,21223,522280175,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Chesapeake Apartments LP,26 North Fulton Ave,Baltimore,MD,21223,200107034,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Shiloh LP,26 North Fulton Ave,Baltimore,MD,21223,203965243,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours New Shiloh II Limited Partnership,26 North Fulton Ave,Baltimore,MD,21223,820655142,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Wayland LP,26 North Fulton Ave,Baltimore,MD,21223,270468688,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Gibbons Apartments LP,26 North Fulton Ave,Baltimore,MD,21223,472322323,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Upstate Surgery Center LLC,One St Francis Drive,Greenville,SC,29601,562186977,Ambulatory Surgery Center,SC,NA,N/A
202043159349300509,541744931,Broad64 Imaging LLC,8580 Magellan Parkway,Richmond,VA,23227,205886018,Imaging Services,VA,NA,N/A
202043159349300509,541744931,Richmond Radiation Oncology Center I LLC,8580 Magellan Parkway,Richmond,VA,23227,208444551,Radiation Oncology Services,VA,NA,N/A
202043159349300509,541744931,RI LP,8580 Magellan Parkway,Richmond,VA,23227,541708835,Imaging Services,VA,NA,N/A
202043159349300509,541744931,Bon Secours Benet House LP,26 North Fulton Ave,Baltimore,MD,21223,364765400,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Bon Secours Benet House LLC,26 North Fulton Ave,Baltimore,MD,21223,463055312,Low Income Housing,MD,NA,N/A
202043159349300509,541744931,Southeastern Health PartnersLLC,One St Francis Drive,Greenville,SC,29601,813264385,Coordinated Care,SC,NA,N/A
202043159349300509,541744931,Harbour View MOB 2 LLC,5818 Harbour View Blvd Suite A1,Suffolk,VA,23435,822484997,Real Estate,VA,NA,N/A
202043159349300509,541744931,Bon Secours Diagnostic Imaging LLC,10 S Academy Street Suite 300,Greenville,SC,29601,Outpatient Imaging Centers,SC,NA,N/A
202043159349300509,541744931,Memorial Ambulatory Surgery Center LLC,8580 Magellan Parkway,Richmond,VA,23227,593813233,Ambulatory Surgery Center,VA,NA,N/A
202043159349300509,541744931,Community Mercy Home Care Services of Springfield LLC,1700 Edison Drive,Milford,OH,45150,311746556,Home Care,OH,NA,N/A
202041539349301884,141713034,BARD BERLIN RE LLC,30 CAMPUS ROAD,ANNANDALE,NY,12504,831502789,CONSTRUCTION,NY,BARD COLLEGE,RELATED,0,1,0.51000
202041579349300314,314379459,HISTORIC GRANVILLE INN LLC,100 WEST COLLEGE ST,GRANVILLE,OH,43023,463962871,RENTAL,OH,GRANVILLE INN HOLDINGS INC,EXCLUDED,-56349,10842607,0,0,0.89000
202041979349303554,580566256,ES REHABILITATION LLC,201 DOWMAN DRIVE,ATLANTA,GA,30322,463808276,HEALTHCARE,GA,EMORY HEALTH,Excluded,3180394,10070867,false,false,0.51
202041979349303554,580566256,THL CREDIT DIRECT LENDING COIN,100 FEDERAL ST 31ST FLOOR,BOSTON,MA,02110,320510874,INVESTMENTS,DE,THL CREDIT DIR,N/A,460784,20061961,false,-4426,false,1
202041979349303554,580566256,Segra Resource Onshore Partners LP,1845 Woodall Rodgers Fwy,Dallas,TX,75201,352583377,INVESTMENTS,DE,Segra Global Management LLC,N/A,0,0,false,false,0.62
202031959349301963,260812968,KEYSTONE ACCOUNTABLE CARE ORG LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,455484165,ACO,PA,N/A,false,false
202031959349301963,260812968,LIFESOURCE GEISINGER BLOOD CTR LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,364718005,BLOOD COLL,PA,N/A,false,false
202031959349301963,260812968,GEISINGER ENCOMPASS HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,721398803,PHY THERAP,PA,N/A,false,false
202031959349301963,260812968,EVANGELICAL-GEISINGER HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,460567687,HEALTHCARE,PA,N/A,false,false
202031959349301963,260812968,LEMED II,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,232391766,RENTAL,PA,N/A,false,false
202031959349301963,260812968,GEISINGER-SCA HOLDINGS LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,461615328,MANAGEMENT,DE,N/A,false,false
202031959349301963,260812968,CAMP HILL AMBULATORY CENTERS,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,521597478,HEALTHCARE,PA,N/A,false,false
202031959349301963,260812968,GRANDVIEW SURGERY CENTER LTD,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,521597483,HEALTHCARE,PA,N/A,false,false
202031959349301963,260812968,LACKAWANNA PHYS AMB SURG CTRLLC,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,233024998,HEALTHCARE,PA,N/A,false,false
202031959349301963,260812968,SOUTHERN JERSEY ONCOLOGY PROPERTIES,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,943463625,HEALTHCARE,NJ,N/A,false,false
202031959349301963,260812968,ATLANTICARE SURGERY CENTER LLC,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,223491867,HEALTHCARE,NJ,N/A,false,false
202031959349301963,260812968,COOPERATIVE HEALTH SRVS OF S JERSEY,1301 ATLANTIC AVENUE,ATLANTIC CITY,NJ,08401,223619231,PURCHASING,NJ,N/A,false,false
202031959349301963,260812968,GEISINGER-HM JOINT VENTURE LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,831871064,HEALTHCARE,PA,N/A,false,false
202031959349301963,260812968,KEYSTONE HEALTHCARE PARTNERSHIPLLC,901 HUGH WALLIS ROAD,LAFAYETTE,LA,70508,833134941,HOME HLTH,PA,N/A,false,false
202031959349301963,260812968,SOUTHERN JERSEY MEDICAL PROPERTIES,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,383830843,REAL ESTAT,NJ,N/A,false,false
202131379349303133,363649217,NEBRASKA HEALTH NETWORK,8511 WEST DODGE ROAD,OMAHA,NE,68114,271784907,HEALTHCARE SVC,NE,NH PARTNERS,RELATED,0,0
202031959349300318,231352213,SH ASSISTED LIVING,3910 ADLER PLACE,BETHLEHEM,PA,18017,200546001,MEDICAL OFFICE,PA,NA
202031959349301448,231352688,ALDWYN LANE LP,800 LANCASTER AVENUE,VILLANOVA,PA,190851676,233101682,RENT REAL ESTATE,PA,NA,UNRELATED,1414366,7177238,false,0,true,0.99000
202031959349301448,231352688,VILLANOVA PRIVATE ASSETS FUND LP,320 PARK AVENUE,NEW YORK,NY,10022,231352688,INVESTMENTS,NY,NA,UNRELATED,13797605,70937734,false,0,true,0.92908
202021979349304112,362170866,INGALLS SAME DAY SURGERY CTR,6701 W 159TH STREET,TINLEY PARK,IL,60477,363368549,SURGERY CENTER,IL,NA,false,false
202021979349304112,362170866,UCMC-Solis On-Campus Mammography LLC,15601 Dallas Parkway STE 500,Addison,TX,75001,352641914,Mammography Svcs,DE,NA,false,false
202001929349302180,520491660,MEDSTAR SHAH MSO LLC,10980 GRANTCHESTER WAY,COLUMBIA,MD,21044,462700536,MGMT SVCS,MD,NA,N/A
202001929349302180,520491660,22590 SHADY COURT LLC,22590 SHADY COURT,CALIFORNIA,MD,20619,REAL ESTATE,MD,NA,N/A
202001929349302180,520491660,24035 THREE NOTCH ROAD LLC,24035 THREE NOTCH ROAD LLC,HOLLYWOOD,MD,20636,REAL ESTATE,MD,NA,N/A
202001929349302180,520491660,37767 MARKET DRIVE LLC,37767 MARKET DRIVE LLC,CHARLOTTE HALL,MD,20622,REAL ESTATE,MD,NA,N/A
202001929349302180,520491660,26840 POINT LOOKOUT ROAD LLC,26840 POINT LOOKOUT ROAD,LEONARDTOWN,MD,20650,REAL ESTATE,MD,NA,N/A
202001929349302180,520491660,10 St Patrick's Drive LLC,10 St Patricks Drive,Waldorf,MD,20603,832261766,REAL ESTATE,NA,N/A
202001929349302180,520491660,MONTGOMERY COMMUNITY MAGNETIC RESONANCE,4110 ASPEN HILL ROAD SUITE 200,ROCKVILLE,MD,20853,521534253,MRI SCREENING,MD,NA,N/A
