object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclSttCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_PblcChrtySttsTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
202031929349301853,061645496,LANCASTER GENERAL HEALTH,555 NORTH DUKE STREET,LANCASTER,PA,17604,232250941,SUPPORT ORG,PA,501(C)(3),"12, II",TRUSTEES,false
202031929349301853,061645496,LANCASTER GENERAL HEALTH COLUMBIA CENTER,306 NORTH 7TH STREET,COLUMBIA,PA,17512,230485650,FACILITY MGMT,PA,501(C)(3),3,LG HOSPITAL,false
202031929349301853,061645496,LANCASTER GENERAL HEALTH FOUNDATION,555 NORTH DUKE STREET,LANCASTER,PA,17604,205767147,FUNDRAISING,PA,501(C)(3),7,NA,false
202031929349301853,061645496,LANCASTER GENERAL HEALTH HOLDINGS,555 NORTH DUKE STREET,LANCASTER,PA,17604,204943109,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,false
202031929349301853,061645496,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,231365353,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,false
202031929349301853,061645496,LANCASTER GENERAL MEDICAL GROUP,1030 NEW HOLLAND AVENUE,LANCASTER,PA,17601,232777286,HEALTHCARE,PA,501(C)(3),3,LG HEALTH,false
202031929349301853,061645496,MORRIS EST LYDIA T DECD TW,1525 W WT HARRIS BLVD,CHARLOTTE,NC,28262,236210940,SUPPORT TRUST,PA,501(C)(3),"12, III-FI",NA,false
202031929349301853,061645496,NEIGHBORHOOD HEALTH AGENCIES INC,795 E MARSHALL STREET,WEST CHESTER,PA,19380,232324782,NURSING,PA,501(C)(3),"12, I",CCH&HS,false
202031929349301853,061645496,NEIGHBORHOOD LEAGUE HEALTH SERVICES,795 E MARSHALL STREET,WEST CHESTER,PA,19380,232324787,HEALTH SRVCS,PA,501(C)(3),10,CCH&HS,false
202031929349301853,061645496,NEIGHBORHOOD VISITING NURSE ASSOCIATION,795 E MARSHALL STREET,WEST CHESTER,PA,19380,231352243,NURSING,PA,501(C)(3),7,CCH&HS,false
202031929349301853,061645496,OAP INC,3451 WALNUT STREET ROOM 748,PHILADELPHIA,PA,19104,231986931,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,PENN CENTER FOR REHAB AND CARE,3609 CHESTNUT STREET,PHILADELPHIA,PA,19104,232422635,HEALTHCARE,PA,501(c)(3),3,PMC,false
202031929349301853,061645496,PENN CLUB OF NEW YORK INC,30 WEST 44TH STREET,NEW YORK,NY,10036,232726687,CLUB,NY,501(c)(7),N/A,NA,false
202031929349301853,061645496,PENN PRAXIS INC,210 SOUTH 34TH STREET,PHILADELPHIA,PA,19104,752974931,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,PENN PRESS INC,3905 SPRUCE STREET,PHILADELPHIA,PA,19107,231876142,PUBLISHING,PA,501(c)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,PENNSYLVANIA HOSPITAL OF UPHS,800 SPRUCE STREET,PHILADELPHIA,PA,19107,311538725,HEALTHCARE,PA,501(C)(3),3,TRUSTEES,false
202031929349301853,061645496,PGH DEVELOPMENT CORP,426 CURIE BLVD,PHILADELPHIA,PA,19104,232351015,SUPPORT ORG,PA,501(c)(3),"12, I",NA,false
202031929349301853,061645496,PHOENIXVILLE HOSPITAL OF UPHS,3001 MARKET STREET 3RD FLOOR,PHILADELPHIA,PA,19104,232901089,SUPPORT ORG,PA,501(c)(3),3,TRUSTEES,false
202031929349301853,061645496,PRESBYTERIAN ANESTHESIOLOGY FOUNDATION,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232561573,SUPPORT ORG,PA,501(c)(3),"12, I",PMC,false
202031929349301853,061645496,PRESBYTERIAN MEDICAL CENTER OF UPHS,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232810852,HEALTHCARE,PA,501(c)(3),3,TRUSTEES,false
202031929349301853,061645496,PRESBYTERIAN MULTI-SPECIALTY GROUP,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232723154,HEALTHCARE,PA,501(c)(3),10,PMC,false
202031929349301853,061645496,PRESBYTERIAN PERSONAL CARE RESIDENCE,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,232294713,HEALTHCARE,PA,501(c)(3),"12, I",PMC,false
202031929349301853,061645496,SS HUEBNER FOUNDATION FOR INSURANCE EDUC,3000 STEINBERG HALL,PHILADELPHIA,PA,19104,236297325,EDU SUPPORT,PA,501(c)(3),"12, I",NA,false
202031929349301853,061645496,THE ASC TRUST OF THE UNIV OF PA,1500 MARKET ST STE 3500E,PHILADELPHIA,PA,19102,810550464,BUS. TRUST,PA,501(c)(3),8,NA,false
202031929349301853,061645496,CHESTER COUNTY HOSPITAL,701 E MARSHALL STREET,WEST CHESTER,PA,19380,230469150,HEALTHCARE,PA,501(C)(3),3,CCH&HS,false
202031929349301853,061645496,THE HEART GROUP OF LANCASTER GEN HEALTH,217 HARRISBURG AVENUE,LANCASTER,PA,17603,300634510,CARDIOLOGY,PA,501(C)(3),3,LG HEALTH,false
202031929349301853,061645496,TRUSTEES OF THE UNIVERSITY OF PENN,3451 WALNUT STREET ROOM 305,PHILADELPHIA,PA,19104,231352685,EDUCATION,PA,501(c)(3),2,NA,false
202031929349301853,061645496,UNITED AUXILIARIES TO LANCASTER GEN HOS,555 NORTH DUKE STREET,LANCASTER,PA,17604,231976868,SUPPORT ORG,PA,501(C)(3),10,NA,false
202031929349301853,061645496,UNIVERSITY CITY ASSOCIATES INC,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,233021159,SUPPORT ORG,PA,501(c)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,UNIVERSITY CLUB AT PENN INC,3611 WALNUT STREET,PHILADELPHIA,PA,19104,236299508,FAC. CLUB,PA,501(c)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,UPENN INTERNATIONAL,3451 WALNUT STREET SUITE 731,PHILADELPHIA,PA,19104,454985731,SUPPORT ORG,PA,501(C)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,UPENN MASTER RETIREMENT TRUST,3451 WALNUT STREET ROOM 305,PHILADELPHIA,PA,19104,043574136,RETIRE TRUST,PA,501(A),N/A,TRUSTEES,false
202031929349301853,061645496,UPENN RETIREE BENEFITS TRUST,3451 WALNUT STREET ROOM 329,PHILADELPHIA,PA,19104,232769744,BENEFITS,PA,501(c)(3),"12, I",TRUSTEES,false
202031929349301853,061645496,WISSAHICKON HOSPICE OF UPHS,150 MONUMENT ROAD SUITE 300,BALA CYNWYD,PA,19004,232152662,HOSPICE CARE,PA,501(c)(3),10,TRUSTEES,false
202031929349301853,061645496,WOMEN'S AND CHILDREN'S HEALTH SERVICES,700 SPRUCE STREET,PHILADELPHIA,PA,19106,232248956,HEALTHCARE,PA,501(c)(3),3,PA HOSPITAL,false
202031929349301853,061645496,PRINCETON HEALTHCARE SYSTEM,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,210635009,HEALTHCARE,NJ,501(C)(3),3,PHCS HOLDING,false
202031929349301853,061645496,PRINCETON HEALTHCARE SYSTEM FDN INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,222225911,SUPPORT PHCS,NJ,501(C)(3),7,PHCS HOLDING,false
202031929349301853,061645496,PRINCETON HEALTHCARE SYSTEM HOLDING INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,223493256,SUPPORT ORG.,NJ,501(C)(3),"12,I",TRUSTEES,false
202031929349301853,061645496,PRINCETON MEDICAL PROPERTIES INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,220022702,REAL ESTATE,NJ,501(C)(2),N/A,PHCS HOLDING,false
202031929349301853,061645496,PRINCETON CAREGIVERS INC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,222842773,HOMECARE SVCS,NJ,501(C)(3),3,PHCS HOLDING,false
202031929349301853,061645496,PRINCETON HEALTHCARE AFFILIATED PHYS PC,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,264203938,HLTHCARE SVCS,NJ,501(C)(3),10,PHCS HOLDING,false
202031929349301853,061645496,AFFILIA HOME HEALTH,1811 OLDE HOMESTEAD LANE,LANCASTER,PA,17601,231352572,HOME HEALTH,PA,501(C)(3),7,LG HEALTH,false
202031069349301728,730555460,CHRISTIAN CHRONICLE INC,PO BOX 11000,OKLAHOMA CITY,OK,731361100,731018264,PUBLICATION,OK,501 (C) 3,9,NA,false
202031839349302108,952988463,CLEVELAND UNIVERSITY - KC,10850 LOWELL AVE,OVERLAND PARK,KS,66210,446000294,EDUCATION,MO,501(C) (3),2,NA,false
202031839349302108,952988463,CLEVELAND CHIROPRACTIC COLLEGE INC,10850 LOWELL AVE,OVERLAND PARK,KS,66210,431430599,SUPPORT ORG,MO,501(C) (3),12B,CU-KC,true
202031839349302108,952988463,CLEVELAND COLLEGE FOUNDATION FUND INC,10850 LOWELL AVE,OVERLAND PARK,KS,66210,431822649,SUPPORT ORG,MO,501(C) (3),12B,CU-KC,true
202013109349302421,571102885,WINTHROP UNIVERSITY,701 OAKLAND AVENUE,ROCK HILL,SC,29733,576001204,HIGHER ED,SC,N/A,false
202013109349302421,571102885,WINTHROP UNIVERSITY FOUNDATION,701 OAKLAND AVENUE,ROCK HILL,SC,29733,237378001,WU SUPPORT,SC,501C3,5,N/A,false
202141339349301724,591083502,NSU Health Professions Division Foundation Inc,3200 South University Dr,Fort Lauderdale,FL,33328,650456144,Support Org,FL,501 (c) (3),"Line 12c, III-FI",Nova Southeastern University,0
202041969349303414,041679980,The Mass Green High Perf Computing Ctr,77 Mass Ave,Cambridge,MA,02139,273014805,Research Ctr,MA,501(C)(3),12A-I,NA,false
202041969349303414,041679980,MGHPCC Holyoke Inc,77 Mass Ave,CAMBRIDGE,MA,02139,452257442,RESEARCH CTR,MA,501(C)(3),12A-I,NA,false
202041969349303414,041679980,New College of the Humanities Trust,19 BEDFORD SQUARE,LONDON,UK,WC1B 3HH,EDUCATION,UK,501(C)(3),N/A,NCH NU Ltd,true
202013219349308856,201612906,LONGWOOD UNIVERSITY,201 HIGH STREET,FARMVILLE,VA,23909,546001788,HIGHER ED,VA,STATE,6,NA,false
202121309349302972,841383926,WGU INDIANA INC,10 WEST MARKET STREET STE 102,INDIANAPOLIS,IN,46204,273530075,SCHOOL,IN,501(C)(3),LINE 2,WGU,0
202121309349302972,841383926,WGU WASHINGTON INC,1001 4TH AVE STE 3827,SEATTLE,WA,98154,463681966,SCHOOL,WA,501(C)(3),LINE 2,WGU,0
202121309349302972,841383926,WGU TEXAS INC,221 WEST 6TH STREET STE 1050,AUSTIN,TX,78701,463688170,SCHOOL,TX,501(C)(3),LINE 2,WGU,0
202121309349302972,841383926,WGU MISSOURI INC,8000 MARYLAND AVE STE 410,ST LOUIS,MO,63105,463698226,SCHOOL,MO,501(C)(3),LINE 2,WGU,0
202121309349302972,841383926,WGU TENNESSEE INC,501 CORPORATE CENTRE DRIVE STE 390,FRANKLIN,TN,37067,463707548,SCHOOL,TN,501(C)(3),LINE 2,WGU,0
202121309349302972,841383926,THE CORPORATION OF WESTERN GOVERNORS UNIVERSITY,4001 SOUTH 700 EAST NO 700,SALT LAKE CITY,UT,84107,474365018,INFORMATION,UT,501(C)(3),LINE 10,WGU,0
202121309349302972,841383926,WGU ADVANCEMENT,4001 SOUTH 700 EAST NO 700,SALT LAKE CITY,UT,84107,824547364,SUPPORT,UT,501(C)(3),"LINE 12A, I",WGU,0
202121309349302972,841383926,WGU LABS,4001 SOUTH 700 EAST NO 700,SALT LAKE CITY,UT,84107,824523369,RESEARCH & DEVELOPMENT,UT,501(C)(3),LINE 10,WGU,0
202121309349302972,841383926,MILLER BULLEN HANSEN SCHOLARSHIP FOUNDATION INC,595 SOUTH RIVERWOODS PARKWAY SUITE,LOGAN,UT,84321,472548348,SUPPORT,UT,501(C)(3),"LINE 12A, I",WGU,0
202121309349302972,841383926,HANSEN SCHOLARS WGU FOUNDATION INC,595 SOUTH RIVERWOODS PARKWAY SUITE,LOGAN,UT,84321,472570865,SUPPORT,UT,501(C)(3),"LINE 12A, I",WGU,0
202121309349302407,362167048,CONGREGATION OF THE MISSION - WEST PROV,13663 RIDER TRAIL NORTH,EARTH CITY,MO,63044,436029948,RELIGIOUS ORD,MO,501(C)(3),LINE 1,N/A,0
202121309349302407,362167048,EDUCATIONAL ADVANCEMENT FUND INC,525 S STATE STREET,CHICAGO,IL,60605,364480416,UNIV. HOUSING,IL,501(C)(3),"LINE 12A, I",N/A,0
202121309349302407,362167048,BARAT COLLEGE,1 E JACKSON BLVD,CHICAGO,IL,60604,362181950,EDUCATIONAL,IL,501(C)(3),LINE 2,DEPAUL UNIV,1
202033299349300503,943477000,ALLIANCE GERTZ-RESSLER RICHARD MERKIN 6-12 COMPLEX,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,200846362,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE COLLINS FAMILY COLLEGE-READY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,010833582,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE JUDY IVIE BURTON TECHNOLOGY ACADEMY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,010833578,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE DR OLGA MOHAN HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,721616709,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE PATTI AND PETER NEUWIRTH LEADERSHIP ACADEMY,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,510581150,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE OUCHI O'DONOVAN 6-12 COMPLEX,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,510581153,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE JACK H SKIRBALL MIDDLE SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,510581154,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE MARC AND EVA STERN MATH AND SCIENCE SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,510581156,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE PIERA BARBAGLIA SHAHEEN HEALTH SERVICES ACADEMY,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,943476912,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE MORGAN MCKINZIE HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,943476915,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE LEICHTMAN-LEVINE FAMILY FOUNDATION ENVIRONMENTAL SCIENCE HIGH SCHO,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,943476918,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE COLLEGE-READY MIDDLE ACADEMY #5,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,943477005,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE CINDY AND BILL SIMON TECHNOLOGY ACADEMY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,273723511,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE TENNENBAUM FAMILY TECHNOLOGY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,273723566,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE SUSAN AND ERIC SMIDT TECHNOLOGY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,274320694,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE TED K TAJIMA HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,274320744,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE FOR COLLEGE-READY PUBLIC SCHOOLS,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,954779029,EDUCATION,CA,501(C)(3),7,N/A,0
202033299349300503,943477000,ALLIANCE RENEE AND MEYER LUSKIN ACADEMY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,453138991,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE MARGARET M BLOOMFIELD TECHNOLOGY ACADEMY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,453324807,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE FOR COLLEGE-READY PUBLIC SCHOOLS FACILITIES CORPORATION,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,452947371,EDUCATION,CA,501(C)(3),12A,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE COLLEGE-READY MIDDLE ACADEMY #12,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,463157726,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE COLLEGE-READY MIDDLE ACADEMY #8,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,463138259,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE KORY HUNTER MIDDLE SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,463174499,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE VIRGIL ROBERTS LEADERSHIP ACADEMY,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,463193388,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE ALICE M BAXTER COLLEGE-READY HIGH SCHOOL,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,460599798,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202033299349300503,943477000,ALLIANCE MARINE - INNOVATION AND TECHNOLOGY 6-12 COMPLEX,601 S FIGUEROA STREET 4TH FLOOR,LOS ANGELES,CA,90017,472892698,EDUCATION,CA,501(C)(3),2,ALLIANCE FOR COLLEGE READY PUBLIC SCHOOLS,0
202031969349301328,135598093,COLUMBIA UNIVERSITY HEALTH CARE INC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133948652,HEALTHCARE,NY,501(C)(3),10,COLUMBIA,true
202031969349301328,135598093,COL PRESBYTERIAN MEDICAL CENTER FUND INC,630 WEST 168TH STREET,NEW YORK,NY,10032,136162924,FUNDRAISING,NY,501(C)(3),12A,NA,false
202031969349301328,135598093,COL UNIV RETIREE MED LIFE INS BNFITS TR,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,133800106,BENEFITS SUPP,NY,501(C)(3),12A,COLUMBIA,true
202031969349301328,135598093,COLUMBIA UNIVERSITY PRESS,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,131623968,ACADEMIC PUB,NY,501(C)(3),12A,COLUMBIA,true
202031969349301328,135598093,FRIENDS OF COLUMBIA PSYCHOANALYTIC CTR,1051 RIVERSIDE DRIVE,NEW YORK,NY,10032,133118570,EDUC SUPPORT,NY,501(C)(3),12A,NA,false
202031969349301328,135598093,MORNINGSIDE HEIGHTS LEGAL SERVICES INC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,510192355,CLINICAL EDUC,NY,501(C)(3),12A,COLUMBIA,true
202031969349301328,135598093,REID HALL INC,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,131611126,EDU/CUL EXCH,NY,501(C)(3),12A,COLUMBIA,true
202031969349301328,135598093,CENTRE UNIVERSITAIRE AMERICAN REID HALL,535 WEST 116TH STREET,NEW YORK,NY,10027,EDUCATION,FR,N/A,N/A,REID HALL,true
202031969349301328,135598093,COLUMBIA GLOBAL CENTERS I EUROPE (PARIS),4 RUE DE CHEVREUSE,PARIS,FR,75006,EDUCATION,FR,N/A,N/A,REID HALL,true
202031969349301328,135598093,RESEARCH COLLECTIONS AND PRES CONSORTIUM,400 FORRESTAL ROAD,PRINCETON,NJ,08540,223751732,LIBRARY COLL,NJ,501(C)(3),12A,NA,false
202031969349301328,135598093,FOUNDATION FOR CTR FOR ENERGY MARINE,3225 GALLOWS RD,FAIRFAX,VA,22037,541962639,EDUC SUPPORT,DE,501(C)(3),12D,NA,false
202031969349301328,135598093,THE CLYDE & HELEN WU FAMILY FOUNDATION,1275 AUDOBON AVENUE,GROSSE POINTE PK,MI,48230,383441481,EDUC SUPPORT,MI,501(C)(3),12D,NA,false
202031969349301328,135598093,CENTER FOR ENVIRONMENT ECONOMY & SOCIETY,2852 BROADWAY,NEW YORK,NY,10025,RESEARCH,DR,N/A,N/A,CIP,true
202031969349301328,135598093,CENTER FOR NATL HLTH DEVELP IN ETHIOPIA,KEBELE 06 H447 PO BX 664,ADDIS ABABA,ET,1250,HEALTHCARE,ET,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,COLUMBIA GLOBAL CENTER IN INDIA,630 W 168TH STREET,NEW YORK,NY,10032,RESEARCH,IN,N/A,N/A,CGC LLC,true
202031969349301328,135598093,COLUMBIA UK FUND LTD,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,FUNDRAISING,UK,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,COLUMBIA UNIVERSITY HONG KONG FUND,GPO BOX 5314,CONNAUGHT PLACE,HK,FUNDRAISING,HK,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,MSPH SWAZILAND,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,HEALTHCARE,WZ,N/A,N/A,CIP,true
202031969349301328,135598093,FUNDACION COLUMBIA U GLOBAL CTR - CHILE,AVDAG HAMMASKJOLD 32691ST FL,SANTIAGO,CI,RESEARCH,CI,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,INSTITUTE ON MEDICINE AS A PROFESSION,C/O 630 WEST 168TH STREET PS BOX,NEW YORK,NY,10032,331033330,HEALTHCARE,DE,501(C)(3),12C,NA,false
202031969349301328,135598093,COLUMBIA GLOBAL CENTERS INITIATIVE,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,RESEARCH,FR,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,COL GLOBAL CENTER EASTERN & SOUTH AFRICA,PO BOX 51412,NAIROBI,KE,00100,RESEARCH,KE,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,CU MIDDLE EAST RESEARCH CENTER,5 MOHD AL SAD AL-BATAYNEH STREET,AMMAN,JO,11814,EDUC SUPPORT,JO,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,CENTER FOR INTL PROGRAMS ZIMBABWE TRUST,39 Lawson Av 42 Bates St,Harare,ZI,HLTH/RESEARCH,ZI,N/A,N/A,COLUMBIA,true
202031969349301328,135598093,ASSOC OF CLLBTV STUDIO X PRJCTS BRAZIL,RUA MARIA EUGENIA 90301,RIO DE JANEIRO,BR,22261,EDUCATION,BR,N/A,N/A,STUDIOGSAPP,true
202031969349301328,135598093,KNIGHT FIRST AMDMT INST AT COLUMBIA,615 WEST 131ST STREET MC8741,NEW YORK,NY,10027,814759386,EDU/PMT EXPR,NY,501(C)(3),12A,COLUMBIA,true
202031969349301328,135598093,CIP TUNISIA,15 Avenue de Carthage,Tunis,TS,RESEARCH,DE,N/A,N/A,CIP,true
202141319349303834,340714363,College Properties of Oberlin Inc,173 W Lorain St,Oberlin,OH,44074,341658407,Property Holding,OH,501(c)(3),"Line 12a, I",Oberlin College,1
202141319349303834,340714363,College Properties of Southwest Florida,173 W Lorain St,Oberlin,OH,44074,341568219,Property Holding,OH,501(c)(3),"Line 12a, I",Oberlin College,1
202141319349303834,340714363,College Properties of Northern Ohio Inc,173 W Lorain St,Oberlin,OH,44074,340960554,Property Holding,OH,501(c)(3),"Line 12a, I",Oberlin College,1
202141319349303834,340714363,Oberlin Shansi Memorial Association,173 W Lorain St,Oberlin,OH,44074,340768350,Educational,OH,501(c)(3),"Line 12c, III-FI",N/A,0
202141319349303834,340714363,Oberlin College Broadcasting Inc,70 N Professor St,Oberlin,OH,44074,263344852,Broadcasting Education,OH,501(c)(3),"Line 12a, I",Oberlin College,1
202141319349303834,340714363,The Five Colleges of Ohio,209 Chase Avenue Eaton Center,Gambier,OH,43022,311440434,Educational Consortium,OH,501(c)(3),"Line 12a, I",N/A,0
202141319349303834,340714363,Great Lakes Colleges Association,535 West William,Ann Arbor,MI,48103,381678376,Educational Consortium,MI,501(c)(3),"Line 12a, I",N/A,0
202141319349303834,340714363,Associated Kyoto Program,173 W Lorain St,Oberlin,OH,44074,042996114,Study Abroad Program,MA,501(c)(3),"Line 12c, III-FI",N/A,0
202101379349302530,042103578,Willits Hallowell Center Inc,c/o MHC 50 College St,South Hadley,MA,01075,042565823,MHC Meetings,MA,501(c)(3),"12B,TYPE II",MHC,true
202101379349302530,042103578,Alumnae Assoc of Mount Holyoke College,c/o MHC 50 College St,South Hadley,MA,01075,042105894,Alumnae Netwk,MA,501(c)(3),"12A, TYPE I",NA,false
202101379349302530,042103578,Associated Kyoto Program Inc,c/o Oberlin College 70 N Professo,Oberlin,OH,44074,042996114,Educ. Exchge,MA,501(c)(3),"12C,TYPEIII",NA,false
202101379349302530,042103578,Center Redevelopment Corporation,17 College Street,South Hadley,MA,01075,042939950,Real Estate,MA,501(c)(3),"12A, TYPE I",MHC,true
