object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201513439349300141,980042539,Research and Special Projects,541700,18542483,18542483,0,0
201513439349300141,980042539,Student Fees and Misc Fees,611310,85627195,85627195,0,0
201513439349300141,980042539,Ancilliaries (non-inventory holding),611710,11280495,11280495,0,0
201513439349300141,980042539,Fees and Contracts from Gov't Agencies,541690,1513214,1513214,0,0
201533529349300538,750851900,Tuition and Fees,611710,109754404,109754404
201533529349300538,750851900,Auxiliary Enterprises,611710,17050225,17050225
201533529349300538,750851900,Education Services,611710,3796674,3796674
201543209349314974,274269892,TUITION,611600,142278,142278
201543209349314974,274269892,DAY & NIGHT COLLEGE FEES,611600,25809,25809
201513359349300211,237456795,PATIENT SERVICES,624100,2154884,2154884
201533379349300728,461812625,TUITION AND FEES,1654173,1654173
201533379349300728,461812625,DISCOUNTS,-568909,-568909
201513349349300641,710430687,STUDENT FEES,611600,1079901,1079901
201513349349300641,710430687,AUXILIARY REVENUE,611710,104117,104117
201543349349300644,616000126,STUDENT FEES,611600,895,895
201543349349300644,616000126,PROGRAM INCOME,611600,747,747
201543349349300469,350868181,Tuition and fees,900099,56437484,56437484
201543349349300469,350868181,Dormitory fees,721310,6926410,6926410
201543349349300469,350868181,Food services,900099,6447281,6447281
201543349349300469,350868181,Athletics,900099,375705,375705
201543349349300469,350868181,Bookstore revenue,451211,2662,2662
201503489349301060,610492351,STUDENT TUITION & FEES,6288519,6288519
201503489349301060,610492351,ROOM & BOARD,2632738,2632738
201503489349301060,610492351,JUNE BUCHANAN SCHOOL,372496,372496
201503489349301060,610492351,FAC./STAFF HOUSING,80173,80173
201503489349301060,610492351,PRE-SCHOOL TUITION,38420,38420
201543569349300319,330934393,PROGRAM SERVICE REVENUE,120961,120961
201513579349300041,420772559,Tuition and Fees,611310,36749869,36749869,0,0
201513579349300041,420772559,Educational Sales and Services,611310,642561,642561,0,0
201513579349300041,420772559,Auxiliary Sales and Services,611310,8880521,8787115,93406,0
201513579349300041,420772559,Student Loans and Misc,611310,927248,927248,0,0
201503509349300340,480548361,STUDENT TUITION / FEES,611600,10274716,10274716
201503509349300340,480548361,AUXILIARY ENTERPRISES,611710,2829328,2829328
201503509349300340,480548361,ORG ACTIVITIES / OTHER,611710,453263,394984,58279
201533349349300718,205400381,SPONSOR PROJECT REVENU,541900,1751490,1751490
201533349349300718,205400381,PATENT CONTRIBUTIONS,541900,68879,68879
201533459349300328,237013253,MBA PROGRAM TUITION,900099,9175270,9175270
201533459349300328,237013253,NON-DEGREE BUSINESS PROGRAMS,900099,958267,958267
201533459349300328,237013253,OTHER MBA PROGRAM FEES,900099,34442,34442
201503559349300620,620485733,TUITION AND FEES,611710,126381973,126381973
201503559349300620,620485733,AUXILIARY REVENUE,611710,18641782,18641782
201503559349300620,620485733,MISCELLANEOUS INCOME,611710,4018668,4018668
201503559349300620,620485733,INCREASE - LIFE INSURA,524298,112387,112387
201513529349300801,362170999,TUITION AND FEES,611310,59415093,59415093
201513529349300801,362170999,STUDENT HOUSING AND AUXILIARY ENT,611310,3965432,3937592,27840,0
201533499349300203,300639724,TUITION,900099,426000,426000
201533499349300203,300639724,PROGRAM FEES,900099,231000,231000
201543509349300704,590737882,BOOKSTORE SALES,451211,667824,329417,338407
201543509349300704,590737882,FOOD SERVICE,611710,1494805,1494805
201543509349300704,590737882,RESIDENCE HALLS RENTALS,611710,1641169,1641169
201543509349300704,590737882,TUITION & FEES,611600,9227790,9227790
201503569349300310,580644897,TUITION AND FEES,611710,14461062,14461062
201503569349300310,580644897,AUXILIARY ENTERPRISES,611710,790197,790197
201522959349300202,596605703,TUITION AND FEES,611600,31126332,31126332
201522999349300312,383689305,PROGRAM SERVICE REVENUE,98592,98592
201523169349300212,362167792,Auxilliary Services,900099,12595532,12595532
201523169349300212,362167792,Other-Public Service,900099,7822219,7822219
201523169349300212,362167792,Sales of Literature,900099,19697419,19697419
201523169349300212,362167792,Tuition and Student Fees,900099,22672369,22672369
201523179349301942,570314374,TUITION AND FEES,900099,27185550,27185550
201523179349301942,570314374,ROOM AND BOARD FEES,900099,10225269,10225269
201523179349301942,570314374,OTHER REVENUE,900099,1591450,1611831,-20381
201522879349300147,951916051,Tuition and fees,611600,21883101,21883101
201522879349300147,951916051,Auxiliary,611600,2894243,2894243
201522879349300147,951916051,Other program revenue,900099,317526,317526
201522879349300842,350868095,TUITION & FEES,611710,35230587,35230587
201522879349300842,350868095,"ROOM, BOARD, FEES",611710,9964661,9964661
201522879349301822,362515868,Liberal Arts Instructi,900099,19618109,19618109
201522879349301822,362515868,Housing and food servi,900099,5392528,5392528
201522879349301822,362515868,Adult Continuing Educa,900099,4518071,4518071
201523169349303162,420730347,TUITION & FEES,611710,53429301,53429301
201523169349303162,420730347,PATIENT CARE,621110,4236332,4236332
201522889349301517,420680323,STUDENT REVENUES,611600,56252638,56252638
201522889349301517,420680323,AUXILIARY ENTERPRISES,611600,2037094,2037094
201522939349300037,580593438,Auxiliary Enterprises,900099,3115409,3115409
201522939349300037,580593438,Commissions & Other Grant,900099,142588,142588
201522939349300037,580593438,Miscellaneous,900099,648243,648243
201522939349300037,580593438,Rental Property,900099,73464,73464
201522939349300037,580593438,Tuition & Fees,900099,11388966,11388966
201523209349301517,954529650,PROGRAM SERVICE REVENU,611600,1004506,1004506
201503159349301910,263664845,CONFERENCE INCOME,36777,36777
201503159349301910,263664845,MISCELLANEOUS,1301,1301
201503159349301910,263664845,TUITION AND FEES,146047,146047
201503199349300635,930999148,TUITION & FEES,611710,2271939,2271939
201503199349300635,930999148,CLINIC FEES,611710,1257297,1257297
201503199349300635,930999148,CONTINUING EDUCATION P,611710,15979,15979
201503199349300635,930999148,MISC EDUCATION REVENUE,611710,6517,6517
201503209349303390,550788917,CONTRACT REVENUE,169505,169505
201503209349303390,550788917,RENTAL INCOME,61818,61818
201503209349303390,550788917,SERVICES,8982,8982
201503209349303780,264468758,RENTAL INCOME,532000,1611816,1611816
201503199349301340,800454615,PROGRAM SERVICES - TUI,611710,421872,421872
201502969349301100,710887547,AIA CONVOCATION DINNER,900099,161825,161825
201502969349301100,710887547,AIA BUSINESS LUNCHEON,900099,11280,11280
201513179349303146,311395941,OUTREACH PROGRAMS,900099,81556,81556
201513179349303146,311395941,ADMISSIONS,900099,53036,53036
201513179349303146,311395941,GLASS STUDIO,900099,18348,18348
201513179349303146,311395941,ROOM RENTALS,900099,13200,13200
201513179349303146,311395941,PROGRAM EVENTS,900099,3680,3680
201513209349306356,462929994,Tuition and Fees,11890,11890
201513209349306531,272793072,DEDICATED SPACE REVENUE,611710,555401,555401
201513209349306531,272793072,ACADEMIC INSTITUTION,611710,322271,322271
201513029349300706,390978445,TUITION & FEES,611600,47753381,47753381
201513029349300706,390978445,DORM/FOOD & OTHER AUXILARY,611710,5811721,5811721
201513029349300706,390978445,EVENT ADMISSIONS,711110,400966,400966
201513029349300706,390978445,OTHER STUDENT SERVICES,611600,268468,268468
201513209349307971,470724387,TUITION & FEES,611600,14495195,14495195
201513209349307971,470724387,WORKSHOPS,611710,1449476,1449476
201513209349307971,470724387,STUDENT DORMS,611710,608546,608546
201513099349301536,202884155,College Extension Program,611600,16354,16354
201513099349301536,202884155,"Tuition, books & fees",611600,119811,119811
201513099349301851,630338081,TUITION AND FEES,611710,1608707,1608707
201513099349301851,630338081,AUXILIARY INCOME,611710,153724,153724
201513169349302691,421351526,EDUCATION REVENUE,611310,8985112,8985112
201513169349302691,421351526,RENTAL INCOME,531100,84875,84875
201512579349300606,113661893,Teaching revenues,611600,45255,45255
201512589349300616,561065978,TUITION AND FEES,611710,1918562,1918562
201512589349300616,561065978,AUXILIARY ENTERPRISES,611710,970379,970379
201512589349300616,561065978,OTHER INCOME,611710,115073,115073
201513209349303201,480914282,TUITION AND FEES,611110,5771936,5771936
201513209349303201,480914282,LUNCH PROGRAM,611110,198783,198783
201513209349303201,480914282,OTHER TUITION,611110,101690,101690
201513209349303201,480914282,AFTER SCHOOL CARE,611110,53757,53757
201532939349300213,420680460,STUDENT TUITION & FEES,611710,139207459,139207459
201532939349300213,420680460,CONTRACT MEALS - FOOD,722100,8775096,8775096
201532939349300213,420680460,CONTRACT INCOME - RES,721310,8271983,8271983
201532939349300213,420680460,SPORTS INCOME,711210,6057912,6057912
201532939349300213,420680460,PARKING FEES,812930,430328,430328
201533159349303253,420686467,STUDENT TUITION/FEES,611600,48274482,48274482
201533159349303253,420686467,AUXILIARY ENTERPRISES,611600,8843736,8843736
201533159349303253,420686467,MISC FEES & CHARGE,611710,398678,398678
201533149349300038,592961536,OTHER FEES,451953,451953
201533149349300038,592961536,Room and board,2039045,2039045
201533149349300038,592961536,TEMPORARY HOUSING INCOME,51299,51299
201533149349300038,592961536,Tuition and fees,6331982,6331982
201533149349301958,270641806,PROGRAM SERVICES,611710,134053,134053
201533149349302098,272918042,Tuition,611600,320444,320444
201533149349302098,272918042,ApplicationsRegistrati,611600,24198,24198
201533149349302098,272918042,Fees,611600,13616,13616
201533149349302098,272918042,Bookstore,611600,13969,13969
201533149349302098,272918042,Miscellaneous,611600,27392,27392
201533149349302508,061149131,TUITION AND FEES,2994992,2994992
201533149349302508,061149131,OTHER REVENUE,8888,8888
201542869349301084,460320561,CAMP AND RETREAT FEES,900099,1712635,1712635
201542869349301414,566007078,Tuition and fees,611600,339700,339700,0,0
201542869349301414,566007078,Auxiliary Services,900099,29489,29489,0,0
201502799349300130,562231069,TUITION & FEES,611600,1608240,1608240
201502799349300130,562231069,HOUSING FEES,611710,82079,82079
201502799349300130,562231069,MEAL PLAN FEES,611710,27709,27709
201523519349300627,953752337,CONFERENCES,68479,68479
201523519349300627,953752337,MEMBERSHIP DUES,21428,21428
201523199349300622,550753754,Education Services,611710,2230480,2230480
201523199349300622,550753754,Research Revenue,621990,772741,772741
201523199349300622,550753754,Non Clinical Services,621990,29685,29685
201523529349300627,381673400,TUITION AND FEES,611600,7831030,7831030
201523529349300627,381673400,AUXILIARY ENTERPRISES,611710,1214386,1214386
201523559349300117,840442429,Tuition and fees,900099,62820783,62820783
201523559349300117,840442429,Student housing,721310,3993762,3993762
201523559349300117,840442429,Food service,721310,2697809,2697809
201523559349300117,840442429,Events & Hosting,900099,1130594,1130594
201523559349300117,840442429,Bookstore revenue,451211,79181,79181
201523099349301917,350886846,Tuition and Fees,611310,48302595,48302595,0,0
201523099349301917,350886846,Auxiliary Enterprises,611310,3170148,3170148,0,0
201523099349301917,350886846,Sales and Service,611310,14159,14159,0,0
201523099349301917,350886846,Miscellaneous,611310,200357,200357,0,0
201523579349300502,010275130,Tuition and Fees,611600,14617690,14617690
201523579349300502,010275130,Room and Board,611600,3750909,3750909
201523579349300502,010275130,Miscellaneous,611600,199107,117745,81362
201523579349300502,010275130,Bookstore,611600,192575,192575
201523579349300502,010275130,Student Center,611600,113347,113347
201523179349309337,136171197,PATIENT CARE/LAB SERVICES,621500,671358058,671358058
201523179349309337,136171197,FEDERAL CONTRACTS,541700,42168746,42168746
201523179349309337,136171197,NYC HEALTH AND HOSP. CORP.,621400,211232109,211232109
201523179349309337,136171197,MOUNT SINAI HOSPITAL CARTS,561000,197120958,197120958
201523179349309337,136171197,PRIVATE CONTRACTS,541700,31935168,31935168
201522759349300637,452940053,ACTIVITY FEES,900099,488893,488893
201522759349300637,452940053,EVENTS REVENUE,900099,81017,81017
201523509349300322,610660795,TUITION & FEES,611600,14442978,14442978
201523509349300322,610660795,AUXILIARY INCOME,611600,2464813,2464813
201523509349300322,610660795,MISC STUDENT SERVICES,611600,121622,121622
201523509349300322,610660795,STUDENT LOAN INTEREST,611600,19115,19115
201522859349300807,954749034,CAPITAL CAMPAIGN,1103673,1103673
201522859349300807,954749034,SCHOOL OF SOCIAL WORK,7500,7500
201522859349300807,954749034,STUDENT SCHOLARSHIPS,156932,156932
201503499349300305,237069575,Student Fees,900099,109121635,109121635,0,0
201523179349309372,943116985,TUITION,611710,2091939,2091939
201523179349309372,943116985,CAFETERIA & CATERING,722320,1123114,353901,769213
201523179349309372,943116985,ROOM & BOARD,611710,499366,499366
201523179349309372,943116985,BOOKSTORE & TEXTBOOKS,611710,85839,85839
201600119349300525,620570060,Auxiliary Enterprises,611710,5024072,5024072
201600119349300525,620570060,Student tuition and fees,611710,12530524,12530524
201640129349300404,382333042,EDUCATIONAL SERVICES,611600,3130134,3130134
201610119349301091,481055185,PROGRAM SERVICE REVENUE,20034272,20034272
201620139349300407,560530240,Tuition and Fees,611310,13114553,13114553,0,0
201620139349300407,560530240,Auxiliary Enterprises,611310,4589387,4589387,0,0
201620139349300407,560530240,Equestrian Revenue,611310,200566,200566,0,0
201610129349300516,640303086,TUITION AND FEES,611600,77463883,77463883
201610129349300516,640303086,AUXILIARY SERVICES,611710,13323407,13323407
201610129349300516,640303086,OTHER REVENUE,611710,1745860,1745860
201600199349300040,436052681,TUITION & FEES,611710,2397547,2397547
201600199349300040,436052681,ROOM & BOARD,611710,728546,728546
201600199349300040,436052681,BOOKSTORE/CAFETERIA,611710,92125,92125
201600199349300040,436052681,PROGRAM RELATED RENTAL INCOME,611710,34382,34382
201600199349300040,436052681,FEDERAL ADMINISTRATION FEE,611710,761,761
201620119349300847,850387957,Tuition income,251750,251750
201600129349301000,550370901,TUITION & FEES,2407886,2407886
201600129349301000,550370901,AUXILIARY ENTERPRISE,1238832,1238832
201600129349301000,550370901,EXTENSION MINISTRIES,779603,779603
201600129349300900,310840764,TUITION AND FEES,611710,3521606,3521606
201620099349300107,620475691,Tuition and instruction,611310,36566941,36566941,0,0
201620099349300107,620475691,Residence halls and student meals,611710,9326327,0,0,9326327
201620099349300107,620475691,Clayton Center for the Arts,711300,367519,33249,334270,0
201600139349300330,420680389,Tuition and Fees,611310,46312079,46312079,0,0
201600139349300330,420680389,Residence Halls,721310,4550163,4550163,0,0
201600139349300330,420680389,Food Service,722210,3792683,3792683,0,0
201600139349300330,420680389,Conference Program,721000,415169,415169,0,0
201600139349300330,420680389,Bookstore,451211,60640,60640,0,0
201640099349300004,420680400,Tuition and Fees,611310,35977198,35977198,0,0
201640099349300004,420680400,Residence Halls,611710,3281223,3281223,0,0
201640099349300004,420680400,Food Service,722210,3350215,3350215,0,0
201640099349300004,420680400,Bookstore Sales,451211,852620,852620,0,0
201640099349300004,420680400,Athletic Functions,900099,140010,140010,0,0
201523229349300932,611531458,TUITION AND FEES,611600,715966,715966
201640149349300229,930386890,INSTRUCTION,14788360,14788360
201640149349300229,930386890,HOUSING & FOODSERVICE,1931659,1931659
201640149349300229,930386890,BOOKSTORE,1407302,1407302
201640149349300229,930386890,OTHER STUDENT SERVICES,42797,42797
201523239349300632,237424429,STUDENT TUITION & FEES,611710,21347951,21347951
