object_id,ein,CntrctrNm_PrsnNm,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,CntrctrCmpnstn_SrvcsDsc,CntrctrCmpnstn_CmpnstnAmt
201523209349303212,210634462,THE CAMPAIGN GROUP,1600 LOCUST STREET,PHILADELPHIA,PA,19103,ADVERTISING,3260127
201523209349303212,210634462,ADREIMA,4524 SOUTHLAKE PARKWAY,HOOVER,AL,35216,CONSULTING,2753593
201523209349303212,210634462,STANDARD TEXTILE CO,PO BOX 371805,CINCINNATI,OH,45222,LAUNDRY/LINEN SVCS,1976297
201523209349303212,210634462,HSC BUILDERS AND CONSTRUCTION,304 NEW MILL LANE,EXTON,PA,19341,CONSTRUCTION,18461455
201503169349303520,420698265,CEDAR VALLEY MEDICAL SPECIALISTS,PO BOX 2758,WATERLOO,IA,50704,MEDICAL SERVICES,3714031
201503169349303520,420698265,MAYO COLLABORATIVE SERVICES,PO BOX 9146,MINNEAPOLIS,MN,55480,MEDICAL SERVICES,1305397
201503169349303520,420698265,ARAMARK MANAGEMENT SERVICES LP,24863 NETWORK PLACE,CHICAGO,IL,60673,STAFFING,912222
201503169349303520,420698265,STAFF CARE INC,PO BOX 281923,ATLANTA,GA,30384,STAFFING,869109
201503169349303520,420698265,REHABCARE GROUP EAST INC,PO BOX 502096,ST LOUIS,MO,63150,MANAGEMENT SERVICES,616537
201513139349302081,250965270,YU-FAN ZHANG MD,508 115TH STREET,COLLEGE POINT,NY,11356,PHYSICIAN,389167
201513139349302081,250965270,PHILLIP J CUSANO MD,4757 SAINT ANDREWS DRIVE,STOCKTON,CA,95219,PHYSICIAN,334171
201513139349302081,250965270,ABAZ SOSIC MD,54 BOYLSTON STREET,BRADFORD,PA,16701,PHYSICIAN,169241
201513139349302081,250965270,JILL OWENS MD,104 HARRISBURG RUN,BRADFORD,PA,16701,PHYSICIAN,140000
201513139349302081,250965270,FRANK ARNAL MD,15 SOUTH MAIN STREET,JAMESTOWN,NY,14701,PHYSICIAN,128975
201513159349303306,953797687,JT MAGEN & COMPANY INC,44 W 28TH ST 11TH FLOOR,NEW YORK,NY,10001,CONSTRUCTION SERVICES,9998869
201513159349303306,953797687,THE SHAND GROUP,1482 EAST VALLEY RD 474,SANTA BARBARA,CA,93108,MARKETING,5058138
201513159349303306,953797687,TATA AMERICA,12977 COLLECTIONS CENTER DRIVE,CHICAGO,IL,60693,IT SERVICES,3673890
201513159349303306,953797687,DLA PIPER LLP US,6225 SMITH AVENUE,BALTIMORE,MD,21209,LEGAL SERVICES,1987489
201513159349303306,953797687,ORACLE USA INC,500 ORACLE PARKWAY,REDWOOD SHORES,CA,94065,IT SERVICES,1666341
201503159349302510,410698301,ARAMARK CORPORATION,PO BOX 840706,DALLAS,TX,752840706,FOOD SERVICE,1777737
201503159349302510,410698301,DONALD HOLM CONSTRUCTION CO INC,3211 WEST 3RD STREET,DULUTH,MN,55806,CONSTRUCTION,466251
201503159349302510,410698301,BLACKBOARD INC,LOCK BOX 285,MILWAUKEE,WI,532880285,SOFTWARE,381619
201503159349302510,410698301,OSCAR J BOLDT CONSTRUCTION CO,PO BOX 200154,PITTSBURGH,PA,15251,CONSTRUCTION,313729
201503159349302510,410698301,ROYALL & COMPANY,1920 EAST PARHAM ROAD,RICHMOND,VA,23228,MARKETING,269973
201513109349300536,221487258,CLEANING AND CONSULTING SERVICES I,6 PARAGON WAY,FREEHOLD,NJ,07728,CLEANING SERVICES,298435
201503169349301300,221487173,ENGLEWOOD CARDIAC SURGERY ASSOCIATE,350 ENGLE STREET,ENGLEWOOD,NJ,07631,PHYSICIAN SERVICES,2805770
201503169349301300,221487173,NORTHERN VALLEY ANESTHESIOLOGY PA,350 ENGLE STREET,ENGLEWOOD,NJ,07631,PHYSICIAN SERVICES,2719146
201503169349301300,221487173,ADVANCED MEDICAL IMAGING OF NORTH J,452 OLD HOOK ROAD SUITE 301,EMERSON,NJ,07630,MANAGEMENT SERVICES,900000
201503169349301300,221487173,ENGLEWOOD PATHOLOGISTS PA,350 ENGLE STREET,ENGLEWOOD,NJ,07631,PHYSICIAN SERVICES,803067
201503169349301300,221487173,ENGLEWOOD RADIOLOGY GROUP,350 ENGLE STREET,ENGLEWOOD,NJ,07631,PHYSICIAN SERVICES,764470
201503139349301990,231382408,SODEXO CAMPUS SERVICES,PO BOX 360170,PITTSBURGH,PA,15251,FOOD SERVICE,1616329
201503139349301990,231382408,SODEXO CAMPUS SERVICES,511 PITTSTOWN BLDV,BEAR CREEK TOWNSHIP,PA,18702,FACILITY MANAGE,1528014
201503139349301990,231382408,CHRIST CHAPEL,13909 SMOKETOWN ROAD,WOODBRIDGE,VA,22192,EDUCATIONAL SER,314606
201503139349301990,231382408,JENZABAR,PO BOX 55018,BOSTON,MA,02205,IT SERVICES,103607
201503139349303035,750859801,Sodexo Inc & Affiliates,500 Ross Street,Pittsburgh,PA,152620001,Contract Food Servic,2283917
201503139349303035,750859801,Steadfast Concrete Inc,3910 Karnack Hwy,Marshall,TX,756728621,Concrete Contractor,329275
201503139349303035,750859801,Closkey General Contractors LP,PO Box 8169,Marshall,TX,75671,General Construction,187946
201503139349303035,750859801,Payne Mechanical Services,7223 West Bert Kouns,Shreveport,LA,71129,A/C Contractor,142332
201503139349303035,750859801,Casey Slone Construction LLC,PO Box 1614,Marshall,TX,756711614,Construction,132788
201503169349306060,941186175,THE RICHARDS CONST CO INC,2101W 10TH-G,ANTIOCH,CA,94509,CONSTRUCTION CONTRACTOR,714815
201503169349306060,941186175,SUNNI NEON INC,589 PATTERSON BLVD,PLEASANT HILL,CA,94523,CONSTRUCTION,136245
201503159349304095,131740115,ALLSCRIPTS HEALTHCARE LLC,PO BOX 8538-0133 LOCKBOX 077133,Philadelphia,PA,19171,COMPUTER SOFTWARE,335038
201513139349302806,451171945,MOHAMMAD NAYEEM QURESHI,103 PEACOCK CREEK DRIVE,CLAYTON,CA,94517,FUNDRAISING,117500
201503169349302985,810231774,DICK ANDERSON CONSTRUCTION INC,3424 E US HIGHWAY 12,HELENA,MT,59601,CONSTRUCTION CONTRACTOR,3132148
201503169349302985,810231774,SODEXO OPERATIONS LLC,9801 WASHINGTONIAN BLVD,GAITHERSBURG,MD,20878,FOOD SERVICE,2537056
201503169349302985,810231774,ROYALL & COMPANY,1920 E PARHAM RD,RICHMOND,VA,23228,PRINTING/PUBLICATION MATERIALS,475786
201503169349302985,810231774,FRONTLINE GLASS INC,1107 ELM ST,HELENA,MT,59601,CONSTRUCTION CONTRACTOR,350815
201503169349302985,810231774,GOLDEN EAGLE CONSTRUCTION,3020 E LYNDALE AVE,HELENA,MT,59601,CONSTRUCTION CONTRACTOR,211580
201523149349302637,111802808,Hogan Lovells US LLP,555 13th Street,Washington,DC,20004,Legal Services,347728
201523149349302637,111802808,Huron Consulting Group,4795 Paysphere Circle,Chicago,IL,60674,Business Consulting,262889
201513169349302116,570314415,Sodexo Inc & Affiliates,PO Box 536922,Atlanta,GA,30353,Food Service,1443639
201513169349302116,570314415,GCA Services Group,PO Box 534198,Atlanta,GA,30353,Cleaning services,165647
201513169349302116,570314415,Roebuck Wholesale Nursery,PO Box 1053,Roebuck,SC,29376,Landscaping,154594
201513169349302116,570314415,The Walker Company,108 Woodrow Drive,Clinton,SC,29325,Construction,144211
201513169349302116,570314415,Atchison Transportation,PO Box 1728,Spartanburg,SC,29304,Transportation,139675
201503139349302695,742568941,UCHSC GRADUATE MEDICAL EDUCATION,DEPT 388,DENVER,CO,802910000,RESIDENCY,4153949
201503139349302695,742568941,UNIVERSITY PHYSICIANS inc,PO BOX 725,AURORA,CO,800400725,RESIDENCY,2019038
201503139349302695,742568941,TOWERS WATSON INVESTMENT SERVICES I,1079 SOLUTIONS CENTER,CHICAGO,IL,606771000,FINANCIAL ADVISORY,1452413
201503139349302695,742568941,UCD DIVISION OF INTERNAL MEDICINE,12631 E 17TH AVE ACADEMIC OFFICE B,AURORA,CO,800451111,RESIDENCY,404873
201503139349302695,742568941,HEALTH TEAMWORKS,274 UNION BLVD SUITE 310,LAKEWOOD,CO,802280000,CONSULTING,240526
201503159349300445,251065148,BON APPETIT MANAGEMENT COMPANY,2730 SAND HILL ROAD SUITE 100,MENLO PARK,CA,94025,FOOD SERVICE MGMT,5689184
201503159349300445,251065148,LANDAU BUILDING COMPANY,9855 RINAMAN ROAD,WEXFORD,PA,15090,CONSTRUCTION SERVICES,1197844
201503159349300445,251065148,NORALCO CORP,1920 LINCOLN ROAD,PITTSBURGH,PA,15235,CONSTRUCTION SERVICES,567711
201503159349300445,251065148,RENICK BROTHERS,PO BOX 94,SLIPPERY ROCK,PA,16057,CONSTRUCTION SERVICES,536178
201503159349300445,251065148,ARROW ELECTRIC INC,857 REYNOLDS INDUSTRIAL PARK,GREENVILLE,PA,16125,CONSTRUCTION SERVICES,298198
201513159349300991,570324916,Choate Construction Company,1671 Bell Isle Ave,Charleston,SC,29464,Construction/remodeling,1989462
201513159349300991,570324916,Sodexo,10 Earhart Drive,Williamsvile,NY,14221,Dining service/maintenance,3297202
201513159349300991,570324916,Allied Barton Security Services,3606 Horizon Dr,King of Prussia,PA,19406,security,256188
201523169349300112,111679599,SMH ADMINISTRATIVE SERVICES,29-01 216TH STREET,BAYSIDE,NY,11360,ADMINISTRATIVE SERVICES,7914839
201523169349300112,111679599,D&J SERVICE INC,1200 ZAREGA AVENUE,BRONX,NY,10462,TRANSPORTATION,2328105
201523169349300112,111679599,TURNER CONSTRUCTION COMPANY,375 HUDSON STREET,NEW YORK,NY,10014,CONSTRUCTION,1212021
201523169349300112,111679599,AMERISOURCEBERGEN,1300 MORRIS DRIVE,CHESTERBROOK,PA,19087,PHARMACEUTICAL,729716
201523169349300112,111679599,4D PHARMACY MANAGEMENT,2520 INDUSTRIAL ROW DRIVE,TROY,MI,48084,PHARMACEUTICAL,669159
201513159349303901,956102146,Staples Construction Co Inc,1501 Eastman Ave,Ventura,CA,93003,Construction Contractor,5455792
201513159349303901,956102146,GFI Electric & General Contractors,25235 Avenue Tibbets,Valencia,CA,91355,Construction Contractor,446834
201513159349303901,956102146,Behr Browers Architects Inc,340 North Westlake Blvd,Westlake Village,CA,91362,Architects,245108
201513159349303901,956102146,Angeles Investments Advisors LLC,429 Santa Monica Blvd Suite 650,Santa Monica,CA,90401,Investment Advisors,237727
201513159349303901,956102146,Ellucian Inc,4375 Fair Lakes Court,Fair Lakes,VA,22033,Software Consultants,502556
201523149349300962,112206183,CMI GENERAL CONTRACTORS,30069 BUSINESS CENTER DRIVE,CHARLOTTE HALL,MD,20622,CONSTRUCTION,3737765
201523169349300302,340753531,HHA Services Inc,PO Box 935695,Atlanta,GA,311935695,Housekeeping Dietary,3557436
201523169349300302,340753531,University Hospitals of Cleveland,PO Box 78000,Detroit,MI,482781887,Purchased Svc,1661979
201523169349300302,340753531,SS & G Healthcare Services LLC,PO Box 39453,Cleveland,OH,441390453,Consulting Mgmt Svc,1407850
201523169349300302,340753531,Team Health Emergency Med,P O Box 634850,Cincinnati,OH,452634850,Physicians,1326741
201523169349300302,340753531,CannonDesign,Department Chicago 19824,Palatine,IL,600559824,Architects,1188725
201523159349303777,386080947,GORDON FOOD SERVICE,PAYMENT PROCESSING CENTER DEPT CH 1,PALATINE,IL,600550490,FOOD SERVICE,148727
201523159349303777,386080947,CREATIVE DINING SERVICES,ONE ROYAL DRIVE SUITE 3,ZEELAND,MI,49464,FOOD SERVICE,142847
201543159349301319,550357056,ALADDIN FOOD,21 AMORY DRIVE,BUCKHANNON,WV,26201,FOOD SERVICE,2453650
201543159349301319,550357056,CONSTELLATION NEW ENERGY INC,C/O EXELON - ATTN ACCOUNTING,300 EXELON WAY STE 220,KENNETT SQUARE,PA,19348,1282069
201543159349301319,550357056,DELUXE ATHLETICS LLC,80 SCOTT DR,MARIETTA,GA,30067,823712
201543159349301319,550357056,GARY WOODY CONSTRUCTION,205 SILVERWOOD DRIVE,BUCKHANNON,WV,26201,CONSTRUCTION,312269
201543159349301319,550357056,INDEPENDENT COLLEGE ENTERPRISE,2300 MACCORKLE AVE SE,CHARLESTON,WV,25304,COMPUTER SYSTEM,289281
201543169349304754,370706154,ARAMARK DINING SERVICES,27310 NETWORK PLACE,CHICAGO,IL,60673,CAMPUS DINING SERVICES,3030178
201543169349304754,370706154,EL PRUITT CO MECHANICAL CONTRACTORS,PO BOX 3306 3090 COLT ROAD,SPRINGFIELD,IL,62708,CONSTRUCTION,2545615
201543169349304754,370706154,ARAMARK FACILITY SERVICES,2300 WARRENVILLE ROAD,DOWNERS GROVE,IL,60515,CAMPUS GROUNDS/FACILITES SERVICES,2388492
201543169349304754,370706154,BYRNE & JONES CONSTRUCTION,11745 R LACKLAND ROAD,MARYLAND HEIGHTS,MO,63146,CONSTRUCTION,1716501
201543169349304754,370706154,DUNN COMPANY DIVISION OF TYROLT INC,724 N MERCER STREET,DECATUR,IL,62522,CONSTRUCTION,125590
201533169349301883,710236856,ARKANSAS CARDIOLOGY PA,9501 LILE DRIVE SUITE 600,LITTLE ROCK,AR,72205,PHYSICIAN SERVICES,19774772
201533169349301883,710236856,MEDICAL SERVICES GROUP LTD,904 AUTUMN ROAD SUITE 500,LITTLE ROCK,AR,722113702,MEDICAL SERVICES,7597281
201533169349301883,710236856,STUTTGART MEDICAL CLINIC LTD,PO BOX 1901,STUTTGART,AR,72160,PHYSICIAN SERVICES,3754495
201533169349301883,710236856,ANESTHESIOLOGY SERVICES LTD,3805 MCCAIN PARK DR SUITE 105,NORTH LITTLE ROCK,AR,72116,ANESTHESIOLOGY,2502412
201533169349301883,710236856,REVCLAIMS LLC,PO BOX 12535,JACKSONV,MS,39236,CLAIM ASSISTANCE,2088248
201543169349300044,410696906,The Learning House Inc,427 S Fourth St,Suite 300,Louisville,KY,40202,Enrollment management,5646603
201543169349300044,410696906,Sodexo Inc,9801 Washingtonian Blvd,Gaithersburg,MD,20878,Food service,1382426
201543169349300044,410696906,K-12 Teachers Alliance,20624 Abbey Woods Ct N,Frankfort,IL,60423,Enrollment management,1351117
201543169349300044,410696906,G4S Secure Solutions Inc,PO Box 277469,Atlanta,GA,30384,Security,590405
201543169349300044,410696906,MN CLN Services,11301 W 47th St,Minnetonka,MN,55343,Custodial,582867
201543169349305074,362167847,ROCKFORD HEALTH SYSTEM,2400 N ROCKTON AVE,ROCKFORD,IL,61103,ADMINISTRATIVE SERVICES,11273719
201543169349305074,362167847,SCHMELING CONSTRUCTION,315 HARRISON AVE,ROCKFORD,IL,61104,CONSTRUCTION,4654475
201543169349305074,362167847,PHILIPS MEDICAL SYSTEM,PO BOX 100355,ATLANTA,GA,30384,CONTRACT MAINTENANCE,2557001
201543169349305074,362167847,WILSON ELECTRIC,113 S MADISON ST,ROCKFORD,IL,611041195,ELECTRICAL CONTRACTOR,2063450
201543169349305074,362167847,SOLIC CAPITAL ADVISORS,1603 ORRINGTON AVE STE 1600,EVANSTON,IL,60201,CONSULTING,1843563
201543179349301204,363196629,Custom Contracting Ltd,21020 N Rand Road Suite D,Lake Zurich,IL,60047,Construction Contr,3680061
201543179349301204,363196629,Aramark Healthcare Support Services,25271 Network Place,Chicago,IL,606731252,Hospital Services,1760768
201543179349301204,363196629,Smithgroup JJR,35 E Wacker Suite 2200,Chicago,IL,60601,Architecture Service,838777
201543179349301204,363196629,Superior Health Linens,5005 S Packard Avenue,Cudahy,WI,53110,Laundry Services,767479
201543179349301204,363196629,Barker Castro LLC,115 S LaSalle 2900,Chicago,IL,60603,Legal Services,371962
201543149349300709,540715569,MEDICAL ASSOCIATES OF CENTRAL VIRGI,PO BOX 11889,LYNCHBURG,VA,24506,PHYSICIAN SERVICES,10895674
201543149349300709,540715569,BLAIR CONSTRUCTION,PO BOX 612,GRETNA,VA,24557,GENERAL CONTRACTORS,8641204
201543149349300709,540715569,JAMERSON-LEWIS CONSTRUCTION INC,PO BOX 10728,LYNCHBURG,VA,24506,GENERAL CONTRACTORS,3880504
201543149349300709,540715569,HERITAGE HEALTHCARE INC,536 OLD HOWELL ROAD,GREENVILLE,SC,29615,THERAPY MGMT SVCS,3261487
201543149349300709,540715569,VIRGINIA HOSPITAL LAUNDRY INC,1601 OLIVER HILL WAY,RICHMOND,VA,23219,LAUNDRY/LINEN SVCS,2229817
201533179349305328,470377991,SAMPSON CONSTRUCTION COMPANY INC,3730 SOUTH 14TH STREET,LINCOLN,NE,68502,CONSTRUCTION,3622029
201533179349305328,470377991,SODEXO INC AND AFFILIATES,1014 BOSWELL AVENUE,CRETE,NE,68333,FOOD SERVICE,1679955
201533179349305328,470377991,AMG NATIONAL TRUST BANK,6295 GREENWOOD PLAZA BLVD,GREENWOOD VILLAGE,CO,80111,INVESTMENT ADVISOR,283404
201533179349305328,470377991,ELLUCIAN,4375 FAIR LAKES COURT STE 3000,FAIRFAX,VA,22033,IT SERVICES,250981
201533179349305328,470377991,PLYMOUTH ELECTRIC INC,211 EAST MAIN STREET,PLYMOUTH,NE,68424,ELECTRICAL CONTRACTOR,224361
201543179349303459,570828733,Roper Emergency Physicians,639 McCutchen Street,Charleston,SC,29412,Physician Fees,5541549
201543179349303459,570828733,Morrison Management Specialists,PO Box 102289,Atlanta,GA,303682289,Cafeteria Management,5137132
201543179349303459,570828733,Anesthesia Assoc of Charleston,PO Box 22206,Charleston,SC,29413,Anesthesia Services,3519652
201543179349303459,570828733,Huron Consulting Services LLC,3005 Momentum Place,Chicago,IL,606895330,Consulting,2195425
201543179349303459,570828733,NBM Construction Co Inc,PO Box 31027,Charleston,SC,29417,Construction,1920997
201543179349306324,362167773,MILLER CANFIELD PADDOCK AND STONE PL,225 W WASHINGTON SUITE 2600,CHICAGO,IL,60606,LEGAL SERVICES,287786
201533209349302173,160743032,LeCesse Construction Services LLC,75 Thruway Park Drive,West Henrietta,NY,14586,General Contractor,3508965
201533209349302173,160743032,Clarus LinenSystems,60 Grinder Street,Buffalo,NY,14215,Linen Supplier,808318
201533209349302173,160743032,William Dean MD Pathology Services,252 Billsboro Road,Geneva,NY,14456,Pathology Services,398000
201533209349302173,160743032,SleepRite,513 Broadway Suite B,Elmira,NY,14904,Sleep Consultant,354625
201533209349302173,160743032,Harter Secrest and Emery,1600 Bausch Lomb Place,Rochester,NY,14604,Legal Consultant,275809
201543179349304169,141338471,STAFFORD PILLER MURNANE ET AL,1 CUMBERLAND AVE,PLATTSBURGH,NY,12901,LEGAL,418379
201543179349304169,141338471,RADA JONES MD,75 BEEKMAN ST,PLATTSBURGH,NY,12901,PHYSICIAN,307505
201543179349304169,141338471,FUST CHARLES CHAMBERS LLP,5784 WIDEWATERS PARKWAY,SYRACUSE,NY,13214,ACCOUNTING,280730
201543179349304169,141338471,MEDICAL MANAGEMENT RESOURCES,9485 REGENCY SQUARE BLVD,JACKSONVILLE,FL,32225,LOCUM SERVICES,223129
201543179349304169,141338471,DELTA LOCUM TENENS,PO BOX 202940,DALLAS,TX,75320,LOCUM SERVICES,205899
201543179349303559,111631796,CERNER CORPORATION,2800 ROCKCREEK PARKWAY,KANSAS CITY,MO,64117,MEDICAL SYSTEM MAINT,15453448
201543179349303559,111631796,METRO SPORTSMED,263 7TH AVENUE SUITE 2A,BROOKLYN,NY,11215,PHYSICAL THERAPY,8223253
201543179349303559,111631796,MICHAEL ANTHONY CONTRACTING,161 RAILROAD AVENUE,GARDEN CITY,NY,11040,CIP PROJECT CONTRACT,2306294
201543179349303559,111631796,WEILL MEDICAL COLLEGE,525 EAST 68TH STREET,NEW YORK,NY,10065,CARDIOTHORACIC SURG,4621684
201543179349303559,111631796,ALLIED HEALTH PROGRAMS,1401 KINGS HIGHWAY 2ND FLOOR,BROOKLYN,NY,11229,HEALTH ED PROG MGMT,2911452
201543169349306289,131740126,DOBBS FERRY EMERGENCY MEDICINE,33 RANDOM FARMS DRIVE,CHAPPAQUA,NY,10514,ER SERVICES,4073640
201543169349306289,131740126,HEALTHCARE RADIOLOGY DIAG SYSTEMS,PO BOX 5113,WHITE PLAINS,NY,10602,RADIOLOGY SERVICES,959240
201543169349306289,131740126,ORANGE PATHOLOGY ASSOCIATES,PO BOX 911,RAMSEY,NY,07446,LABORATORY SERVICES,528544
201543169349306289,131740126,ASHIKARI KELEMEN MD PC,128 ASHFORD AVENUE,DOBBS FERRY,NY,10522,BREAST CANCER SERVIC,460270
201543169349306289,131740126,SYMPHONY MEDICAL PC,27 S WASHINGTON AVENUE,DOBBS FERRY,NY,10522,INTENSIVISTS,903303
201533039349301233,942992642,TOWERS WATSON DELAWARE INC,28025 network place,CHICAGO,IL,606731280,BENEFITS CONSULTING,610665
201533039349301233,942992642,LYON MEDICAL CONSTRUCTION INC,100 NORTHILL DRIVE SUITE 52,BRISBANE,CA,94005,CONSTRUCTION,372945
201533039349301233,942992642,QUEST MEDIA AND SUPPLIES INC,5822 ROSEVILLE ROAD,SACRAMENTO,CA,95842,IT SERVICES,285779
201533039349301233,942992642,EDUCATION MANAGEMENT SOLUTIONS INC,436 CREAMERY WAY SUITE 300,EXTON,PA,19341,IT SERVICES,267286
201533039349301233,942992642,RATCLIFF ARCHITECTS,5856 DOYLE STREET,EMERYVILLE,CA,94608,architectural svcs,258448
201533209349302513,340714538,CANTON AULTMAN EMERGENCY PHYSICIANS INC,2600 SIXTH ST SW,CANTON,OH,44710,PHYSICIAN SERVICES,3715232
201533209349302513,340714538,CANTON MEDICAL EDUCATION FOUNDATION,2600 SIXTH ST SW,CANTON,OH,44710,PHYSICIAN SERVICES,2002995
201533209349302513,340714538,MILLIGAN PUSATERI CO LPA,4684 DOUGLAS CIR NW,CANTON,OH,44735,LEGAL,1150689
201533209349302513,340714538,PULMONARY PHYSICIANS INC,2600 TUSCARAWAS ST W STE 100,CANTON,OH,44708,PHYSICIAN SERVICES,1022664
201533209349302513,340714538,BREWER-GARRETT COMPANY,6800 EASTLAND RD,MIDDLEBURG HEIGHTS,OH,44130,CONTRACTING,1009270
201533209349310048,112626155,ADVANCED MEDICAL STAFFING CORP,331 RUTLEDGE STREET SUITE 204,BROOKLYN,NY,11211,NURSING & CLINICAL,2819295
201533209349310048,112626155,SECURITAS SECURITY SERVICES USA IN,PO BOX 403412,ATLANTA,GA,303843412,SECURITY SERVICES,3271952
201533209349310048,112626155,Willkie Farr and Gallagher LLP,787 Seventh Avenue,NEW YORK,NY,10019,legal services,1353017
201533209349310048,112626155,SODEXHO INC AFFILIATES,PO BOX 360170,PITTSBURGH,PA,152516170,DIET & HOUSEKEEPING,2105963
201533209349310048,112626155,OTTERBOURG PC,230 PARK AVENUE,NEW YORK,NY,10169,EXEC ADMIN/LGL SERV,1906264
201543069349301069,910570848,BORA ARCHITECTURE,2011 W WASHINGTON AVENUE,YAKIMA,WA,98903,ARCHITECTURE SERVICES,439760
201543069349301069,910570848,GRANITE CONSTRUCTION,2011 W WASHINGTON AVENUE,YAKIMA,WA,98903,CONSTRUCTION WORK,204325
201543069349301069,910570848,SNAP ON INDUSTRIAL,2011 W WASHINGTON AVENUE,YAKIMA,WA,98903,TOOLS,162235
201543069349301069,910570848,MARK HELMS CONSTRUCTION,2011 W WASHINGTON AVENUE,YAKIMA,WA,98903,CONSTRUCTION WORK,100302
201533169349300648,340714585,SIEMENS MEDICAL SOLUTIONS INC,PO BOX 121102,DALLAS,TX,75312,HEALTHCARE IT & ENGINEERING SERVICES,21970786
201533169349300648,340714585,ADCOM GROUP INC,1370 WEST 6TH ST3RD FLR,CLEVELAND,OH,44113,MARKETING,14252454
201533169349300648,340714585,STRATEGIC INVESTMENT GROUP,1001 19TH ST N 16TH FLR,ARLINGTON,VA,22209,INVESTMENT MANAGEMENT,10601463
201533169349300648,340714585,TURNER CONSTRUCTION CO,1422 EUCLID AVENUE,CLEVELAND,OH,44115,CONSTRUCTION SERVICES,10169038
201533169349300648,340714585,SODEXO,1669 PHOENIX PARKWAY 210,COLLEGE PARK,GA,30349,LAUNDRY & FOOD SERVICE,8481946
201533099349301533,810232122,ARAMARK,12483 COLLECTIONS CENTER DR,CHICAGO,IL,60693,HEALTHCARE FACILITIES SERVICES,3335530
201533099349301533,810232122,PRECYSE SOLUTIONS LLC,DEPT 1736 BOX 11407,BIRMINGHAM,AL,35246,MEDICAL RECORDS MANAGEMENT,3272232
201533099349301533,810232122,ARAMARK HEALTHCARE FOOD,25271 NETWORK PLACE,CHICAGO,IL,60673,FOOD SERVICES,2846635
201533099349301533,810232122,ANESTHESIA ASSOCIATES,401 15TH AVE S STE 109,GREAT FALLS,MT,59405,PHYSICIAN SERVICES,2273030
201533099349301533,810232122,COGENT HEALTHCARE OF MONTANA,PO BOX 645037,CINCINNATI,OH,45264,PHYSICIAN SERVICES,2168479
201533169349306273,470376552,INPATIENT PHYSICIAN ASSOCIATES,2300 SOUTH 16TH STREET,LINCOLN,NE,68502,MEDICAL SERVICES,3682885
