object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,DsrgrddEnttyNm_BsnssNmLn2Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclFrgnCntryCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201900499349300015,610444650,Berea College Science and Health Foundation Inc,Lincoln Hall 220,Berea,KY,40404,822539390,Real Estate Holding,KY,501(c)(3),Type II,Berea College,true
201930169349300918,381619831,ROCHESTER COLLEGE FOUNDATION,800 W AVON ROAD,Rochester Hills,MI,48307,262801874,FUNDRAISING,MI,503 C3,12c,Interlocking Board
201920399349301112,530199507,GALLAUDET UNIVERSITY FOUNDATION,800 FLORIDA AVENUE NE,WASHINGTON,DC,20002,461643010,SUPPORT ORG,DC,501(C)(3),12A,GALLAUDET,true
201900589349300105,202394946,Puritan Reformed Theological Sem,2965 Leonard NE,Grand Rapids,MI,49525,202394341,Training Ministers,MI,501c3,2,N/A,false
201910429349300636,311601569,ART ACADEMY HOUSING INC,1212 JACKSON ST,CINCINNATI,OH,45202,205149610,STUDENT HOUSING,OH,501(C)(3),170(B)(1)(A)(II),ART ACADEMY OF CINCINNATI,1
201940929349300439,350867954,Flagship Enterprise Center,2701 Enterprise Drive,Anderson,IN,46013,043732583,Serve as a new business incubator & growth stage business accelerator,IN,501(c)(3),7,Anderson University,0
201900429349301130,800957275,COE COLLEGE,1220 FIRST AVENUE NE,CEDAR RAPIDS,IA,52402,420686467,EDUCATION,IA,501(C)(3),LINE 2,0
201940359349300349,561065978,MID-ATLANTIC CHRISTIAN UNIVERSITY FOUNDATION INC,715 NORTH POINDEXTER STREET,ELIZABETH CITY,NC,27909,561467140,MAKING GRANTS TO MID-ATLANTIC CHRISTIAN UNIVERSITY FOR SCHOLARSHIP FUNDING,NC,501(C)(3),"LINE 12B, II",N/A,0
201901009349300325,363005527,TCSPP Counseling Centers,1990 Westwood Boulevard Suite 330,Los Angeles,CA,90025,952556403,Education,CA,501(c)(3),Line 2,The Chicago School - California Inc,1
201901009349300325,363005527,The Chicago School - California Inc,617 W 7th Street,Los Angeles,CA,90017,900394713,Education,CA,501(c)(3),Line 2,TCS Education System,0
201901009349300325,363005527,TCS Education System,203 N LaSalle Street Suite 1900,Chicago,IL,60601,270717860,Supporting Organization,IL,501(c)(3),"Line 12b, II",N/A,0
201901009349300325,363005527,The Chicago School- Washington DC Inc,901 15th Street NW,Washington,DC,20005,800477644,Education,DC,501(c)(3),Line 2,The Chicago School - California Inc,1
201901009349300325,363005527,Pacific Oaks Education Corporation,45 Eureka Street,Pasadena,CA,91103,951716809,Education,CA,501(c)(3),Line 2,TCS Education System,0
201901009349300325,363005527,Santa Barbara & Ventura Colleges of Law,4475 Market Street,Ventura,CA,93003,952592468,Education,CA,501(c)(3),Line 2,TCS Education System,0
201901009349300325,363005527,TCS Education - Texas Inc,203 N LaSalle Street Suite 1900,Chicago,IL,60601,364769956,Education,TX,501(c)(3),Line 2,TCS Education System,0
201901009349300325,363005527,Saybrook University,475 14th Street,Oakland,CA,94612,942155109,Education,CA,501(c)(3),Line 2,TCS Education System,0
201900379349301120,390821861,LAKELAND UNIVERSITY FOUNDATION,W3718 SOUTH DRIVE,PLYMOUTH,WI,53073,391655132,TO PROVIDE SCHOLARSHIPS TO LAKELAND UNIVERSITY STUDENTS,WI,501(C)(3),LINE 7,LAKELAND UNIVERSITY,1
201930649349300708,420707114,GRACELAND COLLEGE CENTER FOR PROFESSIONAL DEVELOPMENT AND LIFELONG LEARNING,6900 SQUIBB RD,MISSION,KS,66202,431685651,ADULT EDUCATION/TRAINING,MO,501(C)(3),LINE 10,GRACELAND UNIVERSITY,1
201930649349300708,420707114,COMMUNITY OF CHRIST,1001 W WALNUT STREET,INDEPENDENCE,MO,64050,440552038,CHURCH,MO,501(C)(3),LINE 1,N/A,0
201940949349300609,741159753,BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION DBA KWBU-FM,One Bear Place 97296,WACO,TX,767987296,742674611,PROVIDE AND PROMOTE QUALITY EDUCATIONAL PROGRAMMING,TX,501(c)(3),7,BAYLOR UNIVERSITY,true
201940949349300609,741159753,FB KIRCHNER SCHOLARSHIP FUND #6886,FROST NATIONAL BANK PO BOX 2950,SAN ANTONIO,TX,78299,742646348,PROVISION OF SCHOLARSHIPS,TX,501(c)(3),Type III-O,BAYLOR UNIVERSITY,true
201940949349300609,741159753,BRYAN NICHOLS SCHOLARSHIP TRUST 332,118 S HOUSTON AVENUE,CAMERON,TX,765203932,746438292,PROVISION OF SCHOLARSHIPS,TX,501(c)(3),PF,BAYLOR UNIVERSITY,true
201940949349300609,741159753,HAROLD E RILEY FOUNDATION,PO BOX 149151,AUSTIN,TX,787149151,300181669,SUPPORT OF BAYLOR AND SW THEOLOGICAL SEMINARY,TX,501(c)(3),Type I,NA,false
201940949349300609,741159753,FLEMING CHURCH LOAN TRUST,1601 ELM STREET SUITE 1700,DALLAS,TX,752017241,756035987,"TRUST SUPPORTING BAYLOR UNIVERSITY, AS WELL AS OTHER ORGANIZATIONS",TX,501(c)(3),Type II,NA,false
201940949349300609,741159753,KOKERNOT TRUST,1601 ELM STREET SUITE 1700,DALLAS,TX,752017241,756040747,TRUST WHICH PAYS INCOME IN SUPPORT OF BAYLOR UNIVERSITY AND OTHER UNIVERSITIES,TX,501(c)(3),Type II,BAYLOR UNIVERSITY,true
201940949349300609,741159753,BIG TWELVE CONFERENCE INC,400 E JOHN CARPENTER FREEWAY,IRVING,TX,75062,752604555,"ORGANIZE, PROMOTE AND ADMINISTER INTERCOLLEGIATE ATHLETICS AMONG ITS MEMBER INSTITUTIONS",DE,501(c)(3),Type I,NA,false
201940949349300609,741159753,THE MARRS MCLEAN TRUST #487601,PO BOX 2950,SAN ANTONIO,TX,78299,746342783,TRUST SUPPORTS BAYLOR UNIVERSITY AND OTHER COLLEGES,TX,501(c)(3),Type III-O,NA,false
201940949349300609,741159753,CENTRAL TEXAS TECHNOLOGY AND RESEARCH PARK,ONE BEAR PLACE 97043,WACO,TX,767987043,273848177,HOLDING COMPANY,TX,501(c)(2),BAYLOR UNIVERSITY,true
201900949349301200,640428676,RTS Foundation Inc,5422 Clinton Blvd,Jackson,MS,39209,640918136,Fundraising,MS,501(c)(3),"Line 12a, I",RTS,1
201900949349301200,640428676,Reformed Theological Seminary of Florida Inc,1231 Reformation Drive,Oviedo,FL,32765,421647628,Theological,FL,501(c)(3),"Line 12a, I",RTS,1
201940569349300924,350868095,GRACE COMMUNITY EDUCATION,200 SEMINARY DRIVE,WINONA LAKE,IN,46590,460695402,EDUCATION,IN,501(C)(3),2,GRACE SCHOOL,true
201940569349300924,350868095,INDEPENDENT COLLEGES OF INDIANA INC,30 SOUTH MERIDIAN STREET SUITE 800,INDIANAPOLIS,IN,46204,310901001,EDUCATION,IN,501(C)(3),12A,N/A,false
201940569349301059,610470593,CUMBERLAND WELLNESS PROPERTIES INC,6180 COLLEGE STATION DRIVE,WILLIAMSBURG,KY,40769,261289884,"LEASES EDUCATIONAL PROPERTY TO UNIVERSITY OF THE CUMBERLANDS, INC.",KY,501(C)(3),"LINE 12C, III-FI",UNIVERSITY OF THE CUMBERLANDS INC,1
201940569349301059,610470593,MOUNTAIN OUTREACH PROGRAM INC,6180 COLLEGE STATION DRIVE,WILLIAMSBURG,KY,40769,611278580,CONSTRUCT HOUSING FOR NEEDY FAMILIES,KY,501(C)(3),LINE 7,UNIVERSITY OF THE CUMBERLANDS INC,1
201900379349300975,237099472,US Foundation for Queens University at K,99 University Avenue,Kingston,Ontario,CA,K7L 3N6,521960422,Support,DC,501(c)(3),7,false
201900959349301150,350868158,SISTER MARIA PIETA SCOTT CSC SCHOLARSHIP TRUST,C/O SPRING VALLEY BANK PO BOX 830,JASPER,IN,47547,351769494,GRANT-GIVING,IN,501(c)(3),PF,NA,false
201920829349300207,562535892,AUBURN UNIVERSITY FOUNDATION,317 S COLLEGE STREET,AUBURN,AL,36849,636022422,SUPPORT AUBURN UNIVERSITY,AL,501(C)(3),170(B)(1)(A) (VI),N/A,0
201910579349300426,202394341,Puritan Ref Theol Sem Found,2965 Leonard Street NE,Grand Rapids,MI,49525,202394946,Scholarship and General Support,MI,501c3,12a,Puritan Ref Theol Seminary,true
201940929349300744,410695524,Greater Gustavus Fund,800 West College Avenue,Saint Peter,MN,56082,416038632,Fundraising,MN,501(c)(3),"11, I",N/A,1
201941009349300324,952556403,Pacific Oaks Education Corporation,45 Eureka Street,Pasadena,CA,91103,951716809,Education,CA,501(c)(3),Line 2,TCS Education System,0
201941009349300324,952556403,Santa Barbara & Ventura Colleges of Law,4475 Market Street,Ventura,CA,93003,952592468,Education,CA,501(c)(3),Line 2,TCS Education System,0
201941009349300324,952556403,The Chicago School of Professional Psychology,325 N Wells,Chicago,IL,60654,363005527,Education,IL,501(c)(3),Line 2,The Chicago School - California Inc,1
201941009349300324,952556403,TCS Education System,203 N LaSalle Street Suite 1900,Chicago,IL,60601,270717860,Supporting Organization,IL,501(c)(3),"Line 12b, II",N/A,0
201941009349300324,952556403,The Chicago School - California Inc,617 W 7th St,Los Angeles,CA,90017,900394713,Education,CA,501(c)(3),Line 2,TCS Education System,0
201941009349300324,952556403,The Chicago School - Washington DC Inc,901 15th Street NW,Washington DC,DC,20005,800477644,Education,DC,501(c)(3),Line 2,The Chicago School - California Inc,1
201941009349300324,952556403,TCS Education - Texas Inc,203 N LaSalle Street Suite 1900,Chicago,IL,60601,364769956,Education,TX,501(c)(3),Line 2,TCS Education System,0
201941009349300324,952556403,Saybrook University,475 14th Street,Oakland,CA,94612,942155109,Education,CA,501(c)(3),Line 2,TCS Education System,0
201803199349313400,410693856,KATE L DUNWOODY TRUST,PO BOX 64713,ST PAUL,MN,55164,416014903,PERPETUAL TRUST,MN,501(C)(3),PF,DUNWOODY COLLEGE OF TECHNOLOGY,0
201912279349301576,136192275,Ludwig and Erica Jesselson Higher Torah,Bar Ilan University 52900,ramat gan,IS,Education,IS,n/a,N/A,NA,false
201912279349301576,136192275,haron Dahan Fund for Bar-ilan university,160 east 56th street,new york,NY,10022,263541989,fundraising,NY,501(c)(3),12,BIU,true
201912279349301576,136192275,American Friends of Bar-Ilan University,160 East 56th Street,New York,NY,10022,464198975,FUndraising,NY,501(c)(3),7,NA,false
201941899349300534,741554976,THE CONSORTIUM FOR INNOVATIVE LEGAL EDUC,225 CEDAR ST,SAN DIEGO,CA,92101,411884496,EDUCATIONAL,DE,501(C)(3),12B,NA,false
201803189349308010,541919810,PHC FOUNDATION,TEN PATRICK HENRY CIRCLE,PURCELLVILLE,VA,20132,542031700,SUPPORT PATRICK HENRY COLLEGE,VA,501(C)(3),11A,0
201803199349320180,452880238,HOLY SPIRIT PREPARATORY SCHOOL INC,4449 NORTHSIDE DRIVE,ATLANTA,GA,30327,582141813,PRIVATE SCHOOL - PRESCHOOL THROUGH 12,GA,501(C)(3),LINE 2,0
201932219349300908,475148345,COX ALTERNATIVE CARE OF THE OZARKS INC,PO BOX 10939,SPRINGFEILD,MO,65808,431641925,HOME HEALTH,MO,501(C)(3),10,LESTER E COX,false
201932219349300908,475148345,COXHEALTH FOUNDATION,3525 S NATIONAL SUITE 204,SPRINGFEILD,MO,65807,436810485,FUNDRAISING,MO,503(C)(3),12A I,LESTER E COX,false
201932219349300908,475148345,COXHEALTH HOME CARE SVCS OF THE MIDWEST,PO BOX 10939,SPRINGFIELD,MO,65808,264781194,HOME HEALTH,MO,501(C)(3),10,LESTER E COX,false
201932219349300908,475148345,COX HPS OF THE OZARKS INC,2220 W SUNSET,SPRINGFIELD,MO,65807,431641927,HOME HEALTH,MO,501(C)(3),10,LESTER E COX,false
201932219349300908,475148345,COX MONETT HOSPITAL,801 N LINCOLN,MONETT,MO,65708,431656689,HOSPITAL,MO,501(C)(3),3,LESTER E COX,false
201932219349300908,475148345,COX MONETT HOSPITAL AUXILIARY,801 N LINCOLN,MONETT,MO,65708,431852817,FUNDRAISING,MO,501(C)(3),10,LESTER E COX,false
201932219349300908,475148345,HEALTH ENRICHMENT SERVICES INC,3801 S NATIONAL,SPRINGFIELD,MO,65807,363263313,MED SERVICE,MO,501(C)(3),7,LESTER E COX,false
201932219349300908,475148345,HEALTHCARE SERVICES OF THE OZARKS INC,PO BOX 10939,SPRINGFIELD,MO,65808,431641928,HOME HEALTH,MO,501(C)(3),10,LESTER E COX,false
201932219349300908,475148345,PRIMROSE PLACE INC,1115 E PRIMROSE,SPRINGFIELD,MO,65807,431183783,SUPPORT,MO,501(C)(3),12A I,LESTER E COX,false
201932219349300908,475148345,COXHEALTH AUXILIARY,3801 S NATIONAL,SPRINGFIELD,MO,65807,431090590,SUPPORT,MO,503(C)(3),10,LESTER E COX,false
201932219349300908,475148345,LESTER E COX MED CTRPROF LIAB LOSS FUND,1423 N JEFFERSON,SPRINGFIELD,MO,65802,366668576,SELF-INSURANC,MO,501(C)(3),12A I,LESTER E COX,false
201932219349300908,475148345,COXHEALTH,1423 N JEFFERSON,SPRINGFEILD,MO,65802,471087427,HOLDING CO,MO,501(C)(3),12B II,NA,false
201932219349300908,475148345,COX MEDICAL GROUP,1423 N JEFFERSON,SPRINGFIELD,MO,65802,471087566,PHYSICIANS,MO,501(C)(3),10,COXHEALTH,false
201932219349300908,475148345,SKAGGS COMMUNITY HOSPITAL ASSOC,525 BRANSON LANDING BOULEVARD,BRANSON,MO,65616,440584290,HOSPITAL,MO,501(C)(3),3,LESTER E COX,false
201932219349300908,475148345,COXHEALTH SYSTEMS HMO,PO BOX 5750,SPRINGFEILD,MO,65801,431757075,HMO,MO,501(C)(4),LESTER E COX,false
201932219349300908,475148345,COX MEDICAL GROUP CLINICS,3801 S NATIONAL,SPRINGFIELD,MO,65807,371830627,HEALTHCARE,MO,501(C)(3),10,COXHEALTH,false
201932219349300908,475148345,LESTER E COX MEDICAL CENTERS,1423 N JEFFERSON,SPRINGFIELD,MO,65802,440577118,HOSPITAL,MO,501(C)(3),3,COXHEALTH,false
201932219349300908,475148345,COX HEALTH SYSTEMS INSURANCE COMPANY,PO BOX 5750,SPRINGFIELD,MO,65801,431684044,INSURANCE,MO,501(C)(4),LESTER E COX,false
201932219349300908,475148345,COX BARTON COUNTY HOSPITAL,1423 N JEFFERSON AVE,SPRINGFIELD,MO,65802,823300758,HOSPITAL,MO,501(C)(3),3,COXHEALTH,false
201803199349310175,920166297,ALASKA EXCHANGE CARRIERS ASSOCIATIO,12350 INDUSTRY WAY SUITE 200,ANCHORAGE,AK,99515,911499133,TARIFFS,AK,501C 6,7,N/A,false
201901359349311240,570314365,Benedict-Allen Community Development Corp,1600 Harden Street,Columbia,SC,29204,571016592,Expanding opportunities for business,SC,501(c)(3),Line 7,N/A,0
201902269349300845,061331677,ASCENSION HEALTH ALLIANCE,PO BOX 45998,ST LOUIS,MO,63145,453358926,NATIONAL HEALTH SYSTEM,MO,501(c)(3),Type I,NA,false
201902269349300845,061331677,ASCENSION HEALTH,PO BOX 45998,ST LOUIS,MO,63145,311662309,NATIONAL HEALTH SYSTEM,MO,501(c)(3),Type I,ASCENSION HEALTH ALLIANCE,false
201902269349300845,061331677,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,CT,06606,060646886,HOSPITAL & SYSTEM PARENT,CT,501(c)(3),3,ASCENSION HEALTH,false
201902269349300845,061331677,ST VINCENT'S HEALTH SERVICES CORPORATION,2800 MAIN STREET,BRIDGEPORT,CT,06606,222558134,HOLDING COMPANY,CT,501(c)(3),Type I,ST VINCENT'S MEDICAL CENTER,true
201902269349300845,061331677,ST VINCENT'S MULTISPECIALTY GROUP INC,2800 MAIN STREET,BRIDGEPORT,CT,06606,800458769,PHYSICIAN PRACTICES,CT,501(c)(3),Type I,ST VINCENT'S MEDICAL CENTER,true
201902269349300845,061331677,ST VINCENT'S MEDICAL CENTER FOUNDATION,2800 MAIN STREET,BRIDGEPORT,CT,06606,222558132,FUNDRAISING,CT,501(c)(3),7,ST VINCENT'S HEALTH SERVICES CORP,true
201902269349300845,061331677,ST VINCENT'S DEVELOPMENT INC,95 MERRITT BOULEVARD,TRUMBULL,CT,06611,222554128,REAL ESTATE HOLDINGS,CT,501(c)(25),ST VINCENT'S HEALTH SERVICES CORP,true
201902269349300845,061331677,ST VINCENT'S SPECIAL NEEDS CENTER INC,95 MERRITT BOULEVARD,TRUMBULL,CT,06611,060702617,PROGRAMS FOR SPECIAL NEEDS INDIVIDUALS,CT,501(c)(3),10,ST VINCENT'S HEALTH SERVICES CORP,true
201942279349300709,464588696,STOWERS INSTITUTE FOR MEDICAL RESEARCH,1000 EAST 50TH STREET,KANSAS CITY,MO,64110,202993509,MED RESEARCH,DE,501(C)(3),4,NA,false
201942279349300709,464588696,STOWERS RESOURCE MANAGEMENT INC,1000 EAST 50TH STREET,KANSAS CITY,MO,64110,412186719,SUPPORT ORG,DE,501(C)(3),12A-TYPE-1,SIMR,false
201942279349300709,464588696,STOWERS REAL ESTATE HOLDING CORPORATION,1000 EAST 50TH STREET,KANSAS CITY,MO,64110,261472230,TITLE HOLDING,DE,501(C)(2),N/A,SRM,false
201942279349300709,464588696,BIOMED VALLEY CORPORATION,1000 EAST 50TH STREET,KANSAS CITY,MO,64110,743238244,SUPPORT ORG,DE,501(C)(3),12A-TYPE-1,SIMR,false
201942279349300709,464588696,STOWERS SCIENTIFIC EDUCATION INSTITUTE,1000 EAST 50TH STREET,KANSAS CITY,MO,64110,205916445,SUPPORT ORG,DE,501(C)(3),12A-TYPE-1,SIMR,false
201942279349300709,464588696,STOWERS POLICY INSTITUTE,1000 EAST 50TH STREET,KANSAS CITY,MO,64110,203270502,SEE PART VII,DE,501(C)(4),N/A,SIMR,false
201921349349301307,264232788,SEU INC,600 MARYLAND AVENUE SW SUITE 120,WASHINGTON,DC,20024,271331447,TRAINING AND EDUCATION FOR GOVERNMENT WORKFORCES AND THE GENERAL PUBLIC.,DC,501(C)(3),"LINE 12A, I",GRADUATE SCHOOL,1
201932249349301563,592139553,ST ANDREWS PRESBYTERIAN COLLEGE,1700 DOGWOOD MILE,LAURINBURG,NC,28352,560530240,UNIVERSITY,NC,501,2,WEBBER,WEBBER INTERNATIONAL UNIVERSITY,false
201833389349300933,840442429,CCU Endowment Foundation,8787 W Alameda,Lakewood,CO,80226,841235728,Support CCU,CO,501(c)(3),"Ln12, Type1",CCU,true
201942249349300934,951643307,CALTECH Y,1201 E CALIFORNIA BLVD,PASADENA,CA,91125,951684790,RECREATION,CA,501(C)(3),"12,3,FI",NA,false
201942249349300934,951643307,ALUMNI ASSOCIATION OF CALTECH,345 S HILL AVE,PASADENA,CA,91125,956047395,ALUMNI,CA,501(C)(3),"12,TYPE 1",NA,false
201942249349300934,951643307,TOM AND VALLEY KNUDSEN FDN,C/O CALTECH GIFT PLANNING,PASADENA,CA,91125,956031188,SUPPORT ORG,CA,501(C)(3),"12,TYPE 1",NA,false
201813179349307921,850164940,UNIVERSITY OF THE SOUTHWEST FOUNDAT,6610 N LOVINGTON HWY,HOBBS,NM,88240,237424724,SUPPORT,NM,501C3,12D,N/A,false
201902269349300130,621599670,BAPTIST CANCER CENTER PHYSICIANS FOUNDATION INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,452842963,HEALTH CARE SERVICE PROVIDER,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL MEDICAL GROUP INC,1
201902269349300130,621599670,BAPTIST CLINICAL RESEARCH INSTITUTE INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,453032246,FACILITATE MEDICAL & SCIENTIFIC RESEARCH,TN,501(C)(3),509(A)(3),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST HEALTH FOUNDATION INC,1225 NORTH STATE STREET,JACKSON,MS,39202,473403762,"SOLICIT, RAISE, MANAGE, APPLY & INVEST FUNDS IN SUPPORT OF BAPTIST ENTITIES",MS,501(C)(3),509(A)(3),MISSISSIPPI BAPTIST HEALTH SYSTEMS INC,1
201902269349300130,621599670,BAPTIST MEDICAL CENTER - LEAKE INC,1225 NORTH STATE STREET,JACKSON,MS,39202,452896080,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),MISSISSIPPI BAPTIST HEALTH SYSTEMS INC,1
201902269349300130,621599670,BAPTIST MEDICAL CENTER - YAZOO INC,1225 NORTH STATE STREET,JACKSON,MS,39202,640844470,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),MISSISSIPPI BAPTIST HEALTH SYSTEMS INC,1
201902269349300130,621599670,BAPTIST MEMORIAL HEALTH CARE CORPORATION,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,581521475,"MANAGEMENT, ADMINISTRATIVE & FINANCIAL SERVICES",TN,501(C)(3),509(A)(3),N/A,0
201902269349300130,621599670,BAPTIST MEMORIAL HEALTH CARE FOUNDATION INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,581544781,"SOLICIT, RAISE, MANAGE, APPLY & INVEST FUNDS IN SUPPORT OF BAPTIST",TN,501(C)(3),509(A)(3),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HEALTH CARE SYSTEM INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,581456556,"CARRY OUT THE HEALTH CARE MISSIONS OF THE BAPTIST CONVENTIONS OF AR, MS, TN",TN,501(C)(3),509(A)(3),N/A,1
201902269349300130,621599670,BAPTIST MEMORIAL HEALTH SERVICES INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,621509127,PROVISIONS OF HEALTH CARE PROVIDERS & HOME MEDICAL EQUIPMENT/SERVICES,TN,501(C)(3),509(A)(2),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOME CARE INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,581562973,HOME HEALTH CARE & HOSPICE SERVICES,TN,501(C)(3),509(A)(2),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,620123940,HEALTH CARE FACILITY/HOSPITAL,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-BOONEVILLE INC,100 HOSPITAL STREET,BOONEVILLE,MS,38829,640663760,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-CALHOUN INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,813257997,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-DESOTO INC,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,38671,640682111,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-GOLDEN TRIANGLE INC,2520 5TH STREET NORTH,COLUMBUS,MS,39701,621519754,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-HUNTINGDON INC,631 RB WILSON DR,HUNTINGDON,TN,38344,621166050,HEALTH CARE FACILITY/HOSPITAL,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-JONESBORO INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,261214372,HEALTH CARE FACILITY/HOSPITAL,AR,501(C)(3),509(A)(1),NEA BAPTIST HEALTH SYSTEM INC,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-NORTH MISSISSIPPI INC,PO BOX 946,OXFORD,MS,38655,640772726,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-TIPTON INC,HIGHWAY 51 SOUTH,COVINGTON,TN,38019,621113167,HEALTH CARE FACILITY/HOSPITAL,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-UNION CITY INC,1201 BISHOP ST,UNION CITY,TN,38261,621138045,HEALTH CARE FACILITY/HOSPITAL,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL HOSPITAL-UNION COUNTY INC,200 HIGHWAY 30 WEST,NEW ALBANY,MS,38652,630997281,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL MEDICAL GROUP INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,621545731,PROVISION OF HEALTH CARE PROVIDERS FOR BAPTIST ENTITIES,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL MEDICAL MINISTRIES EMPLOYEE HEALTH & WELFARE TRUST,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,621407946,BAPTIST EMPLOYEE HEALTH PLAN,TN,501(C)(9),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MEMORIAL REGIONAL REHABILITATION SERVICES INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,581645396,HEALTH CARE FACILITY/HOSPITAL,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST MINOR MEDICAL CENTERS INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,621538114,NON-EMERGENCY CLINICS,TN,501(C)(3),509(A)(1),BAPTIST MEMORIAL MEDICAL GROUP INC,1
201902269349300130,621599670,BAPTIST NURSING HOME-CALHOUN INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,813655778,HEALTH CARE FACILITY/HOSPITAL,MS,501(C)(3),509(A)(3),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
201902269349300130,621599670,BAPTIST PATIENT SAFETY SYSTEM INC,350 N HUMPHREYS BLVD,MEMPHIS,TN,38120,453032372,"ESTABLISH, MAINTAIN & MANAGE A PATIENT SAFETY ORGANIZATION",TN,501(C)(3),509(A)(3),BAPTIST MEMORIAL HEALTH CARE CORPORATION,1
