object_id,ein,Dsc
201920859349301112,250965557,STUDENT DEPOSITS,488004
201920859349301112,250965557,LAND LEASE OBLIGATION,228144
201920859349301112,250965557,STUDENT LOAN ADVANCES,748022
201940789349300019,362167804,ADVANCE FROM GOVERNMENT - PERK,1205450
201910519349301206,231352620,Capital Lease Obligation,366000
201910519349301206,231352620,Annuities Payable,366000
201910519349301206,231352620,Accrued Post-Retirement Obligation,3470000
201910519349301206,231352620,Asset Retirement Obligation,460000
201910519349301206,231352620,Refundable Loan Funds,667000
201940429349301179,420686467,DUE TO US GOVT-PERKINS LOAN,5504757
201940429349301179,420686467,ANNUITY PAYABLE,924238
201940429349301179,420686467,DEPOSITS HELD ON BEHALF OTHERS,478851
201940429349301179,420686467,LIABILITY TO LIFE INCOME BENEFICIARIES,1089773
201940429349301179,420686467,ACCRUED PENSION COST,1792958
201940429349301179,420686467,OTHER LIABILITY,14000
201940429349301179,420686467,STATE OF IOWA ENERGY LOAN,2763869
201940429349301179,420686467,CAPITAL LEASES,820646
201940799349300539,560767736,ADVANCE TUITION & ROOM DEPOSITS,1177864
201940799349300539,560767736,ANNUITY PAYABLE,373136
201940799349300539,560767736,OBLIGATIONS UNDER CAPITAL LEASE,201917
201803189349302955,221487258,ACCRUED PENSION COSTS,2335182
201803189349302955,221487258,DUE TO THIRD PARTY PAYORS,2898955
201803189349302955,221487258,DEFERRED COMPENSATION,41178
201803189349302955,221487258,ACCRUED POST-RETIREMENT BENEFIT,41755
201803189349302955,221487258,NON-CURRENT MATURITIES OF LT DEBT,277213
201803189349302955,221487258,ACCRUED PROPERTY TAXES,2459061
201940619349300704,150533545,ASSET RETIREMENT OBLIGATION,1348373
201940619349300704,150533545,CHARITABLE GIFT ANNUITY,66120
201900229349300515,430654855,GIFT ANNUITIES PAYABLE,461793
201900229349300515,430654855,ASSET RETIREMENT OBLIGATION,142095
201900299349300005,381359570,"NOTES, BOND, MORTGAGE OBLIGATIONS",14935213
201900299349300005,381359570,ACCRUED LIABILITIES,1867098
201900299349300005,381359570,ANNUITIES PAYABLE,9072
201900319349300410,310747997,Student Credit Balances,169649
201900319349300410,310747997,Advances from Federal gov't for student loans,709752
201900319349300410,310747997,Indebtedness,3669332
201930799349301063,650621012,SECURITY DEPOSITS,2780
201940819349301049,630400608,Federal income taxes
201940819349301049,630400608,Capitalized Lease Obligation,2353808
201940829349300304,820200907,REFUNDABLE LOAN PROGRAMS,2812617
201940829349300304,820200907,POST-RETIREMENT PAYABLE,1599489
201940829349300304,820200907,CHARITABLE TRUST FUNDS PAYABLE,2053932
201940829349300304,820200907,CAPITAL LEASE OBLIGATIONS,574131
201940829349300304,820200907,ANNUITIES PAYABLE,527162
201931059349300828,042103545,DEPOSITS PAYABLE,14658883
201931059349300828,042103545,US GOVERNMENT LOAN ADVANCES,19152003
201803189349302700,370706154,INTEREST RATE SWAP AGREEMENT,115795
201803189349302700,370706154,CONDITIONAL ASSET RETIREMENT OBLIGATION,1234046
201803189349302700,370706154,CAPITAL LEASE OBLIGATION,9927257
201803189349302700,370706154,STUDENT DEPOSITS,474400
201803189349302700,370706154,ANNUITIES PAYABLE,330969
201900499349300020,440545286,REFUNDABLE GOVERNMENT ADVANCES,774910
201803189349309990,362739299,DUE TO AFFILIATES,4978029
201803189349309990,362739299,ASBESTOS REMOVAL LIABILITY,1505945
201803189349309990,362739299,SELF-INSURANCE RESERVE,11851639
201803189349309990,362739299,LONG-TERM RETENTION INCENTIVES,4810568
201803189349309990,362739299,HEALTH AND WELFARE BENEFITS RESERVE,2161523
201803189349309990,362739299,IOWA HEALTH SYSTEM NOTE PAYABLE,141242492
201803189349309990,362739299,CONTINGENCIES LIABILITY,2172794
201900499349300015,610444650,FUTURE PYMT LIAB FOR ANNUITIES,13599600
201900499349300015,610444650,AGENCY FUNDS,700024
201900499349300015,610444650,REVOCABLE GIFT AGREEMENTS,61000
201900499349300015,610444650,WORKERS COMP - LONG TERM PORTION,120000
201900499349300015,610444650,INTEREST RATE SWAP,3624000
201900499349300015,610444650,457(B) PLAN,317042
201900499349300015,610444650,Asset Retirement Obligation LT,969780
201900499349300015,610444650,Deferred Financing Expenses,-323786
201940949349301409,510192025,OTHER LIABILITIES,1312318
201940949349301409,510192025,PENSION TRUST PAYABLE,184809
201940949349301409,510192025,UNEARNED GRANTS,15375
201940949349301409,510192025,ACCCRUED EXPENSE,313395
201940949349301409,510192025,SALARIES & BENEFITS PAYABLE,1057997
201930169349300918,381619831,REFUNDABLE GOVT LOAN PROGRAM,657083
201930169349300918,381619831,COMPENSATION AND RELATED BENEFITS,96003
201930169349300918,381619831,STUDENT DEPOSITS,133935
201930169349300918,381619831,ACCRUED INTEREST,138557
201930219349300313,112357063,LOANS PAYABLE,251607
201900539349300810,591407629,FUTURE INTEREST PAYABLE,153757
201900539349300810,591407629,CUSTODIAL FUNDS,127694
201900539349300810,591407629,STUDENT AND FACULTY CREDIT BALANCES,48839
201920399349301112,530199507,REFUNDABLE ADVANCES,723422
201920399349301112,530199507,OBLIGATION UNDER CAPITAL LEASE,1220793
201920399349301112,530199507,CONDITIONAL ASSET RETIREMENT,646088
201910429349300636,311601569,BENEFICIAL INTEREST IN CHARITABLE TRUST,1838
201940919349300214,160743996,FEDERAL FINANCIAL ASSISTANCE,3513184
201940919349300214,160743996,DEPOSITS HELD IN CUSTODY,40834
201940919349300214,160743996,ASSET RETIREMENT OBLIGATIONS,1556635
201940919349300214,160743996,INTEREST RATE SWAP CONTRACT,5919002
201940929349300439,350867954,Annuities Payable,810950
201940929349300439,350867954,Liability for Amounts Held for Others,2441120
201940929349300439,350867954,Liability for Federal Student Loans,3057753
201940979349300304,750859801,Annuities Payable,1187662
201940979349300304,750859801,Deposits,52137
201930989349301213,930309970,REFUNDABLE FED ADVANCE,2600462
201930989349301213,930309970,ASSET RETIREMENT OBLIGATION,64131
201930989349301313,141338488,ASSET RETIREMENT OBLIGATION,2160189
201930989349301313,141338488,U.S. GOVERNMENT ADVANCES,1688785
201900329349300720,940836580,DEPOSITS,38550
201940939349301209,440556862,ANNUITIES PAYABLE,5770648
201940939349301209,440556862,POST RETIREMENT OBLIGATIONS,19033601
201940939349301209,440556862,FUNDS HELD FOR OTHERS,116163
201901009349300325,363005527,Due to Related Entities,9603864
201901009349300325,363005527,Deferred Rent,433521
201900529349300605,042002060,STUDENT DEPOSITS,168238
201900529349300605,042002060,AGENCY FUNDS,5608
201900529349300605,042002060,ASSETS HELD FOR FEDERAL PERKINS LOAN PROGRAM,658824
201900529349300605,042002060,CAPITAL LEASE OBLIGATION,1038153
201900379349301120,390821861,POST RETIREMENT,1136591
201900379349301120,390821861,ASSETS RETIREMENT OBLIGATION,469072
201900379349301120,390821861,INTEREST RATE EXCHANGE AGREEMENTS,119862
201900379349301120,390821861,ANNUITY OBLIGATIONS,211979
201900379349301120,390821861,STUDENT DEPOSITS,164704
201900379349301120,390821861,AGENCY FUNDS,322810
201910509349300411,251900793,TUITION DEPOSITS,2311818
201910389349301501,952882724,UNEARNED TUITION,3576169
201930649349300708,420707114,ANNUITIES PAYABLE,1121283
201930649349300708,420707114,ACCRUED RETIREMENT LIABILITY,8656581
201813169349302906,390830664,OTHER LIABILITIES,830
201940949349300609,741159753,Conditional Asset Retirement Obligation,4638544
201940949349300609,741159753,Annuities Payable,6062545
201940949349300609,741159753,Accrued Postretirement Benefits,46391275
201940949349300609,741159753,Taxable Bonds,310953193
201940949349300609,741159753,Interest Rate Swap Liability,2241934
201940949349300609,741159753,Federal Loan Funds Refundable,7489707
201900539349300615,941585735,US GOVERNMENT GRANT REFUNDABLE,2041914
201900539349300615,941585735,CHARITABLE REMAINDER TRUST RESERVE,269018
201900539349300615,941585735,CAPITAL LEASE & OTHER LIABILITIES,165099
201900539349300615,941585735,DEFERRED RENT EXPENSE,131
201920989349300232,596155069,DUE TO SPLIT-INTEREST BENEFICIARIES,8393
201910529349300536,431007642,DEPOSIT LIABILITIES,168546
201910529349300536,431007642,ACCRUED SALARIES AND PAYROLL DEDUCTIONS,376461
201910529349300536,431007642,CHARITABLE GIFT ANNUITIES PAYABLE,47965
201910529349300536,431007642,PERKINS FCC LIABILITY,559362
201910529349300536,431007642,ACCRUED INTEREST PAYABLE,59491
201910529349300536,431007642,SALES TAX PAYABLE,1370
201910529349300536,431007642,BANK OVERDRAFT,106317
201930099349300033,956102146,Federal income taxes
201930099349300033,956102146,Deposits and Advance Collections,1426456
201930099349300033,956102146,U.S. Government Loans Refundable,4707274
201930099349300033,956102146,Asset Retirement Obligation,433765
201900949349301200,640428676,Annuity Obligations,917393
201900949349301200,640428676,Student Housing Deposits,31402
201940569349300114,042104778,DEFERRED TUITION AND FEES,3288236
201940569349300924,350868095,ANNUITIES & TRUSTS PAYABLE,512538
201940569349301059,610470593,ACTUARIAL LIABILITY FOR ANNUITIES PAYABLE,1232923
201940569349301059,610470593,FEDERAL STUDENT LOAN FUNDS,2144911
201940569349301059,610470593,DEFERRED COMPENSATION ARRANGEMENT,692691
201940569349301059,610470593,INTEREST RATE SWAPS,129495
201930439349300448,381369604,DEPOSITS FROM STUDENTS,1349574
201930439349300448,381369604,FAIR VALUE OF INTEREST RATE SWAP AGREEMENTS,13662
201900959349301150,350868158,Advances for federal student loans,1550900
201900959349301150,350868158,Capital lease obligations,0
201900959349301100,580685908,Student deposits,308792
201900959349301100,580685908,Annuities payable,184864
201900959349301100,580685908,Capital Lease Obligation,30515
201930359349300343,581126894,Federal income taxes
201930359349300343,581126894,OTHER LIABILITIES
201920899349300207,340714681,ASSET RETIREMENT OBLIGATIONS,3338717
201920899349300207,340714681,REFUNDABLE FEDERAL STUDENT LOANS,1678058
201920819349300902,237067667,Current Portion of Long-term Debt,41745
201940999349300414,362169157,SPLIT INTEREST AGREEMENTS,1527532
201940999349300414,362169157,REFUNDABLE LOAN,1104596
201940999349300414,362169157,INTEREST RATE SWAP,1037646
201940999349300414,362169157,OTHER LONG-TERM LIABILITY,2124482
201940499349300614,562031568,DUE TO DEPT. OF EDUCATION,3027000
201931059349301333,630288841,ANNUITIES,331567
201931059349301333,630288841,ADVANCES FROM FEDERAL GOVT FOR STUDENT LOANS,775726
201940929349300744,410695524,Annuities Payable,10493846
201940929349300744,410695524,U.S. Government Grants Refundable,2548643
201940929349300744,410695524,Future Interest Discount on Pooled Life Income,197637
201803199349316115,660234412,OBLIGATIONS UNDER CAPITAL LEASE,2636
201910949349301021,410695527,ANNUITIES PAYABLE,423991
201910949349301021,410695527,REFUNDABLE DEPOSITS,523103
201910949349301021,410695527,ASSET RETIREMENT OBLIGATION,853288
201910949349301021,410695527,CONTRACT PAYABLE,236850
201941009349300324,952556403,Due to Related Entities,3167213
201941009349300324,952556403,Deferred Rent,98955
201940739349301509,730568096,LIFE LOANS PAYABLE,43604
201940739349301509,730568096,LEASE PAYABLE - EQUIPMENT,36843
201940739349301509,730568096,AGGREGATE RESERVES LIFE,221062
201940739349301509,730568096,INTERCOMPANY ACCOUNTS,1731260
201940739349301509,730568096,DUE TO AFFILIATE - TRACO ADVERTISIN,455010
201940329349300849,370864020,Deferred Lease Incentive,442032
201940329349300849,370864020,Deferred Rent Obligations,10867000
201940329349300849,370864020,Perkins Student Loan Advances,4045350
201940609349300904,430653369,ANNUITIES PAYABLE,455690
201940609349301024,390477970,ASSET RETIREMENT OBLIGATION,370603
201940609349301024,390477970,DEFERRED SUPPORT,815730
201940609349301024,390477970,ACCUM POST-RETIREMENT BENEFITS,2190127
201940609349301024,390477970,US GOV'T GRANTS REFUNDABLE,2017321
201803199349313400,410693856,ANNUITY OBLIGATIONS,97087
201803199349313400,410693856,ENVIRONMENTAL REMEDIATION,290873
201833179349302993,222547262,DEFERRED RENT CREDIT,12289
201833179349300403,340753531,Federal income taxes
201833179349300403,340753531,Other Liabilities,7035471
201833179349300403,340753531,Capital Lease obligations,1840916
201833179349300403,340753531,Insurance Claim Reserve,8331152
201833179349300403,340753531,Workers Compensation Reserve,554927
201833179349300403,340753531,Current portion of long term debt,2859959
201833179349300403,340753531,Accrued retirement costs,41560405
201833179349300403,340753531,Drawable earnings due to UHHS,5126624
201833179349300403,340753531,Due to Third Party payors,2696467
201833179349300403,340753531,Revenue Bonds Taxable 2012 Series E,7240000
201833179349300403,340753531,Charitable Trust,79325
201833169349301343,310785684,OTHER,2286956
201942079349300139,161411935,Line of Credit,170000
201942219349301009,050259026,ESTIMATED SETTLEMENTS TO THIRD PARTIES,266892
201942219349301009,050259026,INSURANCE RESERVES,9714826
201942219349301009,050259026,PENSION LIABILITIES,126717720
201912279349301841,640306253,ASSET RETIREMENT OBLIGATION,1382034
201912279349301841,640306253,DEFERRED COMPENSATION,9470193
201912279349301841,640306253,BELOW MARKET LEASE LIABILITY,6908006
201912279349301841,640306253,DUE TO AFFILIATES,388893191
201912279349301841,640306253,ESTIMATED SETTLEMENTS WITH THIRD PARTIES,1519532
201912279349301841,640306253,CAPITAL LEASE OBLIGATIONS,3114781
201912279349301841,640306253,RESERVE FOR SELF INSURANCE,207000
201942279349303564,540506332,Pension Liability,216166591
201942279349303564,540506332,Interest Rate Swap Liability,18499768
201942279349303564,540506332,Deferred Compensation Liability,24782115
201942279349303564,540506332,Due To Affiliate,21089925
201922259349301202,060646554,SELF INSURANCE,19928203
201922259349301202,060646554,ASSET RETIREMENT OBLIGATIONS,9499919
201922259349301202,060646554,PENSION OBLIGATION,32318701
201922259349301202,060646554,THIRD PARTY PAYABLE,24231124
201922259349301202,060646554,DUE TO AFFILIATES,47607726
201922259349301202,060646554,MALPRACTICE GROSS LIABILITY,24938854
201912259349302266,362167060,Due to Affiliates,351246996
201912259349302266,362167060,Reserve for Malpractice Losses,201100000
201912259349302266,362167060,Due to Third Parties,132824261
201912259349302266,362167060,Deferred Compensation,126468368
201912259349302266,362167060,Current Maturity of Long-Term Debt,11105000
201912259349302266,362167060,Asset Retirement Obligation,5959042
201912259349302266,362167060,Current Bond Payable Premium,88128
201833189349308278,250965270,ACCRUED PENSION LIABILITY,15338351
201833189349308278,250965270,ESTIMATED THIRD-PARTY PAYOR SETTLEMENTS,1345643
201833189349308278,250965270,DUE TO RELATED PARTIES,408672
201901359349311240,570314365,Note Payable,2500000
201901359349311240,570314365,Other Liabilities,2230226
201902269349300845,061331677,Defined Contribution Liability
201902269349300845,061331677,DUE TO AFFILIATES
201941939349300704,950948050,ASSET RETIREMENT OBLIGATION,261757
201941939349300704,950948050,STUDENT LIVING EXPENSE PAYABLE,2182767
201941939349300704,950948050,LINE OF CREDIT,3027612
201823189349311097,750959996,notes payable,11393
201823189349311097,750959996,RENT DEPOSITS,14865
201922259349300417,060646652,ACCRUED POST RETIREMENT BENEFITS,169355270
201922259349300417,060646652,INSURANCE LIABILITY / OTHER,464060536
201922259349300417,060646652,CAPITAL LEASES,42466767
201922259349300417,060646652,DUE TO PARENT - T/E BOND LIABILITY,488011610
201912249349301961,730568096,LIFE LOANS PAYABLE,43604
201912249349301961,730568096,LEASE PAYABLE - EQUIPMENT,28416
201912249349301961,730568096,AGGREGATE RESERVES LIFE,221062
201912249349301961,730568096,INTERCOMPANY ACCOUNTS,1958353
201912249349301961,730568096,DUE TO AFFILIATE - TRACO ADVERTISIN,211699
201911629349300016,370662594,ACCRUED POSTRETIREMENT BENEFITS,13243000
201911629349300016,370662594,ANNUITIES PAYABLE,7843174
201911629349300016,370662594,REFUNDABLE US GOVERNMENT GRANTS,4330221
201911629349300016,370662594,ASSET RETIREMENT OBLIGATION,4284955
201911629349300016,370662594,AGENCY FUNDS,465502
201932259349300543,060646768,Accrued Pension Liability,68255396
201932259349300543,060646768,HHC - Inter Company Bonds,60364925
201932259349300543,060646768,Malpractice Liability,20997326
201932259349300543,060646768,Lease Liability,15946130
201932259349300543,060646768,Hospital Provider Tax,8510503
201932259349300543,060646768,Due to Third Parties,4546070
201932259349300543,060646768,IBNR Liability,5654790
201932259349300543,060646768,Asset Retirement Obligation,1552491
201932259349300543,060646768,Worker's Compensation,565615
201932259349300543,060646768,Parking Key Card,14730
201932259349300543,060646768,Security Deposits,4862
201932259349300513,620730291,SECURITY DEPOSIT,6750
201942289349300734,920021800,Rounding,1
201932259349301218,060646966,Accrued Post Retirement and Pension Liability,32073652
201932259349301218,060646966,LT Debt HHC - Interco. Bonds,29779500
201932259349301218,060646966,Due To Affiliates,10943194
201932259349301218,060646966,Accrued Malpractice,2464577
