object_id,ein,FrmAndLnRfrncDsc
201613149349302221,420680408,"Schedule E, Part I, Line 6",Financial aid or assistance from a governmental agency is distributed to students using federally approved financial need analysis criteria.
201603199349310195,390978445,"Schedule E, Part I, Line 3",RACIALLY NON-DISCRIMANTORY POLICY IS CLEARLY EMPHASIZED IN ALL PRINT AND BROADCAST MEDIA ADVERTISING.
201603199349310195,390978445,"Schedule E, Part I, Line 6","VITERBO UNIVERSITY, INC RECEIVES GOVERNMENT GRANTS AND FEDERAL LOAN PROGRAM FUNDS."
201633129349302543,752760831,"Schedule E, Part I, Line 3","Covered in catalog, student handbook, faculty handbook and website."
201603199349305315,591092732,"SCHEDULE E, PART I, LINE 3",PUBLICIZED IN THE STUDENT BROCHURES.
201643209349206149,300690032,"Schedule E, Part I, Line 3",The nondiscriminatory policy is published in the local newspaper as well as being printed in the school brochures.
201603129349301015,420681049,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY IS NOT REQUIRED TO PUBLICIZE THE RACIALLY NONDICRIMINATORY POLICY THROUGH NEWSPAPER OR BROADCAST MEDIA DURING REGISTRATION BECAUSE PARAGRAPH 4.02(2)(B) OF REV. PROC. 75-50 APPLIES. GRAND VIEW UNIVERSITY PUBLISHES ITS NONDISCRIMINATION POLICY ON BOTH THE INTERNAL AND EXTERNAL WEBSITES, AS WELL AS THE UNIVERSITY CATALOG, FINANCIAL AID HANDBOOK AND ON THE EMPLOYMENT APPLICATION WEBSITE. SEE POLICY BELOW. DATA AVAILABLE UPON REQUEST."
201603129349301015,420681049,"SCHEDULE E, PART I, LINE 6",GRAND VIEW UNIVERSITY RECEIVES BOTH FEDERAL AND STATE GRANTS
201603129349301015,420681049,NONDISCRIMINATION POLICY,"APPLICANTS FOR ADMISSION AND EMPLOYMENT, STUDENTS, EMPLOYEES & SOURCES OF REFERRAL OF APPLICATIONS FOR ADMISSION & EMPLOYMENT ARE HEREBY NOTIFIED THAT GRAND VIEW UNIVERSITY DOES NOT UNLAWFULLY DISCRIMINATE ON THE BASIS OF AGE, RACE, RELIGION, CREED, COLOR, SEX, SEXUAL ORIENTATION, NATIONAL ORIGIN, ANCESTRY OR DISABILITY IN ADMISSION OR ACCESS TO, OR TREATMENT OR EMPLOYMENT IN, ITS PROGRAMS & ACTIVITIES, SERVICES OR PRACTICES. ANY PERSON HAVING INQUIRIES CONCERNING THE UNIVERSITY'S COMPLIANCE WITH THE REGULATIONS IMPLEMENTING TITLE VI, TITLE IX & SECTION 504 OF THE REHABILITATION ACT OF 1973 & THE AMERICANS WITH DISABILITY ACT IS DIRECTED TO CONTACT THE VICE PRESIDENT FOR ADMINISTRATION & FINANCE, 515-263-2821, WHO HAS BEEN DESIGNATED AS THE EQUAL EMPLOYMENT OPPORTUNITY & AFFIRMATIVE ACTION OFFICER. ANY PERSON ALSO MAY CONTACT THE DEPARTMENT OF EDUCATION REGARDING THE UNIVERSITY'S COMPLIANCE WITH REGULATIONS IMPLEMENTING TITLE VI, TITLE IX & SECTION 504 OF THE REHABILITATION ACT OF 1973 & THE AMERICANS WITH DISABILITY ACT."
201643159349303234,810231774,"SCHEDULE E, PART I, LINE 3","CARROLL COLLEGE ADMITS STUDENTS OF ANY RACE, COLOR, AGE, SEX, NATIONAL AND ETHNIC ORIGIN TO ALL THE RIGHTS, PRIVILEGES, PROGRAMS, AND ACTIVITIES GENERALLY ACCORDED OR MADE AVAILABLE TO STUDENTS AT THE COLLEGE. CARROLL COLLEGE DOES NOT DISCRMINATE ON THE BASIS OF RACE, COLOR, AGE, SEX, NATIONAL OR ETHNIC ORIGIN IN ADMINISTRATION OF ITS EDUCATIONAL POLICIES, ADMISSION POLICIES, SCHOLARSHIPS AND LOAN PAYMENTS AND ATHLETIC OR OTHER SCHOOL ADMINISTERED PROGRAMS."
201643159349303234,810231774,"SCHEDULE E, PART I, LINE 6",FINANCIAL AID OR ASSISTANCE FROM GOVERNMENTAL AGENCIES: PERKINS LOAN PROGRAM COLLEGE WORK-STUDY PROGRAM SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT PROGRAM PELL GRANT PROGRAM MONTANA GUARANTEED STATE LOAN PROGRAM
201643149349302579,912120259,"SCHEDULE E, PART I, LINE 3","THE ORGANIZATION'S NON-DISCRIMINATION POLICY IS STATED IN A RESOLUTION OF THE BOARD OF DIRECTORS. THIS POLICY IS INCLUDED IN THE ORGANIZATION'S BROCHURES, AND HAS BEEN PUBLISHED IN THE OAKLAND TRIBUNE."
201643149349302579,912120259,"SCHEDULE E, PART I, LINE 4","AT THIS TIME THE ORGANIZATION HAS NO ORGANIZED BODY OF STUDENTS IN ATTENDANCE, FACULTY OR ADMINISTRATIVE STAFF AND HAS NOT SOLICITED CONTRIBUTIONS."
201633139349302173,231501197,Line 3,A STATEMENT ON THE UNIVERSITY'S NONDISCRIMATION POLICY IS INCLUDED IN THE UNIVERSITY'S PERIODIC NEWSPAPER ADVERTISEMENTS WHICH ARE PUBLISHED MORE THAN ONCE A YEAR. THEY ARE ALSO POSTED ON THE UNIVERSITY WEBSITE AND THE ELECTONIC BULLETIN BOARDS THROUGHOUT THE CAMPUS. N/A
201633139349302173,231501197,Line 6b,THE ORGANIZATION'S RIGHT TO FINANCIAL AID OR ASSISTANCE FROM A GOVERMENTAL AGENCY HAS NEVER BEEN REVOKED OR SUSPENDED.
201623149349302402,370706154,"SCHEDULE E, PART I, LINE 3","MILLIKIN UNIVERSITY ADMITS STUDENTS OF ANY RACE, COLOR, SEX, AGE, NATIONAL OR ETHNIC ORIGIN TO ALL THE RIGHTS, PRIVILEGES, PROGRAMS AND ACTIVITIES GENERALLY ACCORDED OR MADE AVAILABLE TO STUDENTS AT THE SCHOOL. IT DOES NOT DISCRIMINATE."
201623149349302402,370706154,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY PARTICIPATES IN ALL FEDERAL AND ILLINOIS STUDENT FINANCIAL AID PROGRAMS.
201603199349302670,421351526,"SCHEDULE E, PART I, LINE 3","WRITTEN ADVERTISEMENTS, THE COLLEGE APPLICATION FORM AND THE COLLEGE CATALOG CONTAIN THE FOLLOWING STATEMENT: ALLEN COLLEGE DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, RELIGION, NATIONAL ORIGIN, GENDER, SEXUAL ORIENTATION, AGE OR QUALIFYING DISABILITY IN ADMISSION, EMPLOYMENT, PROGRAMS, OR ACTIVITIES. PERSONS HAVING INQUIRIES REGARDING COMPLIANCE WITH TITLE VI, TITLE IX OR SECTION 504 OR ANY OTHER QUESTIONS MAY CONTACT THE STUDENT SERVICES OFFICE, ALLEN COLLEGE, OR THE ASSISTANT SECRETARY FOR CIVIL RIGHTS, US DEPARTMENT OF EDUCATION."
201603199349302670,421351526,"SCHEDULE E, PART I, LINE 6","STUDENTS WHO MEET ELIGIBILITY REQUIREMENTS ARE AWARDED FEDERAL STUDENT NURSING LOANS, FEDERAL PELL GRANTS, FEDERAL ACADEMIC COMPETITIVENESS GRANTS, FEDERAL NURSE FACULTY LOAN PROGRAM LOANS, FEDERAL SEOG, FEDERAL WORK STUDY, FEDERAL DIRECT STUDENT LOANS, FEDERAL PERKINS LOANS, PROFESSIONAL NURSE TRAINEESHIPS, SCHOLARSHIPS FOR DISADVANTAGED STUDENTS, IOWA TUITION GRANTS, IOWA PARTNERSHIP LOANS AND IOWA GRANTS."
201633109349300603,942992642,"SCHEDULE E, PART I, LINE 3","THROUGH BROCHURES, APPLICATIONS AND NEWSPAPER ADVERTISEMENTS."
201633109349300603,942992642,"SCHEDULE E, PART I, LINE 6A",SAMUEL MERRITT UNIVERSITY RECEIVES GOVERNMENT AID THROUGH FEDERAL STUDENT AID PROGRAMS.
201603129349302435,136171197,"Part I, Line 3",INCLUDED IN THE STUDENT HANDBOOK WHICH IS DISTRIBUTED AND REVIEWED AT GRADUATION. ALSO IN THE SCHOOL CATALOGS.
201603209349300635,470424785,"Schedule E, Part I, Line 3","This information is included in the College catalog, in promotional flyers, and in other advertising done by the College."
201603209349300635,470424785,"Schedule E, Part I, Line 6",The College participates in the Department of Education's Student Financial Aid programs.
201603209349300635,470424785,"Schedule E, Part I, Line 7",Financial aid is based upon the applicant's total financial resources compared to the total cost of education at College of Saint Mary. College of Saint Mary has a non-discriminatory policy with respect to awards of financial aid.
201603069349301115,454620000,"Schedule E, Part I, Line 3","HALLMARK UNIVERSITY, INC. WAS NOT OPERATIONAL AS AN EXEMPT NONPROFIT ENTITY UNTIL 2013. THE SCHOOL COMPLIES WITH ALL NONDISCRIMINATORY POLICY PUBLICATION REQUIREMENTS SET FORTH IN REV. PROC. 75-50, 1975-2 C.B. 587."
201603069349301115,454620000,"Schedule E, Part I, Line 6","HALLMARK UNIVERSITY, INC. PARTICIPATES IN STUDENT FINANCIAL AID (SFA) UNDER THE TITLE IV PROGRAMS ADMINISTERED BY THE ED PURSUANT TO THE HIGHER EDUCATION ACT OF 1965, AS AMENDED (HEA)."
201613089349302451,560529972,"Schedule E, Part I, Line 3",racially nondiscriminatory policy statement is included in college brochure used in recruitment process.
201613089349302451,560529972,"Schedule E, Part I, Line 6",THE UNIVERSITY RECEIVED STUDENT FINANCIAL AID GRANTS FROM THE U.S. DEPARTMENT OF EDUCATION AND THE NC STATE EDUCATION ASSISTANCE AUTHORITY.
201613549349200311,020502992,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","Dartmouth College Class of 1986 is an alumni group and a subordinate organization organization of Trustees of Dartmouth College (EIN 02-0222111). As part of a group exemption with the Trustees of Dartmouth College (Group Filing Number 8204) Dartmouth College Class of 1986 is recognized as exempt as a school under IRC Section 509(a)(1) and Section 170(b)(1)(A)(ii). Dartmouth College Class of 1986 is an alumni club that supports the Trustees of Dartmouth College through various activities.As reported on its' Form 990, the Trustees of Dartmouth College compiles with the rules regarding nondiscrimination, publication of its's nondiscrimination policies, and record keeping regarding the racial composition of its' student body, faculty, and administrative staff.The Trustees of Dartmouth College also certify on its' Form 990 compliance with Sections 4.01 through 4.05 of Rev. Proc. 75-50, 1975-2 C B 587"
201613549349200311,020502992,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201613549349200311,020502992,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201633219349200103,263897492,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","ON NOVEMBER 15, 2013 THE ORGANIZATION PUBLISHED A LEGAL NOTICE IN THE METROPOLITAN NEWS-ENTERPRISE, A NEWSPAPER OF GENERAL CIRCULATION IN THE CITY OF LOS ANGELES. THE NOTICE CONSISTED OF THE SCHOOL'S RACIALLY NONDISCRIMINATORY POLICY TOWARDS STUDENTS."
201633219349200103,263897492,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201633219349200103,263897492,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201603149349301725,480543766,"SCHEDULE E, PART I, LINE 3",THE RACIALLY NONDISCRIMINATORY POLICY IS MADE PUBLIC THROUGH THE WEBSITE. STUDENTS ARE ALSO PROVIDED THE POLICY WITHIN THE HANDBOOKS. THE HANDBOOKS ARE PASSED OUT AT CHECK IN (FALL SEMESTER).
201603149349301725,480543766,"SCHEDULE E, PART I, LINE 6A","FEDERAL WORK STUDY MONEY IS PROVIDED TO THE UNIVERSITY, WHICH IS THEN GIVEN TO THE STUDENTS IN THE FORM OF COMPENSATION. BAKER ALSO RECEIVES GOVERNMENT LOANS, WHICH ARE ALSO PASSED THROUGH TO THE STUDENTS."
201603169349302320,510205293,"SCHEDULE E, PART I, LINE 3","THE POLICY IS PUBLISHED IN THE SCHOOL'S CATALOG, AS WELL AS PUBLICIZED TO THE CHURCHES OF OUR DENOMINATION WHERE STUDENTS ARE RECRUITED."
201603169349302320,510205293,"SCHEDULE E, PART I, LINE 6",STUDENT FINANCIAL AID IN THE FORM OF PELL GRANTS
201623099349301137,540129860,"SCHEDULE E, PART I, LINE 3","CATALOGS, PUBLICATIONS, BROCHURES, AND ADVERTISING"
201623099349301137,540129860,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY RECEIVES VARIOUS GOVERNMENT GRANTS INCLUDING PELL, SEOG AND FEDERAL WORK STUDY"
201613129349302061,231382408,"SCHEDULE E, LINE 3","THE POLICY APPEARS IN RECRUITMENT MATERIAL AND THE COLLEGE CATALOG. DURING REGISTRATION, THE POLICY IS AVAILABLE IN THE STUDENT HANDBOOK."
201613129349302061,231382408,"SCHEDULE E, LINE 6","THE COLLEGE RECEIVES PHEAA MONEY ON AN ANNUAL BASIS. THE STUDENTS OF THE COLLEGE RECEIVE TITLE IV FUNDS IN CONNECTION WITH THE COST OF EDUCATION. IN CONNECTION WITH ADMINISTERING TITLE IV FUNDS, THE COLLEGE RECEIVES AN ADMINISTRATIVE COST ALLOWANCE."
201603099349301200,232215278,"SCHEDULE E, PART I, LINE 3",SCHOOL CATALOG IS USED TO SOLICIT NEW STUDENTS - RACIALLY NON-DISCRIMINATORY STATEMENT IS CONTAINED IN THE CATALOG
201603099349301200,232215278,"SCHEDULE E, PART I, LINE 6",THE SCHOOL RECEIVES VARIOUS GRANTS SUCH AS PELL GRANTS FOR STUDENTS. THE COLLEGE ALSO ADMINISTERED GOVERNMENT GRANTS FOR STUDENT FINANCIAL AID WHICH ARE NOT REFLECTED ON THE FINANCIAL STATEMENTS OR THE TAX RETURN AS THESE AMOUNTS REPRESENT AGENCY TRANSACTIONS.
201603199349308345,910615846,"SCHEDULE E, PART I, LINE 3",THE UNIVERSITY MEETS SECTION 2(B) OF REVENUE PROCEDURE 75-50. THE UNIVERSITY HAS SATISFIED THE PUBLICITY REQUIREMENTS BY COMPLYING WITH SECTION 4.02 OF THE SAME REVENUE PROCEDURE.
201603199349308345,910615846,"SCHEDULE E, PART I, LINE 6",NORTHWEST UNIVERSITY RECEIVES TITLE IV FINANCIAL AID THAT IS DISBURSED TO ELIGIBLE STUDENTS ATTENDING THE UNIVERSITY.
201623159349303032,231937954,"SCHEDULE E, PART I, LINE 3",NONDISCRIMINATION POLICY IS PUBLICIZED THROUGH VARIOUS ADVERTISING MEDIA TO THE GENERAL PUBLIC.
201632889349300933,160909446,"SCHEDULE E, PART I, LINE 3","THE COLLEGE PUBLISHES ITS NONDISCRIMINATORY POLICY IN THE COLLEGE CATALOG, AN IMPORTANT PART OF THEIR PROMOTIONAL LITERATURE. A SHORTENED VERSION APPEARS IN OTHER PUBLICATIONS SUCH AS BROCHURES, ADVERTISEMENTS, AND COURSE SCHEDULES."
201632889349300933,160909446,"SCHEDULE E, PART I, LINE 6",GOVERNMENT SUBSIDIZED LOANS
201632889349301018,362919340,"SCHEDULE E, LINE 3","THE COLLEGE CATALOG STATES THAT ANYONE REGARDLESS OF RACE, COLOR, OR CREED CAN BE ADMITTED AND PARTICIPATE IN ANY COLLEGE PROGRAMS."
201632889349301018,362919340,"SCHEDULE E, LINE 6",THE INSTITUTE RECEIVED FEDERAL FUNDS UNDER STUDENT FINANCIAL ASSISTANCE PROGRAMS.
201632889349301163,161476258,"Schedule E, Part I, Line 3",Utica College prints its nondiscriminatory policy in the annual catalog and it is also available on our website.
201632889349301163,161476258,"Schedule E, Part I, Line 6",A majority of the college financial assistance is provided by the government to enable promising students to attend college if family and personal resources are inadequate to support a college education. Two of the main sources of financial aid are federal and state government.
201622789349300447,042104775,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized","Andover Newton includes its policy on nondiscrimination in all of its school catalogues. All prospective students, entering students and interested persons are given catalogues. The policies are also posted on the website."
201622789349300447,042104775,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201622789349300447,042104775,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201632589349301463,943109801,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized"
201632589349301463,943109801,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201632589349301463,943109801,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201632789349200203,464091111,"Schedule E, Line 3 - Racially Nondiscriminatory Policy Publicized",THE PROGRAM ADVERTISES ITS NONDISCRIMINATION POLICY IN ITS PROGRAM HANDBOOK.
201632789349200203,464091111,"Schedule E, Line 4 - Explanation of Records and Materials Not Maintained"
201632789349200203,464091111,"Schedule E, Line 5 - Explanation of Organization Discrimination by Race"
201632799349300248,231608264,Line 3,"A STATEMENT OF THE COLLEGE'S NON-DISCRIMINATORY POLICY IS POSTED ON THE BULLETIN BOARD AT THE SCHOOL, AND IS INCLUDED IN THE CATALOG AND PERIODIC NEWSPAPER ADVERTISEMENTS. A STATEMENT OF THE COLLEGE'S NON-DISCRIMINATORY POLICY IS POSTED ON THE BULLETIN BOARD AT THE SCHOOL, AND IS INCLUDED IN THE CATALOG AND PERIODIC NEWSPAPER ADVERTISEMENTS."
201632799349300248,231608264,Line 6b,THE COLLEGE'S RIGHT TO FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT AGENCY HAS NEVER BEEN REVOKED OR SUSPENDED.
201632799349301308,480543782,"SCHEDULE E, PART I, LINE 3",A NONDISCRIMINATION POLICY IS DISCLOSED IN STUDENT MAGAZINES IN ADDITION TO DISCLOSURES AS DESCRIBED IN #2 ABOVE.
201632799349301308,480543782,"SCHEDULE E, PART I, LINE 6",THE SCHOOL RECEIVES FEDERAL FINANCIAL AID FROM THE US DEPARTMENT OF EDUCATION.
201642819349300604,630329409,"SCHEDULE E, PART I, LINE 3",THE UNIVERSITY PUBLICIZES ITS POLICY IN ITS CATALOG. THE POLICY IS ALSO PUBLICIZED IN NEWSPAPER ADS AND OTHER MEDIA OUTLETS DURING THE REGISTRATION PERIOD.
201642819349300604,630329409,"SCHEDULE E, PART I, LINE 6","US DEPT OF EDUCATION TITLE IV - $537,263 US DEPT OF EDUCATION TIP - $344,414 STATE AND LOCAL GRANTS & SCHOLARSHIPS - $335,752 THE UNIVERSITY ALSO PARTICIPATES IN ADDITIONAL US DEPT OF EDUCATION TITLE IV PROGRAMS AND STATE OF ALABAMA STUDENT FINANCIAL AID PROGRAMS"
201632999349301133,750827409,"SCHEDULE E, LINE 3",THE RACIALLY NONDISCRIMINATORY POLICY IS PUBLISHED IN THE ANNUAL BULLETIN AS WELL AS IN THE INITIAL SOLICITATION TO ALL PROSPECTIVE STUDENTS; ALSO PUBLISHED AT THE BEGINNING OF THE FALL TERM IN THE LOCAL NEWSPAPER.
201632999349301133,750827409,"SCHEDULE E, LINE 6","A LIST OF RECIPIENTS OF SCHOLARSHIPS, GRANTS AND FELLOWSHIPS IS ON FILE AT THE COLLEGE AND IS AVAILABLE UPON REQUEST. ALTHOUGH THERE MAY BE RECIPIENTS WHO ARE RELATED TO PERSONS HAVING AN INTEREST IN THE COLLEGE, SUCH RECIPIENTS ARE SELECTED ON AN EQUAL, OBJECTIVELY DETERMINABLE BASIS WITH OTHER RECIPIENTS. THAT IS, ALL STUDENTS RECEIVING SCHOLARSHIPS, GRANTS AND FELLOWSHIPS ARE JUDGED WORTHY BY THE COLLEGE'S ASSESSMENT ON THE BASIS OF ACADEMIC, FINANCIAL NEED, AND OTHER SIMILAR STANDARDS."
201622879349301617,263031521,"SCHEDULE E, PART I, LINE 3","THIS IS THE NONDISCRIMINATION POLICY AS PER THE COLLEGE'S WEBSITE: THE RED LAKE NATION COLLEGE IS COMMITTED TO A POLICY OF NONDISCRIMINATION IN EMPLOYMENT AND EDUCATION OPPORTUNITY. NO PERSON SHALL BE DISCRIMINATED AGAINST IN THE TERMS AND CONDITIONS OF EMPLOYMENT, PERSONNEL PRACTICES, OR ACCESS TO AND PARTICIPATION IN, PROGRAMS, SERVICES, AND ACTIVITIES WITH REGARD TO RACE, SEX, COLOR, CREED, RELIGION, AGE, NATIONAL ORIGIN, DISABILITY, MARITAL STATUS, STATUS WITH REGARD TO PUBLIC ASSISTANCE, SEXUAL ORIENTATION, OR MEMBERSHIP OR ACTIVITY IN A LOCAL COMMISSION AS DEFINED BY LAW."
201622879349301617,263031521,"SCHEDULE E, PART I, LINE 6",ORGANIZATION RECEIVES GRANTS FROM RED LAKE BAND OF CHIPPEWA INDIANS (EIN #41-0692381).
201603129349302145,200551778,"SCHEDULE E, LINE 3",THE POLICY WAS PROMINENTLY DISPLAYED AT REGISTRATION AND IS POSTED ON THE ORGANIZATION'S WEBSITE AND INCLUDED IN ITS BROCHURES.
201633129349301688,460229820,"SCHEDULE E, LINE 3",GOVERNING DOCUMENTS AND POLICIES ARE MADE AVAILABLE UPON REQUEST
201623149349302412,341726619,"Schedule E, Part I, Line 3 RACIALLY NONDISCRIMINATORY POLICY","MERCY COLLEGE OF OHIO OPERATES A COLLEGE OF NURSING AND OTHER ALLIED HEALTH PROFESSIONALS TO SERVE TOLEDO, OHIO AND SURROUNDING COMMUNITIES. MERCY COLLEGE ADMITS QUALIFIED STUDENTS OF ANY AGE, RACE, COLOR, RELIGION, SEX, MARITAL STATUS, AND NATIONAL OR ETHNIC ORIGIN TO ALL THE RIGHTS, PRIVILEGES, PROGRAMS, AND ACTIVITIES GENERALLY ACCORDED TO STUDENTS AT THE COLLEGE. THE COLLEGE DOES NOT DISCRIMINATE ON THE BASIS OF AGE, RACE, COLOR, RELIGION, SEX, MARITAL STATUS, OR NATIONAL OR ETHNIC ORIGIN IN THE ADMINISTRATION OF ITS POLICIES, LOAN PROGRAMS, EMPLOYMENT POLICIES, AND OTHER COLLEGE-ADMINISTERED PROGRAMS AND IS PUBLICIZED AS SUCH."
201623149349302412,341726619,"Schedule E, Part I, Line 6(a) FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENT",MERCY COLLEGE QUALIFIES FOR TITLE IV FUNDING.
