object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201541329349302784,910564961,Gain other investments,611310,3153567,0,0,3153567
201541339349301444,430654854,MISCELLANEOUS,900099,273589,273589
201541329349303479,310537516,Actuarial change in post-retireme,611310,417970,417970
201541349349307259,041679980,CONFERENCE CENTERS/ARENA,532000,5539586,5539586
201541349349307259,041679980,ADVERTISING/SPORTS INCOME,900099,47260,47260
201541349349307259,041679980,FEE FOR SERVICE INCOME,900099,713571,713571
201541359349302724,042103542,Dining services,722210,530492,530492,0,0
201541359349302724,042103542,Other residence hall,721000,321607,321607,0,0
201541359349302724,042103542,Summer conferences,611710,1456022,792327,663695,0
201541149349300219,880435559,NCI FDTN MERGER NET ASSETS,541700,44007185,44007185
201541359349305339,520805606,900099,124676,124676
201541359349305729,134349811,Contributions,230000,9514,9514
201540159349300224,237223216,STUDENT LOAN INTEREST,900099,7215,7215
201542299349301409,810351900,MISCELLANEOUS,72736,72736
201542299349301409,810351900,SETTLEMENT PROCEEDS
